,Player,Pos,Squad,Rk,Tkl,Tkl,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp,Cmp,Cmp,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK,Fls,Fld,PKwon,OG,Recov,Won%
2277,Sebastian Schonlau,DF,Paderborn 07,2278,64,41,43,36,40,138,1,23.0,1288,385,719,170,87.6,90.8,93.0,71.1,0,0.2,4,35,0,0,88,22,1,12,33.3,1.6,1785,10,90.0,14,21,2,3,2,0.09,20,21,0,0,147,53.5
2278,Alessandro Schöpf,MF,Schalke 04,2279,29,12,16,17,26,8,0,15.9,542,288,174,28,80.4,88.3,82.5,66.7,1,1.2,11,33,6,0,50,34,3,15,26.7,1.1,872,39,59.0,34,46,40,85,0,0.00,20,18,0,0,109,22.9
2279,Jerdy Schouten,MF,Bologna,2280,26,10,16,19,26,22,0,12.0,451,204,180,53,82.4,84.6,89.1,81.5,0,0.3,9,46,7,0,53,27,0,7,14.3,0.2,678,22,77.3,13,17,14,8,0,0.00,25,3,0,0,74,51.1
2280,Markus Schubert,GK,Schalke 04,2281,0,0,0,0,0,9,4,8.2,193,34,93,66,61.7,100.0,98.9,35.9,0,0.0,1,4,0,0,0,4,0,0,,0.0,345,0,,0,0,0,0,0,0.00,0,2,0,0,9,100.0
2281,Nico Schulz,"DF,MF",Dortmund,2282,11,8,7,14,9,9,0,6.6,382,239,114,18,84.9,91.9,85.1,66.7,0,0.1,3,17,5,1,32,11,2,6,16.7,0.4,518,14,64.3,24,5,7,60,1,0.15,12,3,0,0,34,50.0
2282,Alexander Schwolow,GK,Freiburg,2283,0,0,0,2,1,8,3,23.2,674,93,341,239,69.0,100.0,98.8,44.6,0,0.0,0,10,0,0,1,2,0,0,,0.0,1056,0,,0,2,0,0,0,0.00,0,3,0,0,22,80.0
2283,Matteo Scozzarella,MF,Parma,2284,23,14,15,19,27,28,0,10.2,370,143,148,72,76.4,89.4,83.6,61.0,3,0.8,14,41,6,0,40,28,4,4,25.0,0.1,612,9,66.7,12,8,7,2,0,0.00,11,9,0,0,76,42.9
2284,Aleksandar Sedlar,DF,Mallorca,2285,13,7,6,17,16,31,0,9.0,325,149,143,31,81.5,93.1,82.7,58.5,0,0.0,1,21,0,0,27,6,0,1,100.0,0.1,487,4,75.0,4,1,1,3,0,0.00,11,4,0,0,43,50.0
2285,Davie Selke,FW,Hertha BSC,2286,6,4,3,7,1,11,0,10.7,138,91,29,1,58.7,66.4,51.8,14.3,1,0.7,5,7,5,0,14,18,1,19,15.8,2.0,352,12,41.7,16,37,14,58,1,0.09,26,20,0,0,19,52.9
2286,Davie Selke,FW,Werder Bremen,2287,2,0,0,1,0,2,0,5.1,88,54,21,0,62.4,64.3,65.6,0.0,0,0.2,4,4,2,0,8,8,0,12,41.7,1.4,194,8,25.0,8,17,12,44,0,0.00,13,6,0,0,13,54.3
2287,Matz Sels,GK,Strasbourg,2288,0,0,0,0,1,6,0,27.0,580,55,237,286,67.9,98.2,99.6,51.5,0,0.0,0,17,0,0,0,4,0,0,,0.0,906,0,,0,0,0,0,0,0.00,1,5,0,0,21,87.5
2288,Ken Sema,"DF,MF",Udinese,2289,59,36,41,26,17,41,1,27.3,757,443,242,45,71.7,90.0,71.4,37.5,1,3.9,39,33,45,32,66,79,2,17,23.5,0.6,1353,84,60.7,82,42,27,164,2,0.07,32,17,0,0,122,50.0
2289,Nélson Semedo,DF,Barcelona,2290,51,21,30,18,22,30,0,23.3,1469,913,404,69,88.4,92.6,88.2,78.4,2,2.1,12,80,21,1,99,31,7,8,25.0,0.6,1878,68,70.6,71,34,27,154,1,0.04,21,30,2,0,128,50.0
2290,Alessandro Semprini,DF,Brescia,2291,10,7,4,10,9,16,0,7.0,263,129,108,20,76.2,90.2,78.8,45.5,0,0.2,6,24,4,2,32,13,1,2,50.0,0.9,411,9,66.7,14,8,3,19,1,0.14,4,6,0,0,30,50.0
2291,Josep Señé,MF,Mallorca,2292,2,2,1,2,0,2,0,1.7,80,38,36,4,92.0,95.0,92.3,66.7,0,0.1,3,5,1,1,9,7,0,1,100.0,0.1,103,5,60.0,3,1,2,1,0,0.00,1,4,0,0,7,100.0
2292,Stefano Sensi,MF,Inter,2293,18,6,10,15,9,4,0,8.0,412,201,148,35,80.2,92.6,82.2,50.0,2,1.7,14,42,9,1,59,44,6,29,34.5,1.4,630,15,80.0,22,16,11,74,3,0.37,14,14,1,0,48,42.9
2293,Luigi Sepe,GK,Parma,2294,1,1,0,0,0,6,2,34.0,860,195,277,346,76.0,100.0,99.3,56.5,0,0.7,2,25,0,0,0,9,1,0,,0.0,1213,0,,0,0,0,0,0,0.00,0,4,0,0,35,87.5
2294,Suat Serdar,MF,Schalke 04,2295,56,18,37,39,24,7,0,17.8,359,161,149,35,74.9,80.1,84.7,61.4,0,1.0,11,40,7,0,65,35,3,36,38.9,3.1,761,82,64.6,32,42,44,52,7,0.39,29,34,0,0,163,76.9
2295,Ryan Sessegnon,"DF,FW",Tottenham,2296,6,3,4,0,3,12,0,3.8,145,92,40,6,74.0,87.6,72.7,35.3,0,0.1,2,12,2,1,17,4,0,1,0.0,0.1,233,6,66.7,13,10,1,24,0,0.00,4,2,0,0,18,54.5
2296,Salva Sevilla,MF,Mallorca,2297,27,9,21,17,29,17,1,28.5,1428,745,429,137,82.2,91.3,85.1,54.4,3,5.1,59,160,15,1,210,113,4,31,35.5,1.5,1909,22,40.9,42,25,17,23,3,0.11,35,20,0,0,172,52.4
2297,Yevhen Shakhov,"MF,FW",Lecce,2298,28,8,16,11,14,9,1,12.1,334,190,105,25,82.9,86.0,86.1,89.3,2,2.0,14,23,5,0,38,30,6,14,35.7,0.9,531,16,75.0,12,21,15,56,1,0.08,21,10,1,0,58,36.1
2298,Xherdan Shaqiri,"FW,MF",Liverpool,2299,1,0,0,0,0,0,0,2.1,89,52,23,10,80.9,91.2,85.2,66.7,0,0.2,3,10,6,1,18,5,0,4,25.0,0.5,125,4,50.0,1,2,6,15,1,0.49,1,3,0,0,15,42.9
2299,Billy Sharp,FW,Sheffield Utd,2300,6,1,5,2,1,2,0,11.7,158,101,50,3,70.5,80.8,73.5,50.0,2,2.3,14,3,9,1,22,31,2,16,43.8,3.8,320,22,72.7,18,35,31,106,3,0.26,20,32,0,0,45,32.8
2300,Luke Shaw,DF,Manchester Utd,2301,34,19,18,26,24,56,1,19.3,1125,716,348,26,85.4,91.4,85.7,41.3,0,1.4,20,73,25,5,122,47,2,11,45.5,0.7,1508,31,71.0,60,15,3,103,0,0.00,23,10,0,0,92,56.6
2301,Khiry Shelton,FW,Paderborn 07,2302,1,0,1,0,0,0,0,0.4,3,3,0,0,75.0,100.0,,,0,0.0,0,0,0,0,0,2,0,0,,0.0,9,1,100.0,0,3,1,1,0,0.00,0,1,0,0,0,
2302,Jonjo Shelvey,MF,Newcastle Utd,2303,29,11,19,14,23,38,0,23.5,827,308,325,178,72.0,86.3,80.8,53.1,2,3.6,45,123,20,6,124,82,6,45,31.1,2.5,1353,20,75.0,22,24,10,28,6,0.25,19,6,0,0,139,56.7
2303,Gen Shoji,DF,Toulouse,2304,2,1,2,0,0,2,0,0.5,35,8,20,7,85.4,88.9,83.3,87.5,0,0.0,0,7,0,0,10,1,0,0,,0.0,44,0,,2,0,0,1,0,0.00,0,0,0,0,3,100.0
2304,Djibril Sidibé,"DF,MF",Everton,2305,83,43,44,19,40,41,0,20.3,924,442,381,81,76.7,85.8,78.6,60.9,4,2.3,19,56,20,13,86,45,5,12,25.0,0.4,1469,25,56.0,61,28,12,102,0,0.00,24,19,0,0,148,47.5
2305,Kalidou Sidibé,MF,Toulouse,2306,3,2,3,0,1,0,0,1.0,39,27,8,3,88.6,93.1,80.0,75.0,0,0.0,0,3,0,0,4,2,0,0,,0.0,50,0,,0,2,0,0,0,0.00,3,0,0,0,7,33.3
2306,Sidnei,DF,Betis,2307,23,9,19,15,21,57,0,13.1,772,291,381,80,89.5,93.0,94.5,69.0,0,0.0,1,26,2,0,30,11,2,5,40.0,0.3,1011,8,62.5,15,5,1,0,1,0.08,8,4,0,0,77,70.5
2307,Kaj Sierhuis,FW,Reims,2308,0,0,0,0,0,0,0,0.1,3,0,2,0,100.0,,100.0,,0,0.0,0,1,1,0,2,1,0,0,,0.0,4,0,,0,1,0,2,0,0.00,0,0,0,0,0,
2308,Gylfi Sigurðsson,MF,Everton,2309,50,19,26,30,37,17,1,28.4,890,411,329,101,77.0,86.0,83.5,54.6,3,4.2,51,91,25,4,127,91,7,45,26.7,3.2,1431,30,53.3,27,41,26,73,1,0.04,34,23,0,0,147,36.8
2309,Luca Siligardi,"MF,FW",Parma,2310,6,4,2,3,3,5,0,3.7,101,49,36,10,65.2,76.6,75.0,43.5,1,0.2,4,7,4,1,17,8,2,11,27.3,0.6,208,12,66.7,9,12,6,29,0,0.00,3,7,0,0,31,72.7
2310,Adrien Silva,MF,Monaco,2311,37,10,22,19,12,14,2,13.6,728,343,312,59,85.5,89.1,92.0,62.1,2,2.1,15,74,8,0,92,37,3,14,21.4,0.6,985,31,67.7,14,12,13,21,0,0.00,22,22,0,0,88,38.5
2311,André Silva,FW,Milan,2312,2,0,1,0,0,0,0,0.7,9,6,1,0,75.0,75.0,50.0,,0,0.0,0,1,0,0,1,1,0,2,0.0,0.2,21,1,100.0,1,3,2,5,0,0.00,1,2,0,0,1,0.0
2312,André Silva,FW,Eint Frankfurt,2313,7,2,2,9,8,4,0,17.5,329,201,88,11,67.8,76.7,69.3,45.8,3,4.8,31,18,14,1,38,62,5,54,37.0,10.0,677,35,48.6,43,52,33,141,11,0.63,14,21,1,0,53,38.4
2313,Bernardo Silva,"FW,MF",Manchester City,2314,36,13,18,25,24,13,0,22.6,1284,757,397,72,87.1,92.9,87.4,76.6,7,5.0,51,60,39,10,122,110,14,52,28.8,6.0,1711,55,72.7,117,24,21,259,6,0.27,23,20,0,0,129,37.8
2314,David Silva,MF,Manchester City,2315,26,10,14,18,13,5,0,20.3,1332,789,425,43,87.2,91.9,88.9,75.4,10,6.5,48,89,51,1,203,119,19,47,38.3,6.4,1709,44,75.0,82,34,19,175,6,0.30,20,20,0,0,86,28.0
2315,Gabriel Silva,DF,Saint-Étienne,2316,4,2,1,2,4,8,0,2.6,66,43,16,5,67.3,86.0,66.7,33.3,0,0.0,1,2,1,1,2,3,0,0,,0.0,130,0,,7,2,0,5,0,0.00,3,2,0,0,14,66.7
2316,Jonathan Silva,DF,Leganés,2317,60,27,34,12,34,46,0,30.9,931,471,315,102,66.9,87.2,65.5,38.2,2,2.7,30,84,37,24,100,62,3,20,20.0,1.3,1623,28,53.6,50,25,16,133,1,0.03,45,36,0,1,128,45.3
2317,Matheus Pereira da Silva,"MF,FW",Dijon,2318,10,4,6,11,6,5,0,5.2,171,81,65,13,71.0,83.5,79.3,36.1,0,0.5,9,21,4,0,32,17,1,12,25.0,0.8,295,5,60.0,9,7,4,25,0,0.00,8,2,0,0,30,44.4
2318,Rui Silva,GK,Granada,2319,2,2,1,0,2,22,3,35.0,720,110,232,375,56.3,100.0,98.7,40.6,0,0.0,2,40,0,0,0,9,3,0,,0.0,1360,1,100.0,0,0,0,0,0,0.00,0,4,0,0,74,100.0
2319,Thiago Silva,DF,Paris S-G,2320,28,13,16,18,26,54,0,17.5,1434,524,751,141,95.3,97.8,96.4,87.6,0,0.0,0,91,6,0,99,18,2,6,33.3,0.4,1654,3,66.7,10,5,2,1,0,0.00,9,10,0,0,115,62.5
2320,Marco Silvestri,GK,Hellas Verona,2321,1,1,0,0,4,11,1,35.0,451,58,160,233,45.8,96.7,98.8,30.8,0,0.0,1,19,0,0,0,2,0,0,,0.0,1091,1,100.0,0,0,0,0,0,0.00,0,5,0,0,48,100.0
2321,Mohamed Simakan,DF,Strasbourg,2322,54,22,32,14,31,25,0,16.7,670,257,305,90,76.0,80.3,83.6,60.0,0,0.7,10,52,10,3,72,27,2,9,33.3,0.5,1060,23,69.6,30,16,9,25,0,0.00,25,40,1,0,88,60.9
2322,Giovanni Simeone,FW,Cagliari,2323,24,5,13,24,11,16,1,32.5,324,207,96,11,66.9,75.3,69.1,57.9,3,2.3,18,5,13,2,19,40,4,87,34.5,11.8,887,65,49.2,41,112,50,189,12,0.37,55,52,1,0,55,25.3
2323,Moses Simon,"FW,MF",Nantes,2324,15,6,7,6,8,6,0,24.2,491,317,127,18,72.3,85.4,70.6,48.6,5,4.7,36,24,27,6,58,76,7,43,41.9,6.6,930,81,44.4,144,70,50,232,5,0.21,11,23,0,0,86,18.8
2324,Unai Simón,GK,Athletic Club,2325,0,0,0,1,1,10,1,33.2,671,56,218,396,60.5,100.0,97.3,48.2,0,0.0,0,32,0,0,0,7,0,0,,0.0,1176,1,0.0,0,1,0,0,0,0.00,2,2,0,0,24,100.0
2325,Jack Simpson,DF,Bournemouth,2326,5,2,2,1,2,12,1,2.7,75,40,30,4,70.1,81.6,76.9,30.8,0,0.1,1,5,0,0,5,1,0,1,0.0,0.0,133,5,80.0,0,1,2,3,0,0.00,1,1,0,0,18,66.7
2326,Sarpreet Singh,"FW,MF",Bayern Munich,2327,1,0,0,0,0,0,0,0.8,22,16,4,2,75.9,88.9,80.0,66.7,0,0.0,0,2,2,0,5,2,0,1,0.0,0.1,33,0,,1,1,1,5,0,0.00,3,0,0,0,3,50.0
2327,Wilfried Singo,DF,Torino,2328,1,0,0,0,1,2,0,1.5,55,33,17,5,77.5,94.3,73.9,50.0,0,0.2,3,1,1,0,2,6,1,2,50.0,0.1,82,3,100.0,5,1,1,14,1,0.68,2,3,0,0,10,75.0
2328,Daley Sinkgraven,"DF,MF",Leverkusen,2329,20,8,16,12,10,16,0,10.1,621,282,265,54,83.8,90.7,88.0,58.1,1,0.4,9,40,7,1,41,18,1,0,,0.0,838,19,68.4,18,11,6,29,0,0.00,12,5,0,0,60,52.6
2329,Dimitris Siovas,DF,Leganés,2330,42,19,31,14,46,69,0,21.3,599,198,306,78,68.4,83.5,78.3,38.6,0,0.1,3,53,5,1,59,16,1,12,33.3,1.1,1082,8,87.5,12,16,2,6,0,0.00,24,9,0,0,108,64.2
2330,Salvatore Sirigu,GK,Torino,2331,0,0,0,0,2,12,0,36.0,825,102,345,376,71.2,98.1,96.9,54.3,0,0.1,2,9,0,0,0,7,1,0,,0.0,1271,1,100.0,0,1,0,0,0,0.00,0,2,0,0,38,100.0
2331,Ibrahima Sissoko,MF,Strasbourg,2332,46,16,27,14,20,25,0,17.8,535,260,199,47,81.8,89.7,83.3,69.1,1,0.9,14,58,7,3,74,36,3,16,6.3,0.8,858,23,43.5,44,34,27,48,0,0.00,41,15,0,0,112,58.5
2332,Moussa Sissoko,MF,Tottenham,2333,39,20,25,19,27,43,2,27.2,1135,619,398,63,85.9,88.9,89.0,71.6,1,1.1,16,80,9,1,96,37,4,15,26.7,2.2,1585,67,59.7,72,39,21,58,2,0.07,44,16,0,0,204,52.0
2333,Sambou Sissoko,"MF,FW",Reims,2334,0,0,0,0,1,2,0,0.4,3,2,1,0,42.9,66.7,50.0,0.0,0,0.0,0,0,0,0,0,0,0,0,,0.0,10,0,,0,0,1,0,0,0.00,0,0,0,0,4,0.0
2334,Pione Sisto,"FW,MF",Celta Vigo,2335,17,4,8,18,6,4,1,9.9,341,199,88,29,76.6,88.4,76.5,58.0,0,0.6,9,21,8,1,36,27,2,30,50.0,2.0,603,32,75.0,36,42,25,98,2,0.20,9,26,0,0,50,37.5
2335,Antonio Sivera,GK,Alavés,2336,0,0,0,0,0,2,0,3.0,50,7,12,31,60.2,100.0,100.0,48.4,0,0.0,0,1,0,0,0,0,0,0,,0.0,87,0,,0,0,0,0,0,0.00,1,0,0,0,2,100.0
2336,Ellyes Skhiri,MF,Köln,2337,74,29,52,47,67,33,0,29.7,1184,554,455,119,85.1,87.4,89.0,79.9,3,2.5,20,86,20,2,154,62,10,25,20.0,2.2,1744,32,68.8,27,44,39,49,1,0.03,35,18,0,0,230,56.6
2337,Oliver Skipp,MF,Tottenham,2338,2,1,2,3,0,0,0,0.9,34,17,14,3,89.5,89.5,93.3,75.0,0,0.0,0,3,0,0,5,0,0,0,,0.0,46,0,,0,1,1,0,0,0.00,1,0,0,0,5,0.0
2338,Łukasz Skorupski,GK,Bologna,2339,1,0,0,0,2,15,5,37.0,888,146,441,284,77.5,100.0,97.6,54.5,0,0.0,1,6,0,0,0,3,0,0,,0.0,1259,0,,0,0,1,0,0,0.00,0,4,0,0,38,100.0
2339,Andreas Skov Olsen,"FW,MF",Bologna,2340,11,4,8,10,8,5,0,8.4,269,156,85,18,71.2,85.7,67.5,43.9,0,0.6,8,13,10,5,20,21,3,20,35.0,2.1,511,33,36.4,41,32,11,104,1,0.12,13,11,0,0,52,46.7
2340,Robert Skov,"DF,FW",Hoffenheim,2341,41,26,28,26,20,40,0,29.0,962,499,337,94,73.9,87.5,75.9,44.1,7,6.2,55,65,30,13,96,98,10,62,29.0,5.5,1653,74,54.1,112,59,16,159,4,0.14,21,36,0,0,128,45.2
2341,Simon Skrabb,"FW,MF",Brescia,2342,7,6,6,4,0,3,0,2.9,66,41,18,2,70.2,87.2,69.2,25.0,0,0.5,2,4,4,2,5,5,1,3,33.3,0.1,124,5,60.0,3,9,5,27,0,0.00,7,3,0,0,11,14.3
2342,Milan Škriniar,DF,Inter,2343,39,14,20,19,28,85,1,29.2,1862,770,885,165,92.0,94.8,95.0,76.0,0,0.5,8,127,16,0,152,33,2,13,30.8,1.0,2238,9,77.8,32,11,10,13,0,0.00,52,27,1,1,163,49.3
2343,Steven Skrzybski,"FW,MF",Düsseldorf,2344,4,0,4,10,10,4,0,5.9,83,52,26,5,65.9,81.3,61.9,50.0,2,0.3,6,10,3,1,17,12,2,14,7.1,1.4,203,13,38.5,10,12,14,48,1,0.17,3,15,0,0,26,16.7
2344,Petar Škuletić,"FW,MF",Montpellier,2345,6,2,4,0,0,1,0,1.2,18,13,4,0,66.7,81.3,44.4,,0,0.1,1,0,1,0,1,4,0,4,25.0,0.3,48,2,0.0,0,3,3,5,0,0.00,3,4,1,0,2,50.0
2345,Islam Slimani,FW,Monaco,2346,8,4,4,5,1,11,1,14.3,364,214,112,18,67.9,77.3,68.3,47.4,7,4.3,32,42,21,4,57,53,11,52,36.5,8.2,712,20,40.0,20,46,31,142,8,0.56,37,17,0,0,42,51.6
2346,William Smallbone,MF,Southampton,2347,10,5,5,7,1,2,0,4.4,175,86,64,17,82.2,84.3,86.5,70.8,2,0.2,3,21,3,1,12,9,2,6,0.0,0.3,255,1,0.0,4,5,2,13,0,0.00,2,6,0,0,32,15.0
2347,Chris Smalling,DF,Roma,2348,25,10,16,44,56,126,2,28.5,1308,426,755,119,90.3,91.4,94.7,74.4,2,0.7,10,56,2,0,79,30,4,19,26.3,1.7,1756,9,77.8,13,7,2,12,3,0.11,34,10,0,0,144,72.9
2348,Dennis Smarsch,GK,Hertha BSC,2349,0,0,0,0,0,1,0,1.7,49,9,21,19,70.0,100.0,95.5,50.0,0,0.0,0,1,0,0,0,0,0,0,,0.0,75,0,,0,0,0,0,0,0.00,0,0,0,0,2,
2349,Adam Smith,DF,Bournemouth,2350,47,23,32,27,25,64,1,22.8,827,522,247,36,79.2,90.9,79.7,38.7,1,1.1,10,60,7,3,93,31,1,4,25.0,0.8,1321,51,47.1,75,27,14,69,0,0.00,25,40,0,0,92,54.8
2350,Emile Smith Rowe,MF,Arsenal,2351,1,1,1,0,1,2,0,1.1,30,20,6,0,83.3,90.9,75.0,0.0,0,0.0,0,2,0,0,2,0,0,0,,0.0,46,3,66.7,4,4,1,5,0,0.00,0,1,0,0,5,
2351,Fyodor Smolov,FW,Celta Vigo,2352,2,1,1,6,7,9,0,8.3,130,79,22,4,67.0,73.1,62.9,40.0,0,0.1,4,9,2,0,7,16,1,16,37.5,2.0,286,20,45.0,22,20,17,50,2,0.24,14,7,0,0,15,35.6
2352,Robert Snodgrass,"MF,FW",West Ham,2353,29,13,16,12,4,11,0,16.8,433,239,136,52,67.0,83.0,70.8,43.3,5,3.2,33,30,9,2,57,55,8,21,47.6,2.5,802,36,52.8,44,16,25,117,5,0.30,20,32,0,0,101,35.0
2353,Cédric Soares,"MF,DF",Arsenal,2354,8,1,6,3,3,4,0,2.8,96,61,23,8,71.1,85.9,57.5,53.3,0,0.0,1,6,2,0,11,5,3,1,100.0,0.0,167,2,100.0,6,4,1,25,1,0.36,6,1,0,0,10,40.0
2354,Cédric Soares,DF,Southampton,2355,45,25,26,18,19,51,0,14.5,513,300,167,34,69.6,87.2,69.0,30.9,1,0.7,11,31,18,13,47,25,2,9,44.4,0.6,931,4,100.0,29,18,9,46,0,0.00,10,3,0,0,59,40.9
2355,Rafa Soares,DF,Eibar,2356,6,5,5,1,2,6,0,4.8,150,70,56,20,66.1,79.5,70.0,42.6,0,0.4,7,12,6,5,18,12,1,0,,0.0,254,2,0.0,6,6,6,13,0,0.00,5,2,0,0,30,46.7
2356,Lasse Sobiech,DF,Köln,2357,1,0,0,0,4,6,0,1.0,22,8,12,2,53.7,53.3,52.2,66.7,0,0.0,1,1,0,0,1,1,0,0,,0.0,52,0,,0,0,0,1,0,0.00,2,0,0,0,4,64.3
2357,Marcel Sobottka,MF,Düsseldorf,2358,15,4,10,9,9,12,0,7.8,175,71,83,17,81.8,82.6,90.2,60.7,1,0.3,3,13,1,0,16,5,1,7,14.3,0.3,297,6,50.0,2,15,4,10,0,0.00,17,11,0,0,31,23.8
2358,Rubén Sobrino,"FW,MF",Valencia,2359,7,2,5,1,0,1,0,1.9,31,20,9,2,67.4,76.9,75.0,50.0,0,0.3,3,0,3,1,3,5,0,6,50.0,0.6,78,5,100.0,11,12,11,11,1,0.53,7,7,0,0,9,20.0
2359,Dominic Solanke,FW,Bournemouth,2360,8,5,4,9,8,18,1,18.3,301,202,60,13,68.6,78.9,65.2,61.9,1,1.2,15,26,7,1,35,43,5,32,25.0,4.6,667,62,41.9,35,52,54,109,3,0.16,15,23,0,0,83,40.9
2360,Roberto Soldado,FW,Granada,2361,16,7,9,16,4,16,0,26.1,378,215,102,21,67.6,76.5,67.1,50.0,4,3.7,28,22,9,2,36,49,7,32,40.6,4.3,768,30,36.7,17,52,18,123,6,0.23,43,43,1,0,53,36.0
2361,Carlos Soler,MF,Valencia,2362,21,9,10,16,9,14,0,23.0,582,320,174,53,78.4,87.4,81.3,58.2,0,1.4,15,58,27,2,86,42,8,18,22.2,1.7,913,25,60.0,29,34,17,87,2,0.09,22,25,0,0,82,51.4
2362,Oumar Solet,DF,Lyon,2363,0,0,0,1,0,1,0,0.1,3,1,2,0,60.0,100.0,66.7,0.0,0,0.0,0,0,0,0,0,0,0,0,,0.0,7,0,,0,0,0,0,0,0.00,0,0,0,0,1,0.0
2363,Yann Sommer,GK,M'Gladbach,2364,0,0,0,0,1,11,6,34.0,1278,219,703,351,82.6,98.2,98.9,58.1,0,0.0,0,13,0,0,0,3,0,0,,0.0,1616,1,100.0,0,1,1,0,0,0.00,0,2,0,0,83,100.0
2364,Kévin Soni,FW,Espanyol,2365,0,0,0,0,0,0,0,0.0,1,1,0,0,50.0,100.0,0.0,,0,0.0,0,0,0,0,1,0,0,0,,0.0,4,0,,0,1,0,1,0,0.00,2,0,0,0,1,
2365,David Soria,GK,Getafe,2366,2,2,1,0,3,17,5,38.0,505,15,86,404,44.0,93.8,94.5,39.1,0,0.0,0,60,1,0,0,8,0,0,,0.0,1223,0,,0,1,0,0,0,0.00,2,0,0,1,46,85.7
2366,Bruno Soriano,"MF,FW",Villarreal,2367,4,1,0,4,1,7,0,2.9,257,142,92,13,93.8,94.7,92.9,100.0,0,0.0,0,10,1,0,16,4,0,1,100.0,0.3,292,2,50.0,2,2,0,1,0,0.00,4,0,0,0,21,60.0
2367,Juan Soriano,GK,Leganés,2368,0,0,0,0,0,1,1,11.0,165,19,72,73,55.4,100.0,97.3,36.0,0,0.0,0,2,0,0,0,1,0,1,100.0,0.4,319,0,,0,0,0,0,0,0.00,1,1,0,0,7,100.0
2368,Roberto Soriano,MF,Bologna,2369,43,10,25,19,17,23,1,27.4,1010,610,313,45,84.7,92.0,85.1,67.2,5,4.8,54,114,39,4,176,116,13,37,43.2,4.3,1411,41,70.7,97,32,28,124,5,0.18,57,45,3,0,110,31.9
2369,Riccardo Sottil,"FW,DF",Fiorentina,2370,6,3,4,4,0,0,0,5.7,150,89,44,9,78.5,86.4,80.0,64.3,0,0.5,5,5,5,1,9,27,4,16,50.0,1.0,261,24,70.8,32,15,8,58,0,0.00,11,26,0,0,19,14.3
2370,Tomáš Souček,MF,West Ham,2371,29,10,15,7,22,35,0,11.6,277,131,110,26,69.4,73.2,73.8,57.8,0,0.3,5,34,3,0,40,14,2,20,35.0,2.8,546,4,0.0,3,11,1,17,3,0.26,11,9,0,1,48,63.6
2371,Adama Soumaoro,DF,Genoa,2372,3,1,2,12,11,32,0,7.1,302,90,164,44,92.4,91.8,95.3,89.8,0,0.1,2,3,0,0,9,1,1,1,100.0,0.4,392,0,,0,2,0,1,1,0.14,4,0,0,0,35,74.1
2372,Adama Soumaoro,DF,Lille,2373,1,0,1,6,4,17,0,4.6,337,90,220,23,96.3,93.8,97.8,95.8,0,0.0,0,6,0,0,10,4,1,4,50.0,0.8,389,1,100.0,2,3,0,0,1,0.22,5,0,0,0,26,71.4
2373,Boubakary Soumaré,MF,Lille,2374,19,9,12,6,16,9,0,13.5,677,303,262,74,89.3,91.3,92.9,80.4,0,0.6,12,90,4,0,74,25,1,1,0.0,0.0,863,23,87.0,21,18,15,21,0,0.00,16,10,0,0,85,52.6
2374,Bryan Soumaré,"MF,FW",Dijon,2375,12,6,1,1,2,1,0,4.3,94,50,29,11,67.6,73.5,72.5,55.0,0,0.5,5,9,6,0,15,14,0,6,66.7,0.5,196,14,64.3,10,10,11,23,0,0.00,4,8,0,0,22,45.5
2375,Arnaud Souquet,"DF,FW",Montpellier,2376,62,30,40,20,17,44,0,22.4,808,456,295,47,75.1,86.2,77.0,47.0,0,1.0,12,54,13,4,82,43,3,14,28.6,0.5,1338,51,45.1,44,28,14,137,2,0.09,34,32,0,0,130,48.4
2376,Djibril Sow,MF,Eint Frankfurt,2377,56,16,33,15,30,9,0,19.4,713,305,301,84,80.7,89.7,84.3,65.1,3,2.7,25,81,18,9,95,53,5,22,13.6,1.7,1106,16,43.8,37,36,13,61,1,0.05,37,40,0,0,106,38.2
2377,Çağlar Söyüncü,DF,Leicester City,2378,60,27,40,35,43,156,1,33.7,2086,798,1094,169,89.1,93.2,92.1,71.9,1,0.8,4,112,3,0,125,21,1,17,29.4,2.1,2700,22,77.3,22,17,2,5,1,0.03,30,20,0,0,195,62.9
2378,Nikolas Špalek,"MF,FW",Brescia,2379,24,7,10,15,6,10,0,17.5,288,192,53,11,65.9,81.7,52.5,33.3,1,2.0,18,25,8,1,33,34,2,25,40.0,3.2,614,28,17.9,33,33,26,93,2,0.11,25,16,0,0,85,7.7
2379,Leonardo Spinazzola,DF,Roma,2380,24,12,12,13,20,41,0,17.2,797,375,342,77,79.1,90.6,82.0,58.8,2,3.3,22,35,25,11,63,55,3,14,28.6,1.1,1192,40,57.5,104,26,9,118,1,0.06,15,2,0,0,86,41.2
2380,Marco Sportiello,GK,Atalanta,2381,0,0,0,0,0,3,0,5.8,128,23,69,36,85.3,100.0,100.0,62.1,0,0.0,0,0,0,0,1,1,0,0,,0.0,159,0,,0,0,0,0,0,0.00,0,0,0,0,12,100.0
