,Unnamed: 0_x,Player,Pos,Squad,Rk,Tkl,Tkl.1,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK.1,Fls,Fld,PKwon,OG,Recov,Won%,Unnamed: 0_y,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
161,1057,Martin Harnik,"MF,FW",Werder Bremen,1058,0.0,0.0,0,0.0,0,0.0,0.0,0.1,2.0,1.0,1.0,0.0,50.0,100.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,5.0,0.0,,0.0,1.0,0.0,2.0,0,0.0,2,0,0.0,0,0.0,0.0,12728,SV Werder Bremen,Martin Harnik,33.0,Right Winger,TuS Dassendorf,free transfer,out,Summer,0.0,1 Bundesliga,2020,2020/2021
162,1061,Kai Havertz,"MF,FW",Leverkusen,1062,21.0,6.0,15,22.0,2,22.0,0.0,27.3,1182.0,730.0,317.0,65.0,84.2,89.6,88.5,76.5,6,7.8,59.0,97.0,33.0,3.0,139.0,122.0,13.0,58,43.1,8.4,1790.0,119.0,47.9,119.0,99.0,75.0,250.0,11,0.4,26,33,0.0,0,100.0,42.2,12413,Bayer 04 Leverkusen,Kai Havertz,21.0,Attacking Midfield,Chelsea,€80.00m,out,Summer,80.0,1 Bundesliga,2020,2020/2021
163,1070,Liam Henderson,MF,Hellas Verona,1071,3.0,2.0,2,1.0,0,4.0,0.0,2.2,43.0,20.0,13.0,4.0,66.2,83.3,68.4,36.4,0,0.2,2.0,9.0,6.0,0.0,8.0,3.0,0.0,3,0.0,0.1,82.0,0.0,,1.0,3.0,1.0,9.0,0,0.0,6,2,0.0,0,6.0,66.7,25537,Hellas Verona,Liam Henderson,24.0,Central Midfield,Lecce,€600Th.,out,Summer,0.6,Serie A,2020,2020/2021
164,1071,Jeff Hendrick,MF,Burnley,1072,18.0,7.0,10,21.0,20,20.0,0.0,21.5,424.0,248.0,136.0,24.0,72.1,87.0,75.6,41.4,2,1.6,14.0,28.0,10.0,2.0,40.0,38.0,3.0,22,27.3,1.7,800.0,47.0,46.8,24.0,39.0,29.0,61.0,2,0.09,17,16,0.0,0,107.0,59.5,21691,Burnley FC,Jeff Hendrick,28.0,Central Midfield,Newcastle,free transfer,out,Summer,0.0,Premier League,2020,2020/2021
165,1076,Christophe Hérelle,DF,Nice,1077,14.0,3.0,11,14.0,17,26.0,1.0,12.3,804.0,271.0,457.0,71.0,88.7,95.4,93.3,62.8,0,0.4,2.0,58.0,2.0,1.0,77.0,9.0,3.0,6,50.0,1.2,1004.0,8.0,37.5,11.0,3.0,3.0,11.0,3,0.24,17,11,0.0,0,59.0,44.1,15516,OGC Nice,Christophe Hérelle,27.0,Centre-Back,Stade Brestois,€4.00m,out,Summer,4.0,Ligue 1,2020,2020/2021
166,1094,Gonzalo Higuaín,FW,Juventus,1095,13.0,4.0,7,12.0,6,14.0,0.0,20.7,523.0,248.0,172.0,61.0,81.1,87.0,84.3,82.4,4,4.3,38.0,41.0,16.0,2.0,55.0,90.0,5.0,75,44.0,9.7,840.0,35.0,65.7,45.0,34.0,20.0,152.0,8,0.39,18,16,0.0,0,48.0,31.8,25639,Juventus FC,Gonzalo Higuaín,32.0,Centre-Forward,Miami,free transfer,out,Summer,0.0,Serie A,2020,2020/2021
167,1109,Gerrit Holtmann,"MF,DF",Paderborn 07,1110,24.0,15.0,14,21.0,6,8.0,0.0,11.8,278.0,166.0,79.0,13.0,70.2,86.5,68.1,38.2,0,1.4,12.0,21.0,11.0,6.0,25.0,24.0,1.0,24,37.5,1.1,584.0,52.0,38.5,59.0,34.0,21.0,75.0,1,0.08,14,5,0.0,0,69.0,22.2,12644,1.FSV Mainz 05,Gerrit Holtmann,25.0,Left Winger,VfL Bochum,free transfer,out,Summer,0.0,1 Bundesliga,2020,2020/2021
168,1111,Franck Honorat,"FW,DF",Saint-Étienne,1112,16.0,8.0,11,12.0,5,13.0,1.0,9.4,234.0,127.0,83.0,12.0,60.0,73.4,64.3,26.7,3,1.8,13.0,17.0,11.0,6.0,28.0,30.0,4.0,5,20.0,0.1,488.0,14.0,42.9,34.0,19.0,6.0,76.0,0,0.0,7,6,0.0,0,45.0,27.3,15861,AS Saint-Étienne,Franck Honorat,23.0,Right Winger,Stade Brestois,€5.00m,out,Summer,5.0,Ligue 1,2020,2020/2021
169,1123,Adrien Hunou,"FW,MF",Rennes,1124,21.0,4.0,18,16.0,5,5.0,0.0,13.4,235.0,144.0,68.0,6.0,74.6,82.3,81.0,46.2,1,2.4,14.0,11.0,10.0,3.0,27.0,35.0,6.0,27,51.9,7.2,491.0,14.0,35.7,20.0,42.0,22.0,82.0,7,0.52,18,34,1.0,0,48.0,32.1,15972,Stade Rennais FC,Adrien Hunou,27.0,Centre-Forward,Minnesota,€3.27m,out,Winter,3.27,Ligue 1,2020,2020/2021
170,1137,Mauro Icardi,FW,Paris S-G,1138,4.0,1.0,2,7.0,2,11.0,0.0,14.1,147.0,92.0,30.0,5.0,84.0,90.2,93.8,83.3,2,1.8,11.0,11.0,7.0,0.0,18.0,35.0,9.0,36,55.6,11.7,271.0,12.0,50.0,9.0,15.0,4.0,64.0,12,0.85,12,9,1.0,0,28.0,41.7,25587,Inter Milan,Mauro Icardi,27.0,Centre-Forward,Paris SG,€50.00m,out,Summer,50.0,Serie A,2020,2020/2021
171,1153,Roberto Inglese,FW,Parma,1154,9.0,2.0,6,8.0,2,1.0,0.0,8.5,95.0,55.0,28.0,5.0,62.5,74.3,70.0,29.4,0,0.3,6.0,3.0,1.0,0.0,5.0,10.0,0.0,23,43.5,4.5,246.0,12.0,58.3,9.0,27.0,18.0,46.0,4,0.47,19,7,0.0,0,31.0,40.0,25713,SSC Napoli,Roberto Inglese,28.0,Centre-Forward,Parma,€21.80m,out,Summer,21.8,Serie A,2020,2020/2021
172,1181,Laurent Jans,DF,Paderborn 07,1182,42.0,22.0,25,25.0,19,49.0,1.0,17.5,627.0,306.0,246.0,62.0,72.8,85.5,75.9,48.8,1,0.8,10.0,44.0,13.0,8.0,61.0,24.0,1.0,8,0.0,0.2,1051.0,16.0,75.0,37.0,19.0,7.0,30.0,0,0.0,8,9,0.0,0,101.0,52.5,15794,FC Metz,Laurent Jans,28.0,Right-Back,Standard Liège,free transfer,out,Summer,0.0,Ligue 1,2020,2020/2021
173,1190,Jemerson,"DF,MF",Monaco,1191,28.0,10.0,17,8.0,16,24.0,0.0,11.7,539.0,225.0,284.0,20.0,83.2,90.4,88.8,39.2,0,0.5,2.0,46.0,1.0,0.0,59.0,7.0,0.0,0,,0.0,731.0,2.0,100.0,11.0,7.0,4.0,6.0,0,0.0,21,8,0.0,0,43.0,52.2,15999,AS Monaco,Jemerson,28.0,Centre-Back,Corinthians,€680Th.,out,Winter,0.68,Ligue 1,2020,2020/2021
174,1205,Jony,"DF,FW",Lazio,1206,13.0,5.0,9,11.0,14,17.0,0.0,13.1,427.0,197.0,133.0,80.0,67.1,85.7,68.2,51.0,1,1.8,18.0,19.0,26.0,18.0,28.0,32.0,4.0,11,9.1,0.3,761.0,23.0,43.5,33.0,22.0,6.0,110.0,0,0.0,12,15,0.0,0,68.0,21.4,25656,SS Lazio,Jony,29.0,Left Winger,CA Osasuna,Loan fee:€900Th.,out,Summer,0.9,Serie A,2020,2020/2021
175,1210,Willian José,FW,Real Sociedad,1211,5.0,2.0,2,10.0,1,16.0,0.0,22.3,402.0,236.0,114.0,32.0,70.8,78.4,73.5,61.5,1,1.9,19.0,30.0,15.0,0.0,41.0,47.0,3.0,59,32.2,10.7,739.0,14.0,50.0,16.0,40.0,26.0,127.0,11,0.49,27,25,0.0,0,54.0,55.4,15948,Real Sociedad,Willian José,29.0,Centre-Forward,Wolves,Loan fee:€3.00m,out,Winter,3.0,Primera Division,2020,2020/2021
176,1213,Diogo Jota,FW,Wolves,1214,28.0,12.0,15,17.0,9,10.0,2.0,25.4,682.0,377.0,212.0,39.0,77.0,84.9,80.9,72.2,1,2.7,29.0,41.0,20.0,4.0,68.0,102.0,7.0,69,37.7,11.5,1256.0,133.0,49.6,131.0,80.0,57.0,200.0,7,0.28,42,61,0.0,0,123.0,35.0,22134,Wolverhampton Wanderers,Diogo Jota,23.0,Left Winger,Liverpool,€44.70m,out,Summer,44.7,Premier League,2020,2020/2021
177,1217,Luka Jović,FW,Real Madrid,1218,2.0,1.0,1,1.0,2,0.0,0.0,4.8,108.0,63.0,35.0,5.0,80.6,84.0,76.1,71.4,1,1.4,5.0,5.0,1.0,0.0,13.0,9.0,2.0,14,21.4,2.4,176.0,9.0,55.6,4.0,8.0,4.0,27.0,2,0.42,5,1,0.0,0,9.0,62.5,15916,Real Madrid,Luka Jović,23.0,Centre-Forward,E. Frankfurt,Loan fee:€1.00m,out,Winter,1.0,Primera Division,2020,2020/2021
178,1226,Ozan Kabak,DF,Schalke 04,1227,37.0,14.0,23,33.0,37,97.0,0.0,19.7,846.0,274.0,447.0,118.0,81.3,89.5,86.6,59.9,1,0.5,3.0,65.0,1.0,0.0,62.0,11.0,2.0,11,63.6,1.8,1306.0,23.0,87.0,13.0,22.0,6.0,2.0,3,0.15,22,13,0.0,0,118.0,68.8,12852,FC Schalke 04,Ozan Kabak,20.0,Centre-Back,Liverpool,Loan fee:€1.10m,out,Winter,1.1,1 Bundesliga,2020,2020/2021
179,1234,Salomon Kalou,"FW,MF",Hertha BSC,1235,1.0,0.0,0,2.0,0,1.0,0.0,1.6,27.0,13.0,9.0,2.0,64.3,72.2,56.3,50.0,0,0.6,1.0,4.0,2.0,0.0,7.0,0.0,0.0,5,40.0,1.1,71.0,4.0,25.0,2.0,10.0,3.0,17.0,1,0.62,4,0,0.0,0,9.0,40.0,12546,Hertha BSC,Salomon Kalou,34.0,Left Winger,Botafogo,free transfer,out,Summer,0.0,1 Bundesliga,2020,2020/2021
180,1237,François Kamano,"DF,MF",Bordeaux,1238,12.0,8.0,6,5.0,3,2.0,0.0,7.2,249.0,134.0,93.0,9.0,79.6,87.6,80.2,47.4,0,0.3,5.0,10.0,5.0,2.0,18.0,18.0,3.0,5,40.0,0.8,382.0,28.0,39.3,31.0,13.0,10.0,69.0,1,0.14,10,16,1.0,0,47.0,17.6,15712,FC Girondins Bordeaux,François Kamano,24.0,Left Winger,Loko Moscow,€5.50m,out,Summer,5.5,Ligue 1,2020,2020/2021
181,1239,Hassane Kamara,"DF,FW",Reims,1240,58.0,24.0,47,17.0,58,58.0,0.0,19.0,891.0,463.0,341.0,71.0,79.8,89.7,82.4,56.8,0,0.6,12.0,57.0,16.0,7.0,81.0,32.0,1.0,31,22.6,1.9,1425.0,53.0,69.8,85.0,36.0,15.0,82.0,2,0.11,20,22,0.0,0,134.0,60.5,15546,Stade Reims,Hassane Kamara,26.0,Left-Back,OGC Nice,€4.00m,out,Summer,4.0,Ligue 1,2020,2020/2021
182,1248,Yann Karamoh,"FW,MF",Parma,1249,10.0,3.0,7,5.0,2,3.0,0.0,6.4,107.0,61.0,37.0,4.0,73.3,78.2,78.7,44.4,1,1.2,11.0,3.0,3.0,0.0,15.0,30.0,2.0,11,36.4,0.6,224.0,20.0,65.0,13.0,25.0,14.0,35.0,1,0.16,7,14,0.0,0,25.0,0.0,25589,Inter Milan,Yann Karamoh,22.0,Left Winger,Parma,€8.00m,out,Summer,8.0,Serie A,2020,2020/2021
183,1266,Sami Khedira,MF,Juventus,1267,14.0,4.0,7,12.0,3,13.0,0.0,7.6,283.0,167.0,92.0,14.0,83.7,94.9,84.4,56.0,1,0.8,8.0,16.0,7.0,2.0,23.0,19.0,1.0,12,25.0,1.2,411.0,1.0,0.0,6.0,10.0,5.0,42.0,0,0.0,15,4,0.0,0,33.0,57.1,26143,Juventus FC,Sami Khedira,33.0,Central Midfield,Hertha BSC,free transfer,out,Winter,0.0,Serie A,2020,2020/2021
184,1275,Davy Klaassen,MF,Werder Bremen,1276,55.0,19.0,43,46.0,38,45.0,2.0,32.6,973.0,522.0,342.0,65.0,75.9,85.3,77.2,59.6,5,3.0,40.0,100.0,26.0,2.0,139.0,92.0,12.0,42,33.3,4.9,1612.0,16.0,68.8,27.0,48.0,16.0,92.0,6,0.18,28,35,2.0,1,188.0,48.4,12727,SV Werder Bremen,Davy Klaassen,27.0,Attacking Midfield,Ajax,€11.70m,out,Summer,11.7,1 Bundesliga,2020,2020/2021
185,1280,Justin Kluivert,FW,Roma,1281,17.0,7.0,11,15.0,6,7.0,0.0,16.8,388.0,220.0,132.0,25.0,80.7,87.0,82.0,75.8,1,1.0,21.0,27.0,21.0,5.0,49.0,59.0,5.0,34,32.4,2.5,662.0,54.0,59.3,56.0,35.0,17.0,104.0,4,0.24,30,29,0.0,0,45.0,33.3,25815,AS Roma,Justin Kluivert,21.0,Left Winger,RB Leipzig,Loan fee:€1.00m,out,Summer,1.0,Serie A,2020,2020/2021
186,1282,Robin Knoche,DF,Wolfsburg,1283,29.0,17.0,14,19.0,27,77.0,1.0,17.7,807.0,206.0,476.0,115.0,82.4,88.4,88.1,63.5,0,0.2,4.0,58.0,4.0,1.0,90.0,20.0,0.0,4,50.0,0.3,1168.0,6.0,100.0,22.0,7.0,3.0,4.0,1,0.06,8,5,0.0,0,108.0,49.4,12456,VfL Wolfsburg,Robin Knoche,28.0,Centre-Back,Union Berlin,free transfer,out,Summer,0.0,1 Bundesliga,2020,2020/2021
187,1283,Robin Koch,"DF,MF",Freiburg,1284,34.0,11.0,20,30.0,45,94.0,4.0,30.1,1266.0,285.0,750.0,215.0,83.5,84.3,89.4,74.4,0,1.1,12.0,80.0,14.0,3.0,103.0,39.0,0.0,35,28.6,4.0,1811.0,7.0,100.0,16.0,15.0,11.0,11.0,1,0.03,27,20,0.0,0,139.0,64.8,12477,SC Freiburg,Robin Koch,24.0,Centre-Back,Leeds,€13.00m,out,Summer,13.0,1 Bundesliga,2020,2020/2021
188,1289,Aleksandar Kolarov,DF,Roma,1290,37.0,20.0,28,20.0,31,57.0,0.0,30.4,1445.0,624.0,640.0,170.0,79.3,91.2,84.1,54.7,3,5.1,56.0,89.0,40.0,18.0,111.0,115.0,4.0,68,25.0,3.5,2105.0,35.0,54.3,86.0,22.0,11.0,193.0,5,0.16,29,30,0.0,0,158.0,58.3,25814,AS Roma,Aleksandar Kolarov,34.0,Left-Back,Inter,€1.50m,out,Summer,1.5,Serie A,2020,2020/2021
189,1295,Geoffrey Kondogbia,MF,Valencia,1296,63.0,19.0,40,25.0,57,36.0,2.0,20.1,935.0,395.0,376.0,130.0,83.7,88.0,87.6,69.9,1,0.2,6.0,84.0,4.0,0.0,98.0,20.0,1.0,19,21.1,1.1,1379.0,30.0,73.3,21.0,26.0,13.0,11.0,1,0.05,35,31,0.0,1,158.0,48.2,15953,Valencia CF,Geoffrey Kondogbia,27.0,Defensive Midfield,Atlético Madrid,€15.00m,out,Winter,15.0,Primera Division,2020,2020/2021
190,1301,Pascal Köpke,FW,Hertha BSC,1302,0.0,0.0,0,0.0,0,0.0,0.0,1.3,23.0,12.0,7.0,1.0,67.6,75.0,58.3,100.0,0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,6,50.0,1.2,47.0,1.0,100.0,4.0,6.0,3.0,12.0,0,0.0,3,3,0.0,0,4.0,9.1,12541,Hertha BSC,Pascal Köpke,24.0,Centre-Forward,1.FC Nuremberg,€800Th.,out,Summer,0.8,1 Bundesliga,2020,2020/2021
191,1304,Christian Kouamé,"FW,MF",Fiorentina,1305,3.0,0.0,2,5.0,1,1.0,0.0,3.3,73.0,47.0,18.0,6.0,71.6,82.5,75.0,60.0,1,0.2,5.0,6.0,3.0,1.0,7.0,12.0,1.0,10,30.0,1.1,148.0,15.0,53.3,7.0,14.0,12.0,22.0,1,0.3,6,6,0.0,0,5.0,44.4,25474,Genoa CFC,Christian Kouamé,22.0,Centre-Forward,Fiorentina,€11.00m,out,Summer,11.0,Serie A,2020,2020/2021
192,1305,Christian Kouamé,FW,Genoa,1306,2.0,0.0,1,8.0,1,13.0,0.0,10.2,176.0,106.0,43.0,7.0,72.7,77.4,72.9,63.6,2,1.0,14.0,10.0,9.0,1.0,26.0,31.0,5.0,22,40.9,1.8,357.0,21.0,47.6,13.0,32.0,21.0,76.0,5,0.49,20,24,2.0,0,34.0,47.0,25474,Genoa CFC,Christian Kouamé,22.0,Centre-Forward,Fiorentina,€11.00m,out,Summer,11.0,Serie A,2020,2020/2021
193,1322,Felix Kroos,"MF,DF",Union Berlin,1323,17.0,8.0,9,6.0,3,13.0,1.0,4.2,129.0,61.0,44.0,15.0,78.2,85.9,78.6,60.0,0,0.0,0.0,15.0,2.0,0.0,16.0,8.0,0.0,5,60.0,0.4,219.0,0.0,,1.0,6.0,0.0,3.0,0,0.0,12,2,0.0,0,21.0,50.0,12581,1.FC Union Berlin,Felix Kroos,29.0,Central Midfield,E. Braunschweig,free transfer,out,Summer,0.0,1 Bundesliga,2020,2020/2021
194,1327,Takefusa Kubo,"MF,FW",Mallorca,1328,34.0,15.0,22,19.0,23,10.0,0.0,25.7,526.0,329.0,146.0,15.0,68.7,81.4,71.9,25.9,4,2.7,34.0,36.0,36.0,6.0,94.0,97.0,16.0,55,45.5,3.0,1117.0,125.0,51.2,102.0,77.0,45.0,153.0,4,0.16,35,64,2.0,0,114.0,29.7,15345,Real Madrid,Takefusa Kubo,19.0,Right Winger,Villarreal,Loan fee:€1.25m,out,Summer,1.25,Primera Division,2020,2020/2021
195,1327,Takefusa Kubo,"MF,FW",Mallorca,1328,34.0,15.0,22,19.0,23,10.0,0.0,25.7,526.0,329.0,146.0,15.0,68.7,81.4,71.9,25.9,4,2.7,34.0,36.0,36.0,6.0,94.0,97.0,16.0,55,45.5,3.0,1117.0,125.0,51.2,102.0,77.0,45.0,153.0,4,0.16,35,64,2.0,0,114.0,29.7,15915,Real Madrid,Takefusa Kubo,19.0,Right Winger,Getafe,Loan fee:€1.25m,out,Winter,1.25,Primera Division,2020,2020/2021
196,1330,Marash Kumbulla,DF,Hellas Verona,1331,40.0,19.0,24,33.0,50,86.0,3.0,21.7,773.0,301.0,383.0,64.0,83.8,88.5,90.5,62.1,0,0.1,2.0,39.0,0.0,0.0,58.0,12.0,2.0,9,44.4,1.7,1167.0,4.0,50.0,10.0,11.0,4.0,14.0,1,0.05,47,24,0.0,0,104.0,64.4,25535,Hellas Verona,Marash Kumbulla,20.0,Centre-Back,AS Roma,Loan fee:€3.00m,out,Summer,3.0,Serie A,2020,2020/2021
197,1350,Kenny Lala,"DF,MF",Strasbourg,1351,29.0,11.0,16,14.0,20,40.0,1.0,22.7,1009.0,379.0,403.0,199.0,74.1,85.6,78.6,61.2,1,2.6,30.0,89.0,28.0,14.0,97.0,60.0,1.0,17,29.4,1.6,1562.0,68.0,64.7,94.0,31.0,27.0,73.0,0,0.0,16,18,0.0,0,152.0,61.5,15997,RC Strasbourg Alsace,Kenny Lala,29.0,Right-Back,Olympiacos,€500Th.,out,Winter,0.5,Ligue 1,2020,2020/2021
198,1351,Adam Lallana,"MF,FW",Liverpool,1352,19.0,6.0,9,7.0,5,3.0,0.0,4.2,229.0,152.0,57.0,6.0,84.2,91.6,86.4,46.2,1,0.6,4.0,24.0,3.0,0.0,23.0,8.0,1.0,5,20.0,0.8,340.0,5.0,40.0,9.0,13.0,5.0,17.0,1,0.24,7,8,0.0,0,31.0,22.2,21889,Liverpool FC,Adam Lallana,32.0,Attacking Midfield,Brighton,free transfer,out,Summer,0.0,Premier League,2020,2020/2021
199,1358,Henri Lansbury,MF,Aston Villa,1359,6.0,2.0,2,4.0,0,3.0,0.0,2.2,64.0,29.0,25.0,8.0,77.1,87.9,69.4,80.0,0,0.1,2.0,7.0,0.0,0.0,7.0,2.0,0.0,2,0.0,0.1,109.0,0.0,,0.0,7.0,0.0,2.0,0,0.0,4,1,0.0,0,10.0,28.6,22164,Aston Villa,Henri Lansbury,30.0,Central Midfield,Bristol City,free transfer,out,Winter,0.0,Premier League,2020,2020/2021
200,1360,Gianluca Lapadula,FW,Lecce,1361,15.0,5.0,8,2.0,1,14.0,0.0,19.8,243.0,151.0,69.0,13.0,73.9,79.9,78.4,72.2,0,1.5,22.0,13.0,1.0,0.0,22.0,52.0,7.0,59,37.3,8.2,548.0,28.0,60.7,19.0,52.0,36.0,126.0,9,0.45,43,58,1.0,0,45.0,43.1,25475,Genoa CFC,Gianluca Lapadula,30.0,Centre-Forward,Benevento,€4.00m,out,Summer,4.0,Serie A,2020,2020/2021
201,1365,Kevin Lasagna,FW,Udinese,1366,27.0,6.0,14,23.0,10,18.0,1.0,28.5,325.0,200.0,87.0,13.0,67.7,76.3,73.1,41.9,1,2.5,23.0,17.0,17.0,1.0,38.0,58.0,4.0,79,43.0,10.6,811.0,35.0,34.3,66.0,79.0,28.0,139.0,10,0.35,46,33,0.0,0,78.0,36.3,26231,Udinese Calcio,Kevin Lasagna,28.0,Centre-Forward,Hellas Verona,Loan fee:€150Th.,out,Winter,0.15,Serie A,2020,2020/2021
202,1374,Valentino Lazaro,"DF,MF",Newcastle Utd,1375,13.0,11.0,9,2.0,3,4.0,0.0,5.3,157.0,86.0,50.0,10.0,79.7,90.5,84.7,37.0,0,0.2,6.0,5.0,3.0,1.0,7.0,11.0,0.0,4,25.0,0.4,242.0,13.0,61.5,7.0,4.0,6.0,14.0,1,0.19,3,2,0.0,0,27.0,25.0,25591,Inter Milan,Valentino Lazaro,24.0,Right-Back,Bor. M'gladbach,Loan fee:€1.20m,out,Summer,1.2,Serie A,2020,2020/2021
203,1375,Valentino Lazaro,DF,Inter,1376,6.0,4.0,5,5.0,1,8.0,1.0,3.6,147.0,76.0,56.0,12.0,75.4,92.7,70.9,57.1,1,1.4,9.0,8.0,9.0,5.0,14.0,14.0,1.0,3,0.0,0.1,238.0,14.0,35.7,11.0,6.0,3.0,32.0,0,0.0,7,1,0.0,0,16.0,55.6,25591,Inter Milan,Valentino Lazaro,24.0,Right-Back,Bor. M'gladbach,Loan fee:€1.20m,out,Summer,1.2,Serie A,2020,2020/2021
204,1398,Aaron Lennon,MF,Burnley,1399,14.0,7.0,8,6.0,8,3.0,0.0,5.5,84.0,55.0,23.0,2.0,66.1,83.3,76.7,18.2,0,0.1,2.0,5.0,2.0,1.0,7.0,7.0,1.0,1,0.0,0.0,182.0,8.0,37.5,11.0,7.0,4.0,18.0,0,0.0,10,7,0.0,0,24.0,20.0,21690,Burnley FC,Aaron Lennon,33.0,Right Winger,Kayserispor,free transfer,out,Summer,0.0,Premier League,2020,2020/2021
205,1401,Donovan Léon,GK,Brest,1402,0.0,0.0,0,1.0,0,0.0,0.0,1.4,29.0,4.0,13.0,12.0,69.0,100.0,100.0,48.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,,0.0,49.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1,2,0.0,0,0.0,100.0,15763,Stade Brestois 29,Donovan Léon,27.0,Goalkeeper,AJ Auxerre,free transfer,out,Summer,0.0,Ligue 1,2020,2020/2021
206,1404,Lukas Lerager,MF,Genoa,1405,29.0,10.0,19,20.0,8,15.0,1.0,15.4,497.0,290.0,158.0,23.0,82.1,87.9,84.5,65.7,1,1.5,11.0,41.0,10.0,4.0,56.0,37.0,5.0,14,35.7,0.8,738.0,8.0,62.5,6.0,20.0,8.0,62.0,1,0.06,28,23,0.0,0,68.0,50.0,26106,Genoa CFC,Lukas Lerager,27.0,Central Midfield,FC Copenhagen,Loan fee:€500Th.,out,Winter,0.5,Serie A,2020,2020/2021
207,1421,Karol Linetty,MF,Sampdoria,1422,61.0,21.0,32,26.0,26,17.0,0.0,22.4,589.0,328.0,192.0,43.0,77.3,86.3,78.4,59.7,3,2.2,27.0,66.0,19.0,6.0,84.0,75.0,9.0,32,28.1,1.8,1032.0,57.0,64.9,59.0,50.0,26.0,103.0,4,0.18,43,33,0.0,0,140.0,34.4,25853,UC Sampdoria,Karol Linetty,25.0,Central Midfield,Torino,€7.50m,out,Summer,7.5,Serie A,2020,2020/2021
208,1422,Jesse Lingard,"MF,FW",Manchester Utd,1423,15.0,5.0,8,5.0,3,0.0,0.0,10.4,350.0,203.0,109.0,12.0,85.8,90.6,87.2,70.6,0,1.0,20.0,38.0,7.0,0.0,45.0,41.0,5.0,22,27.3,1.9,508.0,23.0,56.5,28.0,25.0,11.0,73.0,1,0.1,28,11,0.0,0,37.0,14.3,22238,Manchester United,Jesse Lingard,28.0,Attacking Midfield,West Ham,Loan fee:€2.30m,out,Winter,2.3,Premier League,2020,2020/2021
209,1423,Pol Lirola,DF,Fiorentina,1424,34.0,21.0,20,16.0,26,52.0,0.0,29.4,956.0,500.0,335.0,82.0,73.5,86.4,76.8,42.7,2,3.2,35.0,74.0,27.0,8.0,104.0,70.0,6.0,24,33.3,1.5,1551.0,71.0,64.8,98.0,39.0,14.0,169.0,0,0.0,16,7,0.0,0,153.0,45.2,25894,US Sassuolo,Pol Lirola,23.0,Right-Back,Fiorentina,€11.00m,out,Summer,11.0,Serie A,2020,2020/2021
210,1423,Pol Lirola,DF,Fiorentina,1424,34.0,21.0,20,16.0,26,52.0,0.0,29.4,956.0,500.0,335.0,82.0,73.5,86.4,76.8,42.7,2,3.2,35.0,74.0,27.0,8.0,104.0,70.0,6.0,24,33.3,1.5,1551.0,71.0,64.8,98.0,39.0,14.0,169.0,0,0.0,16,7,0.0,0,153.0,45.2,26091,ACF Fiorentina,Pol Lirola,23.0,Right-Back,Marseille,Loan fee:€490Th.,out,Winter,0.49,Serie A,2020,2020/2021
211,1424,Diego Llorente,DF,Real Sociedad,1425,30.0,16.0,14,14.0,28,101.0,5.0,25.9,1427.0,398.0,871.0,152.0,87.0,90.7,93.6,64.7,1,0.2,5.0,76.0,1.0,0.0,90.0,17.0,3.0,10,40.0,1.1,1854.0,9.0,88.9,30.0,17.0,2.0,3.0,1,0.04,21,16,1.0,0,151.0,56.9,15525,Real Sociedad,Diego Llorente,27.0,Centre-Back,Leeds,€20.00m,out,Summer,20.0,Primera Division,2020,2020/2021
212,1425,Fernando Llorente,FW,Napoli,1426,0.0,0.0,0,4.0,1,3.0,0.0,5.6,124.0,70.0,28.0,6.0,80.5,87.5,73.7,85.7,1,0.8,10.0,4.0,3.0,0.0,7.0,20.0,2.0,33,33.3,4.8,226.0,4.0,50.0,5.0,16.0,10.0,51.0,3,0.54,11,9,0.0,0,11.0,56.3,26165,SSC Napoli,Fernando Llorente,35.0,Centre-Forward,Udinese Calcio,free transfer,out,Winter,0.0,Serie A,2020,2020/2021
213,1429,Giovani Lo Celso,"MF,FW",Tottenham,1430,51.0,12.0,29,20.0,9,19.0,0.0,16.6,839.0,428.0,287.0,72.0,81.1,89.4,84.2,58.5,2,1.6,29.0,81.0,22.0,0.0,112.0,70.0,6.0,18,16.7,1.3,1266.0,51.0,62.7,62.0,42.0,31.0,50.0,0,0.0,28,45,0.0,0,123.0,26.7,15661,Real Betis Balompié,Giovani Lo Celso,24.0,Central Midfield,Spurs,€32.00m,out,Summer,32.0,Primera Division,2020,2020/2021
