,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0
2013,1937,Rubén Peña,es ESP,"DF,MF",Eibar,es La Liga,26,1991,19.2,41,28,20,17,4,20,42,47.6,22,24,6,18,30,71,31,0,Matches
2014,1938,Gabriel Peñalba,ar ARG,MF,Las Palmas,es La Liga,32,1984,6.3,6,5,4,2,0,5,11,45.5,6,7,4,3,8,14,15,0,Matches
2015,1939,Adalberto Peñaranda,ve VEN,"FW,MF",Málaga,es La Liga,20,1997,8.9,10,6,2,6,2,2,3,66.7,1,8,1,7,0,10,1,0,Matches
2016,1940,Nicolas Pépé,ci CIV,"FW,MF",Lille,fr Ligue 1,22,1995,31.6,30,18,14,11,5,11,42,26.2,31,23,0,23,10,40,20,0,Matches
2017,1941,Andreas Pereira,br BRA,MF,Valencia,es La Liga,21,1996,12.0,26,15,12,11,3,10,30,33.3,20,9,1,8,11,37,5,0,Matches
2018,1942,Pedro Pereira,pt POR,DF,Genoa,it Serie A,19,1998,4.2,5,4,2,1,2,3,5,60.0,2,5,2,3,5,10,15,0,Matches
2019,1943,Bruno Peres,br BRA,DF,Roma,it Serie A,27,1990,12.8,26,17,16,7,3,10,23,43.5,13,9,2,7,22,48,28,1,Matches
2020,1944,Roberto Pereyra,ar ARG,"MF,FW",Watford,eng Premier League,26,1991,18.0,10,8,4,5,1,2,13,15.4,11,16,0,16,9,19,6,0,Matches
2021,1945,Ayoze Pérez,es ESP,"MF,FW",Newcastle Utd,eng Premier League,24,1993,27.7,39,21,11,15,13,12,54,22.2,42,36,1,35,24,63,28,0,Matches
2022,1946,Hernán Pérez,py PAR,MF,Alavés,es La Liga,28,1989,4.2,11,8,6,4,1,2,19,10.5,17,5,0,5,3,14,6,0,Matches
2023,1947,Hernán Pérez,py PAR,"MF,DF",Espanyol,es La Liga,28,1989,1.6,4,3,1,1,2,2,3,66.7,1,1,0,1,1,5,1,0,Matches
2024,1948,Lucas Pérez,es ESP,FW,La Coruña,es La Liga,28,1988,31.1,17,12,5,8,4,1,32,3.1,31,19,1,18,9,26,1,0,Matches
2025,1949,Rubén Pérez,es ESP,MF,Leganés,es La Liga,28,1989,28.0,99,61,47,48,4,48,101,47.5,53,30,5,25,77,176,40,0,Matches
2026,1950,Stipe Perica,hr CRO,FW,Udinese,it Serie A,22,1995,10.5,8,5,2,5,1,2,13,15.4,11,7,1,6,3,11,9,0,Matches
2027,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2028,1951,Mattia Perin,it ITA,GK,Genoa,it Serie A,24,1992,37.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,14,2,Matches
2029,1952,Ivan Perišić,hr CRO,FW,Inter,it Serie A,28,1989,36.8,47,31,15,23,9,8,56,14.3,48,47,6,41,45,92,62,0,Matches
2030,1953,Diego Perotti,ar ARG,"FW,MF",Roma,it Serie A,29,1988,17.9,25,17,6,14,5,8,20,40.0,12,19,0,19,11,36,13,0,Matches
2031,1954,Romain Perraud,fr FRA,FW,Nice,fr Ligue 1,19,1997,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2032,1955,Loïc Perrin,fr FRA,DF,Saint-Étienne,fr Ligue 1,31,1985,27.4,39,26,28,10,1,21,31,67.7,10,35,22,13,36,75,142,1,Matches
2033,1956,Andrea Petagna,it ITA,FW,Atalanta,it Serie A,22,1995,18.0,8,3,2,4,2,1,11,9.1,10,14,3,11,4,12,5,0,Matches
2034,1957,Nils Petersen,de GER,FW,Freiburg,de Bundesliga,28,1988,24.9,27,18,7,18,2,10,27,37.0,17,28,2,26,17,44,33,0,Matches
2035,1958,Bruno Petković,hr CRO,FW,Hellas Verona,it Serie A,22,1994,10.2,14,12,3,8,3,6,13,46.2,7,11,1,10,7,21,12,0,Matches
2036,1959,Bruno Petković,hr CRO,"FW,MF",Bologna,it Serie A,22,1994,3.7,7,6,0,5,2,1,1,100.0,0,3,0,3,4,11,5,0,Matches
2037,1960,Germán Pezzella,ar ARG,DF,Fiorentina,it Serie A,26,1991,33.1,63,47,42,19,2,19,41,46.3,22,33,16,17,63,126,185,1,Matches
2038,1961,Giuseppe Pezzella,it ITA,"DF,FW",Udinese,it Serie A,19,1997,10.0,19,11,10,4,5,7,19,36.8,12,8,1,7,6,25,32,0,Matches
2039,1962,Maximilian Philipp,de GER,FW,Dortmund,de Bundesliga,23,1994,13.4,24,19,9,12,3,6,19,31.6,13,12,0,12,6,30,7,0,Matches
2040,1963,Chris Philipps,lu LUX,"MF,DF",Metz,fr Ligue 1,23,1994,9.4,22,12,10,10,2,5,26,19.2,21,13,5,8,30,52,18,0,Matches
2041,1964,Matt Phillips,sct SCO,"MF,DF",West Brom,eng Premier League,26,1991,23.3,27,16,17,5,5,10,29,34.5,19,21,1,20,24,51,43,0,Matches
2042,1965,Lebogang Phiri,za RSA,MF,Guingamp,fr Ligue 1,22,1994,11.5,28,17,14,12,2,11,43,25.6,32,9,2,7,19,47,13,0,Matches
2043,1966,Pablo Piatti,ar ARG,"MF,FW",Espanyol,es La Liga,28,1989,19.3,45,32,14,21,10,17,57,29.8,40,28,3,25,22,67,16,0,Matches
2044,1967,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,23,1994,38.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,26,5,Matches
2045,1968,Jérémy Pied,fr FRA,DF,Southampton,eng Premier League,28,1989,2.0,9,6,8,1,0,6,9,66.7,3,3,2,1,8,17,4,0,Matches
2046,1969,Nicholas Pierini,it ITA,"MF,FW",Sassuolo,it Serie A,18,1998,0.5,1,1,0,0,1,0,0,,0,1,0,1,1,2,0,0,Matches
2047,1970,Ronaël Pierre-Gabriel,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,1998,13.0,43,31,33,7,3,17,28,60.7,11,11,2,9,9,52,35,0,Matches
2048,1971,Erik Pieters,nl NED,DF,Stoke City,eng Premier League,28,1988,30.2,71,47,43,26,2,24,51,47.1,27,70,25,45,61,132,127,5,Matches
2049,1972,Tomás Pina Isla,es ESP,MF,Alavés,es La Liga,29,1987,26.5,71,49,27,38,6,20,40,50.0,20,28,10,18,43,114,37,0,Matches
2050,1973,Andrea Pinamonti,it ITA,FW,Inter,it Serie A,18,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2051,1974,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,27,1990,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2052,1975,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,30,1987,29.2,31,22,22,9,0,16,36,44.4,20,40,27,13,30,61,127,0,Matches
2053,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2054,1976,Facundo Píriz,uy URU,MF,Montpellier,fr Ligue 1,27,1990,9.0,25,16,9,12,4,6,35,17.1,29,10,1,9,18,43,14,0,Matches
2055,1977,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,31,1986,21.4,52,39,36,13,3,15,41,36.6,26,29,16,13,38,90,105,1,Matches
2056,1978,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,32,1985,23.8,51,37,23,23,5,30,52,57.7,22,39,11,28,42,93,64,1,Matches
2057,1979,Claudio Pizarro,pe PER,"FW,MF",Köln,de Bundesliga,38,1978,6.4,11,9,3,6,2,6,9,66.7,3,10,2,8,3,14,5,0,Matches
2058,1980,Guido Pizarro,ar ARG,MF,Sevilla,es La Liga,27,1990,19.5,75,47,36,36,3,29,67,43.3,38,20,7,13,26,101,48,0,Matches
2059,1981,Marko Pjaca,hr CRO,"FW,MF",Schalke 04,de Bundesliga,22,1995,2.9,5,3,2,3,0,4,6,66.7,2,3,0,3,1,6,2,0,Matches
2060,1982,Miralem Pjanić,ba BIH,MF,Juventus,it Serie A,27,1990,27.6,36,30,13,18,5,13,51,25.5,38,25,5,20,64,100,27,2,Matches
2061,1983,Carles Planas,es ESP,DF,Girona,es La Liga,26,1991,2.1,5,2,4,1,0,3,6,50.0,3,1,0,1,5,10,6,0,Matches
2062,1984,Jaroslav Plašil,cz CZE,MF,Bordeaux,fr Ligue 1,35,1982,11.6,24,14,7,17,0,7,31,22.6,24,18,6,12,21,45,15,0,Matches
2063,1985,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,25,1992,33.0,57,43,39,15,3,35,50,70.0,15,24,7,17,27,84,92,0,Matches
2064,1986,Alassane Pléa,fr FRA,FW,Nice,fr Ligue 1,24,1993,33.8,15,9,5,7,3,5,32,15.6,27,14,3,11,8,23,21,0,Matches
2065,1987,Morgan Poaty,cg CGO,DF,Montpellier,fr Ligue 1,20,1997,1.9,0,0,0,0,0,0,1,0.0,1,5,3,2,1,1,2,0,Matches
2066,1988,Gerónimo Poblete,ar ARG,MF,Metz,fr Ligue 1,24,1993,18.4,58,37,23,29,6,25,66,37.9,41,19,0,19,24,82,22,1,Matches
2067,1989,Florentin Pogba,gn GUI,DF,Saint-Étienne,fr Ligue 1,26,1990,3.6,6,0,4,2,0,3,5,60.0,2,2,2,0,1,7,12,0,Matches
2068,1990,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,24,1993,23.9,33,23,13,15,5,5,33,15.2,28,16,0,16,21,54,26,0,Matches
2069,1991,Joel Pohjanpalo,fi FIN,"MF,FW",Leverkusen,de Bundesliga,22,1994,1.3,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,2,0,Matches
2070,1992,Eugen Polanski,pl POL,MF,Hoffenheim,de Bundesliga,31,1986,2.9,8,7,3,4,1,5,6,83.3,1,6,1,5,4,12,4,0,Matches
2071,1993,Andrea Poli,it ITA,MF,Bologna,it Serie A,27,1989,28.3,66,53,33,27,6,18,64,28.1,46,55,3,52,43,109,27,0,Matches
2072,1994,Matteo Politano,it ITA,FW,Sassuolo,it Serie A,23,1993,31.2,23,16,8,10,5,3,32,9.4,29,13,2,11,14,37,13,0,Matches
2073,1995,Julian Pollersbeck,de GER,GK,Hamburger SV,de Bundesliga,22,1994,10.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,1,Matches
2074,1996,Ezequiel Ponce,ar ARG,FW,Lille,fr Ligue 1,20,1997,12.2,9,8,3,5,1,0,7,0.0,7,2,1,1,3,12,11,0,Matches
2075,1997,Pere Pons,es ESP,MF,Girona,es La Liga,24,1993,28.4,80,54,28,48,4,23,87,26.4,64,28,3,25,30,110,25,0,Matches
2076,1998,Simone Pontisso,it ITA,MF,Udinese,it Serie A,20,1997,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
2077,1999,Nick Pope,eng ENG,GK,Burnley,eng Premier League,25,1992,34.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,21,0,Matches
2078,2000,Jérémie Porsan-Clémenté,fr FRA,DF,Montpellier,fr Ligue 1,19,1997,1.0,3,2,1,2,0,2,2,100.0,0,1,0,1,1,4,4,1,Matches
2079,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2080,2001,Francisco Portillo,es ESP,"MF,FW",Getafe,es La Liga,27,1990,27.3,38,23,15,18,5,11,45,24.4,34,25,1,24,22,60,21,0,Matches
2081,2002,Portu,es ESP,MF,Girona,es La Liga,25,1992,33.3,30,24,9,11,10,8,33,24.2,25,14,0,14,12,42,1,0,Matches
2082,2003,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,20,1997,8.4,28,21,18,7,3,15,27,55.6,12,15,4,11,24,52,30,0,Matches
2083,2004,Sergio Postigo,es ESP,DF,Levante,es La Liga,28,1988,26.9,36,23,30,5,1,18,32,56.3,14,27,13,14,40,76,140,1,Matches
2084,2005,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,23,1994,18.5,23,19,2,13,8,7,12,58.3,5,24,5,19,9,32,8,0,Matches
2085,2006,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,24,1992,18.9,53,29,32,16,5,28,51,54.9,23,14,6,8,35,88,63,1,Matches
2086,2007,Darío Poveda,es ESP,MF,Villarreal,es La Liga,20,1997,0.0,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
2087,2008,Dennis Praet,be BEL,MF,Sampdoria,it Serie A,23,1994,29.5,85,57,34,36,15,38,73,52.1,35,49,1,48,37,122,22,0,Matches
2088,2009,Sanjin Prcić,ba BIH,MF,Rennes,fr Ligue 1,23,1993,17.4,37,18,9,24,4,8,39,20.5,31,19,5,14,30,67,25,0,Matches
2089,2010,Nicolas de Préville,fr FRA,FW,Bordeaux,fr Ligue 1,26,1991,21.5,34,27,10,15,9,9,33,27.3,24,25,4,21,21,55,12,0,Matches
2090,2011,Nicolas de Préville,fr FRA,"FW,MF",Lille,fr Ligue 1,26,1991,3.2,3,3,0,1,2,1,5,20.0,4,3,0,3,0,3,2,0,Matches
2091,2012,Andrés Prieto,es ESP,GK,Málaga,es La Liga,23,1993,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
2092,2013,Xabi Prieto,es ESP,"MF,FW",Real Sociedad,es La Liga,33,1983,21.4,18,14,5,9,4,2,10,20.0,8,8,2,6,7,25,20,0,Matches
2093,2014,Jérôme Prior,fr FRA,GK,Bordeaux,fr Ligue 1,21,1995,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,2,Matches
2094,2015,Alex Pritchard,eng ENG,"MF,FW",Huddersfield,eng Premier League,24,1993,11.1,18,8,2,6,10,10,21,47.6,11,6,1,5,5,23,11,0,Matches
2095,2016,Sloan Privat,fr FRA,FW,Guingamp,fr Ligue 1,28,1989,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2096,2017,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,30,1987,17.4,22,17,19,3,0,8,15,53.3,7,20,9,11,31,53,92,1,Matches
2097,2018,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,25,1991,34.7,73,44,35,35,3,18,83,21.7,65,35,11,24,60,133,80,2,Matches
2098,2019,Manuel Pucciarelli,it ITA,"FW,MF",Chievo,it Serie A,26,1991,15.3,23,14,3,11,9,8,21,38.1,13,15,0,15,7,30,4,0,Matches
2099,2020,Christian Puggioni,it ITA,GK,Benevento,it Serie A,36,1981,13.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1,Matches
2100,2021,Christian Puggioni,it ITA,GK,Sampdoria,it Serie A,36,1981,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,1,Matches
2101,2022,Marc Pugh,eng ENG,"MF,FW",Bournemouth,eng Premier League,30,1987,10.9,7,3,2,4,1,2,10,20.0,8,6,1,5,13,20,13,2,Matches
2102,2023,Erick Pulgar,cl CHI,MF,Bologna,it Serie A,23,1994,30.8,70,48,41,29,0,24,75,32.0,51,49,13,36,46,116,83,1,Matches
2103,2024,Christian Pulisic,us USA,"FW,DF",Dortmund,de Bundesliga,18,1998,25.6,46,30,12,20,14,26,44,59.1,18,24,2,22,16,62,11,0,Matches
2104,2025,Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,31,1986,7.2,13,4,3,7,3,1,5,20.0,4,3,0,3,5,18,4,0,Matches
2105,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2106,2026,George Pușcaș,ro ROU,"FW,MF",Benevento,it Serie A,21,1996,7.8,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,13,0,Matches
2107,2027,Loïc Puyo,fr FRA,MF,Angers,fr Ligue 1,28,1988,1.9,9,5,2,5,2,3,4,75.0,1,7,3,4,4,13,2,0,Matches
2108,2028,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,34,1983,30.2,11,9,1,3,7,2,25,8.0,23,34,0,34,7,18,23,0,Matches
2109,2029,Robin Quaison,se SWE,FW,Mainz 05,de Bundesliga,23,1993,15.7,17,14,1,10,6,7,11,63.6,4,16,2,14,7,24,9,0,Matches
2110,2030,Collin Quaner,de GER,"FW,MF",Huddersfield,eng Premier League,26,1991,14.2,22,15,8,8,6,9,26,34.6,17,24,4,20,11,33,15,0,Matches
2111,2031,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,21,1995,12.3,25,21,9,12,4,9,45,20.0,36,21,1,20,17,42,10,0,Matches
2112,2032,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,22,1995,26.2,59,36,27,23,9,15,36,41.7,21,29,10,19,33,92,22,1,Matches
2113,2033,Nemanja Radoja,rs SRB,MF,Celta Vigo,es La Liga,24,1993,12.3,18,16,6,8,4,3,8,37.5,5,8,2,6,10,28,11,0,Matches
2114,2034,Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,28,1988,34.9,55,35,30,22,3,18,48,37.5,30,39,16,23,47,102,107,1,Matches
2115,2035,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,30,1986,28.8,53,38,36,16,1,25,41,61.0,16,30,14,16,55,108,105,1,Matches
2116,2036,Rafael,br BRA,GK,Cagliari,it Serie A,35,1982,8.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,Matches
2117,2037,Rafael,br BRA,DF,Lyon,fr Ligue 1,27,1990,20.1,54,28,30,18,6,22,43,51.2,21,20,3,17,42,96,53,0,Matches
2118,2038,Raffael,br BRA,FW,M'Gladbach,de Bundesliga,32,1985,23.0,40,32,12,23,5,17,36,47.2,19,18,0,18,8,48,2,0,Matches
2119,2039,Rafinha,br BRA,MF,Inter,it Serie A,24,1993,11.6,14,9,1,10,3,3,16,18.8,13,15,0,15,7,21,9,0,Matches
2120,2040,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,31,1985,20.6,39,33,24,11,4,28,47,59.6,19,17,6,11,32,71,30,0,Matches
2121,2041,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,33,1984,17.9,20,10,15,4,1,10,27,37.0,17,12,6,6,31,51,66,0,Matches
2122,2042,Antonino Ragusa,it ITA,"FW,MF",Sassuolo,it Serie A,27,1990,9.2,17,7,11,4,2,8,23,34.8,15,12,1,11,6,23,16,0,Matches
2123,2043,Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,23,1994,0.4,1,0,0,1,0,0,0,,0,2,0,2,2,3,1,0,Matches
2124,2044,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,29,1988,31.5,52,31,16,30,6,15,45,33.3,30,42,7,35,44,96,16,0,Matches
2125,2045,André Ramalho,br BRA,"DF,FW",Leverkusen,de Bundesliga,25,1992,0.4,3,1,2,1,0,2,2,100.0,0,1,0,1,1,4,1,0,Matches
2126,2046,Jonás Ramalho,es ESP,DF,Girona,es La Liga,24,1993,25.5,25,16,20,5,0,15,24,62.5,9,25,11,14,35,60,115,0,Matches
2127,2047,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,31,1985,32.8,39,29,22,15,2,22,41,53.7,19,25,19,6,45,84,163,3,Matches
2128,2048,Benito Ramírez,es ESP,"FW,DF",Las Palmas,es La Liga,22,1995,1.8,6,3,2,3,1,1,5,20.0,4,0,0,0,2,8,3,0,Matches
2129,2049,Gastón Ramírez,uy URU,MF,Sampdoria,it Serie A,26,1990,24.6,33,20,4,15,14,9,56,16.1,47,30,3,27,18,51,24,0,Matches
2130,2050,Sandro Ramírez,es ESP,"FW,MF",Everton,eng Premier League,22,1995,3.1,2,1,0,1,1,0,3,0.0,3,1,0,1,1,3,0,0,Matches
2131,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2132,2051,Sandro Ramírez,es ESP,"FW,MF",Sevilla,es La Liga,22,1995,8.0,8,8,1,5,2,1,7,14.3,6,2,0,2,4,12,2,0,Matches
2133,2052,Toño Ramírez,es ESP,GK,Real Sociedad,es La Liga,30,1986,3.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,3,Matches
2134,2053,Iván Ramis,es ESP,DF,Eibar,es La Liga,32,1984,14.5,20,14,8,12,0,8,19,42.1,11,12,5,7,25,45,51,2,Matches
2135,2054,Omar Ramos,es ESP,"FW,MF",Leganés,es La Liga,29,1988,16.1,22,14,6,8,8,9,22,40.9,13,16,1,15,14,36,15,0,Matches
2136,2055,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,31,1986,25.4,40,29,22,18,0,19,28,67.9,9,22,12,10,47,87,91,0,Matches
2137,2056,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,26,1990,20.5,35,27,18,17,0,8,44,18.2,36,14,3,11,24,59,6,1,Matches
2138,2057,Àngel Rangel,es ESP,DF,Swansea City,eng Premier League,34,1982,1.7,4,3,2,2,0,1,3,33.3,2,0,0,0,3,7,4,0,Matches
2139,2058,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,29,1988,7.0,8,4,6,2,0,3,6,50.0,3,6,5,1,12,20,35,0,Matches
2140,2059,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,19,1997,20.1,14,11,4,5,5,6,18,33.3,12,18,0,18,8,22,19,0,Matches
2141,2060,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,21,1996,4.3,2,2,1,1,0,1,8,12.5,7,3,0,3,3,5,4,0,Matches
2142,2061,Konstantin Rausch,ru RUS,DF,Köln,de Bundesliga,27,1990,10.3,21,16,13,7,1,11,26,42.3,15,9,2,7,17,38,25,0,Matches
2143,2062,Yoric Ravet,fr FRA,"FW,MF",Freiburg,de Bundesliga,27,1989,5.5,9,7,3,6,0,3,7,42.9,4,7,0,7,3,12,6,0,Matches
2144,2063,Ante Rebić,hr CRO,FW,Eint Frankfurt,de Bundesliga,23,1993,19.5,37,29,7,21,9,7,24,29.2,17,27,2,25,6,43,13,0,Matches
2145,2064,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,22,1995,19.1,29,22,18,8,3,12,28,42.9,16,20,6,14,19,48,76,0,Matches
2146,2065,Recio,es ESP,MF,Málaga,es La Liga,26,1991,20.4,54,42,26,23,5,17,62,27.4,45,15,3,12,30,84,17,0,Matches
2147,2066,Nathan Redmond,eng ENG,"FW,MF",Southampton,eng Premier League,23,1994,21.6,32,17,16,14,2,12,31,38.7,19,20,0,20,15,47,17,2,Matches
2148,2067,Alberto Redondo,es ESP,DF,Getafe,es La Liga,20,1997,1.0,4,3,4,0,0,2,4,50.0,2,2,1,1,0,4,1,0,Matches
2149,2068,Fabian Reese,de GER,"FW,MF",Schalke 04,de Bundesliga,19,1997,0.8,2,2,1,1,0,1,2,50.0,1,1,0,1,2,4,1,0,Matches
2150,2069,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,26,1990,12.0,13,7,11,0,2,6,11,54.5,5,14,7,7,11,24,68,0,Matches
2151,2070,Xesc Regis,es ESP,FW,Eibar,es La Liga,20,1996,0.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
2152,2071,Winston Reid,nz NZL,DF,West Ham,eng Premier League,29,1988,16.1,11,9,7,4,0,4,15,26.7,11,27,14,13,22,33,104,0,Matches
2153,2072,Pepe Reina,es ESP,GK,Napoli,it Serie A,34,1982,37.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,13,2,Matches
2154,2073,Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,19,1998,4.9,13,8,7,5,1,6,17,35.3,11,7,2,5,1,14,9,0,Matches
2155,2074,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,22,1994,25.6,38,29,32,6,0,24,26,92.3,2,27,11,16,28,66,116,2,Matches
2156,2075,Loïc Rémy,fr FRA,FW,Las Palmas,es La Liga,30,1987,8.5,4,3,1,3,0,0,1,0.0,1,0,0,0,1,5,2,0,Matches
2157,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2158,2076,Loïc Rémy,fr FRA,"FW,MF",Getafe,es La Liga,30,1987,5.1,4,2,1,3,0,1,5,20.0,4,4,0,4,1,5,2,0,Matches
2159,2077,Jan Repas,si SVN,"MF,FW",Caen,fr Ligue 1,20,1997,10.0,14,11,5,5,4,4,18,22.2,14,10,0,10,7,21,3,0,Matches
2160,2078,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,18,1998,19.1,48,40,32,14,2,33,46,71.7,13,29,8,21,29,77,47,0,Matches
2161,2079,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,28,1989,10.3,16,8,2,12,2,5,12,41.7,7,16,3,13,4,20,9,0,Matches
2162,2080,Elvis Rexhbeçaj,de GER,"DF,MF",Wolfsburg,de Bundesliga,19,1997,1.4,4,2,1,2,1,1,1,100.0,0,3,0,3,2,6,3,0,Matches
2163,2081,Baptiste Reynet,fr FRA,GK,Dijon,fr Ligue 1,26,1990,38.0,6,4,5,1,0,5,7,71.4,2,2,0,2,2,8,35,1,Matches
2164,2082,Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,34,1983,13.4,19,16,9,5,5,13,17,76.5,4,11,0,11,7,26,3,0,Matches
2165,2083,Federico Ricca,uy URU,DF,Málaga,es La Liga,22,1994,12.3,43,24,32,9,2,23,33,69.7,10,10,2,8,24,67,46,0,Matches
2166,2084,Federico Ricci,it ITA,FW,Crotone,it Serie A,23,1994,10.2,25,18,9,10,6,9,28,32.1,19,14,0,14,11,36,5,0,Matches
2167,2085,Federico Ricci,it ITA,MF,Genoa,it Serie A,23,1994,2.4,2,2,2,0,0,1,3,33.3,2,2,0,2,1,3,1,0,Matches
2168,2086,Declan Rice,eng ENG,"DF,MF",West Ham,eng Premier League,18,1999,15.9,36,24,25,10,1,15,25,60.0,10,19,13,6,27,63,77,1,Matches
2169,2087,Richarlison,br BRA,"FW,MF",Watford,eng Premier League,20,1997,31.4,64,44,26,28,10,10,39,25.6,29,39,5,34,24,88,32,1,Matches
2170,2088,Marco Richter,de GER,FW,Augsburg,de Bundesliga,19,1997,7.2,17,14,8,8,1,8,17,47.1,9,5,1,4,1,18,10,0,Matches
2171,2089,Diego Rico,es ESP,DF,Leganés,es La Liga,24,1993,24.8,68,43,37,21,10,36,53,67.9,17,30,6,24,76,144,61,0,Matches
2172,2090,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,32,1984,13.0,24,13,7,16,1,12,34,35.3,22,15,5,10,23,47,12,1,Matches
