,Player,Pos,Squad,Rk,Tkl,Tkl,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp,Cmp,Cmp,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK,Fls,Fld,PKwon,OG,Recov,Won%
573,Michele Cremonesi,DF,SPAL,574,4,1,2,5,7,28,0,4.3,125,53,60,9,85.0,94.6,90.9,60.0,0,0.0,0,8,0,0,13,1,0,1,0.0,0.0,198,0,,6,3,1,1,0,0.00,5,2,0,1,15,60.0
574,Aaron Cresswell,DF,West Ham,575,34,19,21,42,44,117,1,34.1,1204,531,488,163,69.9,89.5,76.0,40.0,3,3.2,34,135,21,10,128,66,9,21,28.6,0.8,2035,14,35.7,35,26,20,62,1,0.03,20,15,0,0,149,54.8
575,Lorenzo Crisetig,MF,Bologna,576,18,7,14,8,13,16,1,6.2,313,156,114,30,86.9,91.2,87.7,73.2,0,0.0,1,39,1,0,37,16,3,1,100.0,0.0,424,3,100.0,3,5,5,2,0,0.00,13,6,1,0,34,45.5
576,Bryan Cristante,MF,Atalanta,577,66,18,50,43,23,27,0,31.4,1233,620,491,77,76.0,82.6,80.0,53.5,2,4.9,47,165,40,1,212,97,5,78,26.9,7.5,1994,83,62.7,63,66,69,167,9,0.29,57,15,1,0,200,52.7
577,Sebastián Cristóforo,MF,Fiorentina,578,16,9,12,4,4,6,0,3.0,156,87,55,6,80.8,86.1,87.3,46.2,0,0.4,2,11,2,0,18,7,0,2,0.0,0.1,244,2,100.0,2,10,5,6,0,0.00,7,8,0,0,28,55.6
578,Enzo Crivelli,FW,Angers,579,13,1,9,4,2,6,0,11.4,163,118,30,4,62.5,71.5,55.6,50.0,1,0.7,12,9,5,1,19,25,0,13,23.1,2.1,360,12,50.0,6,36,20,56,1,0.09,27,20,0,0,20,44.5
579,Enzo Crivelli,FW,Caen,580,4,1,2,1,2,2,0,8.1,84,44,25,1,57.9,60.3,69.4,20.0,0,0.2,4,4,1,0,6,14,2,8,37.5,1.6,202,6,66.7,2,21,14,46,2,0.25,12,11,1,0,13,45.7
580,Giovanni Crociata,"MF,FW",Crotone,581,9,1,6,7,4,3,0,3.2,65,32,29,2,68.4,72.7,80.6,25.0,0,0.2,4,6,2,0,9,10,1,9,33.3,1.2,143,6,66.7,11,6,6,23,1,0.31,7,7,0,0,18,40.0
581,Luca Crosta,GK,Cagliari,582,0,0,0,0,0,1,0,1.0,12,1,5,6,52.2,100.0,83.3,40.0,0,0.0,0,0,0,0,0,0,0,0,,0.0,25,0,,0,0,0,0,0,0.00,1,0,0,0,1,
582,Peter Crouch,FW,Stoke City,583,2,0,0,7,1,31,0,17.4,375,282,68,9,58.3,63.1,55.7,56.3,2,2.8,21,40,7,0,41,37,2,23,39.1,4.2,771,8,75.0,9,36,22,85,5,0.29,40,11,0,0,40,66.6
583,Juan Cruz,FW,Málaga,584,2,0,2,0,0,0,0,0.1,3,2,0,0,100.0,100.0,,,0,0.0,0,0,0,0,0,0,0,0,,0.0,5,1,100.0,0,0,0,0,0,0.00,0,0,0,0,1,
584,Juan Cuadrado,"FW,MF",Juventus,585,28,11,19,14,19,14,1,15.0,708,315,260,110,84.6,91.8,87.0,75.9,4,3.0,38,48,36,20,60,78,10,27,29.6,3.9,999,42,73.8,58,30,19,144,4,0.27,11,51,0,0,80,50.0
585,Iván Cuéllar,GK,Leganés,586,4,3,3,0,3,22,6,35.0,503,21,122,360,44.7,100.0,96.8,37.2,0,0.1,2,42,0,0,0,6,0,0,,0.0,1212,0,,0,3,0,0,0,0.00,0,7,0,0,33,73.3
586,Mickaël Cuisance,"MF,FW",M'Gladbach,587,31,19,20,22,10,10,1,13.4,534,254,199,75,79.1,86.1,84.0,66.4,1,2.1,20,75,14,3,71,47,4,25,20.0,1.9,840,62,56.5,27,23,29,61,0,0.00,30,16,0,0,69,23.5
587,Josh Cullen,MF,West Ham,588,0,0,0,1,2,0,0,0.1,3,1,0,0,75.0,50.0,,,0,0.0,0,0,0,0,0,0,0,0,,0.0,6,0,,0,0,0,0,0,0.00,0,0,0,0,1,
588,Patrick Cutrone,FW,Milan,589,11,1,10,11,3,12,0,16.7,252,166,67,5,75.0,82.6,73.6,50.0,1,0.8,14,6,4,0,20,28,6,45,44.4,7.8,504,14,42.9,23,56,24,141,10,0.60,31,18,1,0,36,19.7
589,Wylan Cyprien,MF,Nice,590,9,2,7,7,11,7,2,10.6,728,363,273,71,85.7,93.3,89.8,60.7,2,1.7,16,55,6,0,51,31,4,20,20.0,1.2,925,7,71.4,8,15,12,9,2,0.19,4,18,0,0,66,75.0
590,Marco D'Alessandro,"MF,FW",Benevento,591,31,8,22,12,10,8,1,11.6,205,113,68,12,70.9,81.3,75.6,46.2,1,1.3,18,6,14,8,21,37,3,16,56.3,1.9,438,59,61.0,53,21,24,79,1,0.09,10,26,0,0,59,25.0
591,Danilo D'Ambrosio,DF,Inter,592,82,30,64,31,45,68,1,33.1,1719,958,610,93,81.1,91.3,81.3,47.4,3,1.4,20,134,21,8,179,73,9,18,33.3,2.7,2409,32,46.9,55,27,20,140,2,0.06,58,39,1,0,195,60.4
592,Damien Da Silva,DF,Caen,593,52,20,35,45,36,184,2,31.5,1108,292,555,250,81.8,87.2,89.4,68.7,0,0.0,0,95,1,0,85,13,1,18,55.6,1.7,1720,9,100.0,12,12,2,2,4,0.13,36,25,1,3,249,54.9
593,Kouadio-Yves Dabila,DF,Lille,594,20,6,11,14,10,46,0,10.5,432,162,210,50,83.6,93.6,87.1,58.1,0,0.1,4,8,1,1,19,7,0,0,,0.0,617,3,100.0,5,4,4,8,0,0.00,14,0,0,0,59,50.0
594,Bryan Dabo,MF,Fiorentina,595,17,6,11,13,15,24,1,6.6,253,140,90,13,76.4,86.4,75.6,46.4,0,0.1,4,18,2,0,31,11,1,3,33.3,0.3,413,14,100.0,11,6,10,14,1,0.15,12,8,0,0,58,73.7
595,Bryan Dabo,"MF,FW",Saint-Étienne,596,25,7,16,12,11,22,0,14.3,498,279,180,28,77.2,80.6,82.9,60.9,0,0.7,14,43,8,2,65,35,3,17,17.6,1.0,799,34,76.5,34,31,25,49,1,0.07,33,39,1,0,73,61.4
596,Mahmoud Dahoud,MF,Dortmund,597,38,13,23,18,12,7,0,12.7,554,255,211,62,82.9,86.4,86.5,72.9,4,4.2,22,49,16,0,74,41,9,26,23.1,2.2,805,29,58.6,36,16,12,42,0,0.00,31,8,0,0,80,21.4
597,Dario Dainelli,DF,Chievo,598,19,10,14,27,46,126,0,16.7,465,142,226,90,77.5,85.5,88.6,54.5,0,0.1,3,38,2,0,48,7,0,3,33.3,0.7,825,5,80.0,4,7,3,1,0,0.00,18,11,0,0,90,74.2
598,Felipe dal Belo,DF,SPAL,599,51,25,34,42,48,157,1,28.6,1043,376,502,149,81.0,91.9,88.5,55.6,1,0.3,6,80,9,5,97,18,3,15,33.3,2.4,1607,15,86.7,25,10,4,7,1,0.03,38,14,0,0,139,63.5
599,Charlie Daniels,"DF,MF",Bournemouth,600,48,22,34,34,31,114,0,33.4,1510,778,604,109,74.6,85.0,77.4,43.1,3,2.2,30,124,30,7,155,57,4,20,30.0,0.6,2337,23,56.5,104,38,16,165,1,0.03,7,18,0,0,214,49.4
600,Danilo,DF,Manchester City,601,43,19,29,15,19,33,0,15.0,1106,581,437,62,88.1,94.8,90.3,60.8,2,0.2,5,79,14,1,89,24,2,19,36.8,1.1,1422,13,61.5,40,14,4,74,3,0.20,12,10,0,0,65,72.7
601,Scott Dann,DF,Crystal Palace,602,10,7,5,17,23,98,1,15.9,454,154,221,70,79.1,88.0,87.0,55.1,0,0.2,5,30,2,0,42,13,1,19,21.1,2.3,756,7,100.0,7,4,2,3,1,0.06,12,3,0,0,72,59.3
602,Kevin Danso,DF,Augsburg,603,18,12,12,21,20,63,1,12.3,379,125,173,70,67.9,85.6,75.5,45.5,0,0.4,3,25,1,1,36,12,1,9,44.4,1.8,704,11,45.5,9,11,1,4,2,0.16,18,17,0,0,61,46.9
603,Dante,DF,Nice,604,43,21,28,44,47,130,2,32.4,2146,719,1102,286,91.8,95.4,95.0,78.4,0,0.8,6,74,5,0,93,27,4,21,19.0,2.4,2618,10,80.0,8,4,3,3,1,0.03,27,25,0,1,214,60.8
604,Romain Danzé,DF,Rennes,605,12,8,7,11,3,34,0,7.6,344,170,137,27,76.8,85.9,80.1,50.0,0,0.1,3,30,1,0,33,5,0,1,0.0,0.0,524,4,0.0,5,1,4,30,0,0.00,7,1,0,0,31,60.9
605,Andrea Danzi,MF,Hellas Verona,606,11,5,6,3,5,5,1,4.4,175,89,64,17,89.7,90.8,92.8,77.3,0,0.0,1,4,0,0,16,5,0,0,,0.0,224,1,0.0,2,3,2,4,0,0.00,6,1,0,0,21,50.0
606,Stéphane Darbion,"FW,MF",Troyes,607,19,5,14,21,20,17,0,19.0,531,325,145,30,74.6,86.0,72.9,47.6,2,2.7,20,46,33,15,82,44,6,19,36.8,2.6,910,49,44.9,53,34,43,146,3,0.16,15,31,1,0,100,30.0
607,Palkó Dárdai,"FW,MF",Hertha BSC,608,0,0,0,0,0,1,0,0.3,7,5,2,0,87.5,100.0,100.0,,0,0.0,0,0,0,0,1,1,1,0,,0.0,10,0,,2,0,0,0,0,0.00,1,1,0,0,0,0.0
608,Sergi Darder,MF,Espanyol,609,64,19,43,31,52,48,1,30.9,1213,574,448,154,80.5,88.9,83.1,65.5,2,2.4,28,162,15,3,191,66,3,29,27.6,1.1,1782,48,70.8,32,29,23,32,1,0.03,36,31,0,0,187,43.2
609,Sergi Darder,MF,Lyon,610,9,1,3,0,3,3,0,2.3,123,70,37,11,86.0,95.9,86.0,57.9,0,0.1,2,8,1,0,15,3,0,2,50.0,0.1,167,4,25.0,0,1,1,3,0,0.00,4,0,0,0,11,80.0
610,Vladimír Darida,MF,Hertha BSC,611,38,11,28,22,24,23,0,18.2,765,324,325,85,77.7,84.6,83.8,63.9,3,1.9,15,81,12,3,108,39,4,25,32.0,1.0,1165,26,57.7,33,19,25,76,0,0.00,31,37,0,0,101,35.9
611,Karl Darlow,GK,Newcastle Utd,612,0,0,0,0,0,3,4,10.0,174,19,56,99,52.1,100.0,96.6,38.5,0,0.0,0,6,0,0,0,3,0,0,,0.0,366,0,,0,0,0,0,0,0.00,0,1,0,1,14,100.0
612,Matteo Darmian,DF,Manchester Utd,613,16,6,14,5,7,23,0,4.9,208,107,68,15,81.6,91.5,82.9,53.6,0,0.0,1,12,0,0,16,4,0,2,0.0,0.0,311,2,50.0,7,3,2,10,0,0.00,5,1,0,0,17,50.0
613,Ben Davies,DF,Tottenham,614,47,25,33,24,28,70,1,25.8,1305,612,560,116,75.2,87.3,79.3,47.0,6,3.2,46,125,37,14,165,82,7,18,33.3,1.1,1976,21,71.4,73,26,16,178,2,0.08,24,25,0,0,110,47.4
614,Tom Davies,MF,Everton,615,30,12,20,19,24,21,0,21.1,547,298,174,33,76.5,85.9,78.0,49.3,1,0.6,10,45,13,1,62,34,6,21,14.3,1.5,924,37,70.3,36,51,39,70,2,0.09,38,43,0,0,110,34.6
615,Steven Davis,MF,Southampton,616,30,11,21,22,15,24,1,16.9,886,424,349,78,81.1,89.8,86.6,58.2,0,1.1,18,101,20,3,129,46,2,13,30.8,0.9,1232,15,60.0,23,17,16,56,3,0.18,8,8,1,0,137,35.0
616,Salem Al-Dawsari,MF,Villarreal,617,1,1,0,1,0,0,0,0.4,15,10,4,1,88.2,100.0,80.0,100.0,0,0.0,0,1,0,0,0,0,0,0,,0.0,24,1,0.0,1,2,2,1,0,0.00,1,1,0,0,7,
617,Craig Dawson,DF,West Brom,618,38,13,28,39,52,140,0,27.9,765,314,318,117,68.7,81.6,75.7,46.2,0,1.2,10,79,19,14,83,31,2,16,25.0,2.3,1443,13,61.5,18,10,8,20,2,0.07,35,22,0,0,133,65.0
618,Kevin De Bruyne,MF,Manchester City,619,62,23,43,45,25,14,2,34.1,2351,1154,885,221,78.2,87.3,81.2,58.8,16,11.1,105,258,119,11,388,215,34,93,41.9,5.1,3348,87,72.4,183,64,60,259,8,0.23,30,33,1,0,207,46.7
619,Sebastien De Maio,DF,Bologna,620,26,10,17,35,36,147,0,22.8,921,262,497,160,81.1,86.8,89.5,61.5,0,0.4,5,63,4,0,71,13,1,6,33.3,1.2,1403,6,66.7,19,12,12,7,2,0.09,31,6,0,1,87,54.5
620,Rodrigo De Paul,"FW,MF",Udinese,621,31,4,18,34,16,8,0,25.8,778,349,298,117,69.0,80.6,74.7,51.8,8,7.6,67,100,46,16,145,121,12,49,24.5,3.2,1431,119,60.5,108,57,61,211,0,0.00,33,63,0,0,123,18.2
621,Daniele De Rossi,MF,Roma,622,23,9,13,18,43,45,2,20.3,1094,381,499,178,84.2,89.6,87.4,70.4,1,1.9,17,151,11,2,156,41,4,11,27.3,0.8,1445,12,75.0,20,6,4,8,1,0.05,26,23,0,0,133,57.1
622,Mattia De Sciglio,DF,Juventus,623,22,9,17,12,14,32,0,10.8,705,323,306,66,87.8,92.8,89.0,78.6,0,0.3,6,52,6,3,59,19,2,5,20.0,0.1,888,11,90.9,23,7,6,46,1,0.09,7,2,0,0,55,68.4
623,Lorenzo De Silvestri,DF,Torino,624,39,16,25,47,27,165,0,32.8,1255,694,452,76,71.4,85.5,69.3,40.6,2,1.7,16,91,23,13,135,50,6,23,56.5,3.1,2119,30,53.3,79,29,13,79,5,0.15,43,22,0,0,133,69.3
624,Lucas Deaux,MF,Guingamp,625,62,20,45,41,32,19,0,21.6,971,474,331,121,80.2,87.3,80.3,71.2,1,1.6,14,105,15,2,144,39,5,18,50.0,2.2,1424,26,69.2,33,31,23,66,2,0.09,39,22,0,0,148,56.1
625,Mathieu Debuchy,DF,Saint-Étienne,626,34,17,25,16,27,73,0,14.6,588,335,190,43,73.5,86.6,70.6,50.0,0,1.2,14,31,17,10,59,26,2,19,36.8,2.7,1026,15,40.0,23,21,11,88,4,0.27,22,13,0,1,82,68.5
626,Troy Deeney,FW,Watford,627,15,3,11,14,5,20,0,20.5,309,207,69,15,56.0,62.7,54.3,51.7,2,2.8,26,46,21,1,71,48,5,31,32.3,2.8,710,8,50.0,3,23,28,126,2,0.10,24,17,0,0,52,42.0
627,Jermain Defoe,FW,Bournemouth,628,12,2,9,10,4,1,0,12.1,98,65,25,6,71.0,74.7,73.5,100.0,1,1.1,13,3,4,0,10,28,4,27,55.6,3.5,230,13,23.1,9,22,16,59,4,0.33,12,8,0,0,21,10.5
628,Steven Defour,MF,Burnley,629,33,10,22,35,46,25,0,22.2,865,365,389,93,81.5,88.6,87.8,57.8,1,1.1,19,89,25,10,117,45,3,19,36.8,0.8,1256,16,81.3,38,23,7,30,1,0.05,13,7,0,0,156,29.4
629,Grégoire Defrel,"FW,MF",Roma,630,8,2,3,5,3,6,0,5.4,112,70,21,6,83.0,86.4,87.5,100.0,0,0.5,5,9,5,0,11,17,3,13,30.8,1.5,193,11,54.5,13,14,10,35,0,0.00,5,6,0,0,20,44.4
630,Alessandro Deiola,MF,Cagliari,631,9,6,7,8,4,12,0,5.0,105,64,30,7,68.6,76.2,66.7,46.7,0,0.2,2,7,3,2,13,7,0,10,10.0,0.9,218,3,66.7,2,16,7,23,0,0.00,7,2,0,0,32,20.0
631,Lorenzo Del Pinto,MF,Benevento,632,23,7,17,13,16,7,2,8.4,336,165,126,19,81.8,85.9,86.9,57.6,0,0.2,5,23,3,0,26,19,2,6,33.3,0.2,496,5,60.0,4,8,14,11,0,0.00,23,14,0,0,57,32.1
632,Damien Delaney,DF,Crystal Palace,633,2,1,1,5,3,7,0,1.1,30,15,10,3,78.9,100.0,76.9,42.9,0,0.0,0,1,0,0,0,0,0,0,,0.0,57,1,100.0,0,1,0,0,0,0.00,0,0,0,0,6,0.0
633,Thomas Delaney,MF,Werder Bremen,634,79,36,61,37,43,74,4,31.1,915,393,380,123,70.7,79.2,75.4,55.7,4,2.8,30,118,26,7,145,63,4,56,23.2,3.4,1630,20,40.0,27,27,27,96,3,0.10,83,73,0,0,106,59.4
634,Jonathan Delaplace,MF,Caen,635,10,3,8,13,8,8,0,6.5,163,81,58,14,71.8,78.6,77.3,51.9,1,0.6,11,16,1,1,28,20,1,9,11.1,0.4,298,5,40.0,6,6,11,12,0,0.00,13,9,0,0,48,33.3
635,Cristian Dell'Orco,DF,Sassuolo,636,4,1,1,5,10,19,0,4.7,115,47,51,16,65.7,82.5,76.1,36.4,0,0.1,2,11,2,0,12,3,0,1,0.0,0.1,215,5,100.0,4,1,4,2,0,0.00,4,5,0,0,27,53.8
636,Andy Delort,FW,Toulouse,637,20,4,13,10,12,22,0,25.9,472,271,135,36,56.1,66.4,57.0,32.1,5,5.1,44,38,23,11,62,82,7,68,26.5,7.4,1115,41,46.3,28,83,48,240,4,0.15,70,31,0,0,60,49.5
637,Fabian Delph,DF,Manchester City,638,46,18,34,16,30,42,2,19.3,1662,977,567,79,92.3,96.5,93.1,70.5,2,1.2,11,129,15,3,132,40,6,10,30.0,0.3,1972,32,93.8,53,20,10,63,1,0.05,15,18,0,0,149,39.2
638,Mousa Dembélé,MF,Tottenham,639,36,9,24,20,33,15,0,20.9,1316,625,592,81,92.1,93.6,94.0,83.5,0,0.7,18,177,4,1,211,50,2,11,27.3,0.4,1600,81,84.0,66,25,34,26,0,0.00,48,28,0,0,181,39.1
639,Ousmane Dembélé,"FW,MF",Barcelona,640,10,1,7,8,5,2,0,10.3,391,227,111,33,77.4,86.6,76.6,71.7,6,3.7,28,29,27,3,55,52,11,20,50.0,2.1,633,68,58.8,68,29,39,131,3,0.29,10,18,0,0,37,16.7
640,Jessy Deminguet,"MF,FW",Caen,641,12,4,9,5,10,13,0,5.9,137,78,43,12,62.3,89.7,67.2,27.3,1,0.9,9,9,4,4,15,19,2,7,71.4,0.3,292,7,71.4,23,17,17,47,1,0.17,8,9,0,0,37,63.6
641,Kerem Demirbay,MF,Hoffenheim,642,38,12,30,21,14,21,0,13.5,570,252,238,61,77.0,87.5,80.4,51.7,2,2.2,31,62,17,5,76,58,3,22,13.6,1.4,903,45,40.0,26,16,24,43,1,0.07,29,19,0,0,73,60.9
642,Ermedin Demirović,FW,Alavés,643,1,0,1,5,0,2,0,2.0,16,14,0,1,55.2,70.0,0.0,33.3,1,0.0,1,1,0,0,1,4,1,6,50.0,1.7,52,3,0.0,2,4,4,11,1,0.49,5,3,0,0,2,28.6
643,Diego Demme,MF,RB Leipzig,644,81,47,57,31,48,29,0,25.4,1763,925,629,155,83.2,90.8,84.9,63.0,3,2.2,30,209,35,1,250,83,12,11,27.3,0.5,2374,26,53.8,60,31,25,41,0,0.00,45,72,1,0,145,22.6
644,Fabio Depaoli,"DF,MF",Chievo,645,31,21,22,27,15,42,0,13.2,253,124,89,30,63.4,74.7,65.9,45.5,0,0.8,7,17,8,6,33,13,1,5,20.0,0.2,549,9,66.7,16,15,8,38,0,0.00,25,15,0,0,54,32.5
645,Mathieu Deplagne,DF,Troyes,646,52,20,38,26,60,95,2,26.8,1071,598,358,75,79.2,89.5,79.9,50.7,2,1.4,14,79,12,8,115,33,3,5,20.0,0.2,1631,23,65.2,49,12,17,83,0,0.00,21,26,0,1,144,55.7
646,Laurent Depoitre,FW,Huddersfield,647,14,3,8,15,11,36,0,20.2,275,146,85,11,56.6,59.1,56.7,64.7,1,1.4,14,20,0,0,21,32,6,25,48.0,3.7,710,26,46.2,11,61,39,89,6,0.30,28,16,1,0,65,47.0
647,Mike van der Hoorn,DF,Swansea City,648,32,16,22,24,39,127,0,21.6,669,215,340,106,75.9,86.0,85.0,50.5,0,0.6,5,42,4,3,41,9,0,10,40.0,1.0,1132,13,69.2,8,7,5,5,1,0.05,22,18,0,0,96,56.1
648,Gregory van der Wiel,DF,Cagliari,649,5,3,3,1,10,12,0,3.2,129,78,40,9,78.7,87.6,80.0,50.0,0,0.1,1,8,2,1,12,5,0,1,0.0,0.0,195,2,50.0,4,2,2,9,0,0.00,0,1,0,0,19,61.5
649,Daniele Dessena,"MF,DF",Cagliari,650,18,6,10,7,6,17,0,6.4,170,92,56,17,69.4,80.0,69.1,48.6,0,0.1,2,11,3,3,16,8,1,2,0.0,0.1,308,6,50.0,6,3,3,22,0,0.00,9,16,0,0,37,33.3
650,Mattia Destro,FW,Bologna,651,15,3,13,10,5,26,0,18.0,192,121,52,6,63.6,71.6,68.4,42.9,2,1.4,13,10,9,0,27,40,7,42,45.2,7.6,487,24,66.7,19,54,39,96,6,0.33,37,32,0,0,34,38.2
651,Gerard Deulofeu,"FW,MF",Watford,652,5,2,3,0,4,3,1,4.8,110,60,31,9,68.8,75.0,73.8,64.3,0,0.6,11,12,5,1,13,17,1,8,50.0,0.5,215,27,63.0,23,16,7,32,1,0.21,3,5,1,0,24,0.0
652,Gerard Deulofeu,"MF,FW",Barcelona,653,8,3,5,2,8,0,0,5.6,230,138,57,18,78.2,87.3,78.1,58.1,1,1.5,10,6,5,1,14,18,1,8,50.0,1.2,355,21,33.3,32,8,8,84,1,0.18,11,5,0,0,38,28.6
653,Gianluca Di Chiara,DF,Benevento,654,26,7,19,10,11,37,1,11.2,485,223,198,52,76.6,90.3,81.8,46.4,0,0.6,13,43,5,4,50,25,0,5,0.0,0.1,743,6,50.0,22,13,7,23,0,0.00,15,4,0,0,50,30.0
654,Federico Di Francesco,"FW,DF",Bologna,655,26,5,13,24,16,25,0,17.7,340,185,121,16,73.8,84.9,78.1,39.0,1,1.4,16,18,10,6,24,41,4,36,13.9,1.7,651,31,64.5,38,36,31,136,1,0.06,24,29,0,0,74,35.7
655,Davide Di Gennaro,MF,Lazio,656,1,1,0,0,0,0,0,0.1,3,1,2,0,100.0,100.0,100.0,,0,0.0,0,0,0,0,0,0,0,0,,0.0,4,0,,0,0,0,0,0,0.00,0,0,0,0,0,
656,Ángel Di María,FW,Paris S-G,657,13,7,10,18,10,8,0,23.5,918,490,243,92,71.0,86.6,68.1,46.5,6,7.8,51,78,55,12,128,123,12,97,40.2,12.1,1531,86,55.8,95,41,32,287,11,0.47,8,14,0,0,71,0.0
657,Franco Di Santo,"FW,MF",Schalke 04,658,17,7,13,12,2,24,0,18.4,312,158,121,26,64.5,70.2,65.4,61.9,1,1.7,17,24,12,6,31,38,4,30,46.7,3.0,660,31,35.5,39,36,18,132,2,0.11,57,21,1,0,54,49.0
658,Cheick Diabaté,FW,Benevento,659,1,1,1,2,0,6,0,7.4,85,52,26,4,73.3,81.3,63.4,80.0,0,0.1,2,3,1,0,8,6,1,20,55.0,5.0,174,6,0.0,5,11,12,28,8,1.08,15,9,0,0,8,36.4
659,Fousseni Diabaté,"MF,FW",Leicester City,660,9,1,6,6,8,8,0,6.5,182,105,58,7,76.8,82.7,77.3,63.6,1,0.3,7,9,7,3,18,24,4,6,33.3,0.5,330,34,47.1,26,18,17,56,0,0.00,1,14,0,0,33,56.0
660,Moussa Diaby,MF,Crotone,661,1,1,0,1,1,0,0,0.8,13,7,5,1,65.0,87.5,100.0,33.3,0,0.0,0,0,1,1,1,1,0,0,,0.0,28,4,75.0,2,3,1,0,0,0.00,2,0,0,0,3,0.0
661,Fallou Diagne,"DF,MF",Metz,662,33,7,20,33,46,116,3,24.9,794,161,394,238,77.9,83.9,84.0,69.0,1,0.4,8,70,2,0,62,24,4,14,50.0,0.8,1276,9,88.9,7,12,3,12,1,0.04,29,5,0,0,163,67.4
662,Adama Diakhaby,FW,Monaco,663,23,6,15,13,13,5,0,9.4,140,94,37,6,66.4,83.9,61.7,37.5,3,0.6,8,5,4,2,7,16,4,12,33.3,2.2,343,25,20.0,26,24,15,82,2,0.21,15,14,0,0,39,35.7
663,Mouctar Diakhaby,DF,Lyon,664,10,4,6,14,12,52,1,8.1,369,105,208,49,88.1,89.7,93.7,75.4,0,0.0,0,6,0,0,17,1,0,4,25.0,0.5,508,7,100.0,6,3,2,0,1,0.12,6,7,0,0,51,61.8
664,Abdou Diallo,DF,Mainz 05,665,75,38,53,37,50,75,0,26.8,905,342,425,128,74.4,85.1,83.8,48.9,1,0.2,5,84,17,8,100,24,3,13,23.1,2.3,1503,49,65.3,30,12,12,24,2,0.07,59,9,0,0,110,66.4
665,Abdoulaye Diallo,GK,Rennes,666,0,0,0,0,0,4,1,3.0,56,9,23,24,71.8,100.0,100.0,53.3,0,0.0,0,1,0,0,0,0,0,0,,0.0,90,0,,0,0,0,0,0,0.00,0,0,0,0,4,0.0
666,Habib Diallo,"FW,MF",Metz,667,0,0,0,0,0,0,0,0.2,3,3,0,0,75.0,75.0,,,0,0.0,0,1,0,0,1,0,0,0,,0.0,5,0,,0,1,0,0,0,0.00,0,0,0,0,0,100.0
667,Mustapha Diallo,MF,Guingamp,668,48,15,36,20,20,29,0,15.4,496,211,202,55,81.0,85.8,81.1,80.9,0,0.3,6,50,2,0,52,20,0,35,45.7,4.4,780,8,100.0,8,10,9,20,5,0.33,49,39,0,0,100,53.3
668,Mohamed Diamé,MF,Newcastle Utd,669,89,16,64,44,48,30,2,22.7,666,333,237,60,80.7,85.8,84.0,65.9,0,0.7,13,64,7,1,81,39,0,20,30.0,1.4,1121,42,59.5,25,27,41,22,2,0.09,44,16,0,0,141,50.9
669,Lassana Diarra,MF,Paris S-G,670,12,8,4,3,6,6,0,6.7,471,192,186,71,91.8,95.5,93.0,92.2,1,0.2,4,45,2,0,39,12,1,0,,0.0,565,35,91.4,14,12,10,7,0,0.00,22,4,0,0,38,45.5
670,Amadou Diawara,MF,Napoli,671,11,1,9,12,9,5,0,7.3,681,395,229,30,92.2,95.6,92.7,65.2,0,0.2,5,57,6,0,51,15,3,6,50.0,0.2,798,2,100.0,2,7,5,0,1,0.14,12,4,0,0,65,33.3
671,Brahim Díaz,"FW,DF",Manchester City,672,1,0,0,3,1,0,0,0.6,25,16,8,0,86.2,94.1,80.0,,0,0.0,0,0,0,0,0,2,0,3,33.3,0.5,47,1,100.0,3,4,2,15,0,0.00,1,4,0,0,8,0.0
672,Bakaye Dibassy,DF,Amiens,673,71,24,51,52,58,148,0,30.9,979,481,404,70,77.2,89.4,81.5,44.3,1,0.7,9,56,6,2,87,25,2,12,16.7,1.2,1676,41,90.2,48,29,31,48,1,0.03,33,23,0,0,193,41.9
673,Daniel Didavi,MF,Wolfsburg,674,34,14,19,20,7,12,0,24.9,709,357,267,57,72.5,85.4,75.6,43.2,5,2.6,30,79,14,5,122,60,9,55,34.5,4.1,1192,29,51.7,54,37,35,162,9,0.36,37,48,1,0,90,29.4
674,Thomas Didillon,GK,Metz,675,0,0,0,0,0,5,2,9.0,176,5,62,109,64.5,71.4,100.0,53.4,0,0.0,1,5,0,0,1,2,0,0,,0.0,294,0,,0,1,0,0,0,0.00,0,2,0,0,8,100.0
675,Étienne Didot,MF,Guingamp,676,54,20,33,21,19,29,0,18.0,822,381,321,85,79.1,90.3,83.4,52.1,1,1.2,14,84,12,4,98,37,2,13,30.8,0.7,1207,10,60.0,14,17,20,26,2,0.11,26,18,0,0,114,52.6
676,Adrián Diéguez,DF,Alavés,677,10,6,5,5,11,24,1,4.8,131,67,40,22,78.0,88.2,74.1,66.7,0,0.0,0,12,3,1,11,2,0,3,0.0,0.1,223,9,100.0,10,3,3,3,0,0.00,17,1,0,0,30,37.5
677,Dennis Diekmeier,DF,Hamburger SV,678,47,25,43,22,16,50,0,20.8,547,229,241,66,60.8,80.4,63.3,38.4,3,2.0,18,66,24,15,79,42,4,6,33.3,0.6,1091,37,45.9,47,15,11,103,0,0.00,18,33,0,0,62,65.3
