,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 25_level_0
2288,2201,Sejad Salihović,ba BIH,MF,Hamburger SV,de Bundesliga,32,1984,4.1,1,0,0,8,4,0,33,5,5,0,0,0,38,7,6,53.8,Matches
2289,2202,Yoann Salmier,gf GUF,DF,Strasbourg,fr Ligue 1,24,1992,12.3,2,0,0,13,7,0,0,26,13,0,0,0,45,11,10,52.4,Matches
2290,2203,Mamadou Samassa,ml MLI,GK,Troyes,fr Ligue 1,27,1990,21.0,1,0,0,0,4,0,0,0,0,0,0,0,16,5,0,100.0,Matches
2291,2204,Brice Samba,fr FRA,GK,Caen,fr Ligue 1,23,1994,3.5,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0,Matches
2292,2205,Junior Sambia,fr FRA,MF,Montpellier,fr Ligue 1,20,1996,17.1,3,0,0,25,34,3,98,20,12,0,0,0,90,27,26,50.9,Matches
2293,2206,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,31,1986,15.9,1,0,0,14,22,5,45,5,25,0,0,0,92,3,23,11.5,Matches
2294,2207,Sergi Samper,es ESP,MF,Las Palmas,es La Liga,22,1995,1.6,0,0,0,2,2,0,2,0,4,0,0,0,11,1,0,100.0,Matches
2295,2208,Jairo Samperio,es ESP,"FW,MF",Las Palmas,es La Liga,24,1993,6.2,1,0,0,11,7,3,8,1,6,0,0,0,24,5,10,33.3,Matches
2296,2209,Jairo Samperio,es ESP,"MF,FW",Mainz 05,de Bundesliga,24,1993,0.4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,Matches
2297,2210,Mario Sampirisi,it ITA,DF,Crotone,it Serie A,24,1992,24.4,2,0,0,22,10,2,35,43,32,0,1,0,139,28,21,57.1,Matches
2298,2211,Mikel San José,es ESP,MF,Athletic Club,es La Liga,28,1989,23.9,5,0,0,39,8,0,11,41,37,0,0,2,151,67,58,53.6,Matches
2299,2212,Antonio Sanabria,py PAR,FW,Betis,es La Liga,21,1996,9.5,0,0,0,12,15,8,2,4,8,0,0,0,20,23,36,39.0,Matches
2300,2213,Renato Sanches,pt POR,MF,Swansea City,eng Premier League,19,1997,7.8,1,0,0,8,20,0,32,7,7,0,0,0,50,2,12,14.3,Matches
2301,2214,Alexis Sánchez,cl CHI,"MF,FW",Arsenal,eng Premier League,28,1988,16.7,4,0,0,21,44,16,54,6,9,0,0,0,48,14,24,36.8,Matches
2302,2215,Alexis Sánchez,cl CHI,"FW,MF",Manchester Utd,eng Premier League,28,1988,11.6,1,0,0,10,31,10,43,17,17,1,0,0,61,6,18,25.0,Matches
2303,2216,Carlos Sánchez,co COL,"MF,DF",Fiorentina,it Serie A,31,1986,4.1,2,0,0,6,1,0,0,8,6,0,0,0,33,4,11,26.7,Matches
2304,2217,Carlos Sánchez,co COL,MF,Espanyol,es La Liga,31,1986,12.5,3,0,0,24,14,0,1,18,12,0,0,0,87,26,11,70.3,Matches
2305,2218,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,21,1996,28.2,1,1,0,25,18,0,3,38,24,0,0,1,164,73,61,54.5,Matches
2306,2219,Sergio Sánchez,es ESP,DF,Espanyol,es La Liga,31,1986,1.1,1,0,0,2,0,0,1,3,3,0,0,0,2,2,0,100.0,Matches
2307,2220,Víctor Sánchez,es ESP,"MF,DF",Espanyol,es La Liga,29,1987,27.3,13,0,0,72,50,0,67,79,72,0,0,0,145,49,25,66.2,Matches
2308,2221,Jadon Sancho,eng ENG,FW,Dortmund,de Bundesliga,17,2000,7.7,0,0,0,1,9,1,14,5,5,0,0,0,36,5,6,45.5,Matches
2309,2222,Sandro,br BRA,MF,Benevento,it Serie A,28,1989,12.8,4,0,0,25,14,2,1,18,21,0,1,0,70,14,15,48.3,Matches
2310,2223,Alex Sandro,br BRA,DF,Juventus,it Serie A,26,1991,23.5,8,0,0,51,29,5,90,30,31,0,1,0,144,46,29,61.3,Matches
2311,2224,Arona Sané,sn SEN,"MF,FW",Atlético Madrid,es La Liga,22,1995,0.7,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,66.7,Matches
2312,2225,Lamine Sané,sn SEN,DF,Werder Bremen,de Bundesliga,30,1987,8.7,1,0,0,6,9,1,0,20,14,0,0,0,36,26,19,57.8,Matches
2313,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2314,2226,Leroy Sané,de GER,FW,Manchester City,eng Premier League,21,1996,26.9,4,0,0,24,27,7,93,13,21,0,0,0,122,15,13,53.6,Matches
2315,2227,Salif Sané,sn SEN,DF,Hannover 96,de Bundesliga,26,1990,32.0,6,0,0,35,36,1,4,57,43,0,1,0,217,174,41,80.9,Matches
2316,2228,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,19,1997,17.6,5,0,0,39,22,0,15,24,47,0,1,0,145,28,25,52.8,Matches
2317,2229,Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,27,1989,20.9,5,0,0,34,35,5,5,21,23,0,1,0,115,28,27,50.9,Matches
2318,2230,Baissama Sankoh,gn GUI,"MF,DF",Caen,fr Ligue 1,25,1992,17.1,3,0,0,27,29,0,4,25,19,0,0,0,120,33,35,48.5,Matches
2319,2231,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,15,2001,0.4,0,0,0,2,0,0,0,1,1,0,0,0,1,2,0,100.0,Matches
2320,2232,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,24,1993,16.8,6,0,0,53,41,12,5,6,6,2,0,0,44,82,80,50.6,Matches
2321,2233,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,22,1994,24.1,8,0,0,46,60,6,82,25,40,0,0,0,134,21,37,36.2,Matches
2322,2234,Nicola Sansone,it ITA,"FW,MF",Villarreal,es La Liga,25,1991,7.1,1,0,0,3,12,9,17,1,4,1,0,0,31,1,7,12.5,Matches
2323,2235,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,22,1995,28.8,6,0,0,48,50,1,16,43,40,0,0,0,179,43,34,55.8,Matches
2324,2236,Ivan Santini,hr CRO,FW,Caen,fr Ligue 1,28,1989,30.9,3,0,0,79,53,18,4,4,12,2,0,0,70,111,164,40.4,Matches
2325,2237,Davide Santon,it ITA,DF,Inter,it Serie A,26,1991,9.3,2,0,0,11,8,0,16,20,14,0,1,0,59,26,11,70.3,Matches
2326,2238,Christian Santos,ve VEN,FW,Alavés,es La Liga,29,1988,4.8,3,1,1,17,0,1,1,2,0,0,0,0,13,33,35,48.5,Matches
2327,2239,Douglas Santos,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,26.4,6,0,0,39,19,1,83,56,60,0,0,0,156,35,39,47.3,Matches
2328,2240,Samir Santos,br BRA,DF,Udinese,it Serie A,22,1994,28.5,7,1,0,38,40,1,20,75,38,0,0,2,130,42,29,59.2,Matches
2329,2241,Antonio Santurro,do DOM,GK,Bologna,it Serie A,25,1992,1.0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,50.0,Matches
2330,2242,Riccardo Saponara,it ITA,"MF,FW",Fiorentina,it Serie A,25,1991,10.0,3,0,0,15,21,1,24,1,8,0,0,0,63,9,5,64.3,Matches
2331,2243,Pablo Sarabia,es ESP,"FW,MF",Sevilla,es La Liga,25,1992,26.6,8,1,1,46,41,20,113,30,19,0,0,0,133,12,28,30.0,Matches
2332,2244,Yusuf Sari,tr TUR,FW,Marseille,fr Ligue 1,18,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2333,2245,Bouna Sarr,sn SEN,"DF,FW",Marseille,fr Ligue 1,25,1992,19.9,5,0,0,37,25,4,84,32,42,1,0,0,163,37,33,52.9,Matches
2334,2246,Ismaila Sarr,sn SEN,"FW,MF",Rennes,fr Ligue 1,19,1998,20.6,2,0,0,21,64,20,35,9,10,2,0,0,92,11,32,25.6,Matches
2335,2247,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,18,1999,14.7,1,0,0,13,16,0,11,31,18,0,1,0,100,28,16,63.6,Matches
2336,2248,Imanol Sarriegi,es ESP,"MF,FW",Eibar,es La Liga,22,1995,0.5,1,0,0,1,0,0,0,1,2,0,0,0,5,0,0,,Matches
2337,2249,Marco Sau,it ITA,"FW,MF",Cagliari,it Serie A,29,1987,14.6,2,0,0,18,25,12,14,9,6,2,0,0,78,4,15,21.1,Matches
2338,2250,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,26,1991,25.5,6,0,0,24,8,0,3,45,20,0,0,1,115,46,19,70.8,Matches
2339,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2340,2251,Gianluca Scamacca,it ITA,"FW,MF",Sassuolo,it Serie A,18,1999,0.3,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,100.0,Matches
2341,2252,Fabian Schär,ch SUI,DF,La Coruña,es La Liga,25,1991,24.7,10,0,0,39,22,3,1,45,45,0,0,0,131,43,35,55.1,Matches
2342,2253,Ezequiel Schelotto,it ITA,DF,Brighton,eng Premier League,28,1989,14.6,3,0,0,8,11,0,33,19,13,0,0,0,74,27,18,60.0,Matches
2343,2254,Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,30,1987,22.1,12,0,0,26,56,1,39,24,31,0,0,0,129,10,15,40.0,Matches
2344,2255,Eros Schiavon,it ITA,"MF,DF",SPAL,it Serie A,34,1983,4.3,4,0,0,10,3,0,8,2,5,0,0,0,16,1,9,10.0,Matches
2345,2256,Patrik Schick,cz CZE,"FW,MF",Roma,it Serie A,21,1996,11.0,0,0,0,20,23,3,7,2,7,0,0,0,46,29,36,44.6,Matches
2346,2257,Julian Schieber,de GER,"MF,FW",Hertha BSC,de Bundesliga,28,1989,0.6,0,0,0,2,1,0,0,0,1,0,0,0,1,4,0,100.0,Matches
2347,2258,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,27,1990,36.3,7,2,1,30,21,1,4,75,61,0,0,0,156,152,92,62.3,Matches
2348,2259,Sven Schipplock,de GER,"FW,MF",Hamburger SV,de Bundesliga,28,1988,3.8,0,0,0,10,11,0,0,1,6,0,0,0,4,18,19,48.6,Matches
2349,2260,Jeffrey Schlupp,gh GHA,"DF,MF",Crystal Palace,eng Premier League,24,1992,19.4,3,0,0,18,8,0,31,24,36,0,0,0,113,38,49,43.7,Matches
2350,2261,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,30,1986,32.9,3,0,0,0,6,0,0,0,0,0,0,1,42,11,0,100.0,Matches
2351,2262,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,29,1988,16.6,3,0,0,16,24,0,37,30,27,0,0,0,73,39,38,50.6,Matches
2352,2263,Jonathan Schmid,fr FRA,"DF,FW",Augsburg,de Bundesliga,27,1990,16.4,1,0,0,11,15,1,88,10,16,0,0,0,63,21,20,51.2,Matches
2353,2264,Manuel Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,28,1988,1.8,1,0,0,4,1,0,2,5,5,0,0,0,12,1,6,14.3,Matches
2354,2265,Benno Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22,1994,0.9,0,0,0,0,1,0,1,0,2,0,0,0,4,3,1,75.0,Matches
2355,2266,Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,27,1989,23.7,5,2,1,39,17,0,8,61,40,0,1,0,170,35,37,48.6,Matches
2356,2267,Alessandro Schöpf,at AUT,"DF,FW",Schalke 04,de Bundesliga,23,1994,9.0,3,0,0,26,15,1,19,15,17,0,0,0,71,8,13,38.1,Matches
2357,2268,Nico Schulz,de GER,"FW,MF",Hoffenheim,de Bundesliga,24,1993,19.8,3,0,0,22,21,4,81,23,29,1,0,0,101,8,27,22.9,Matches
2358,2269,André Schürrle,de GER,FW,Dortmund,de Bundesliga,26,1990,13.7,0,0,0,13,15,11,55,7,19,0,0,0,46,18,22,45.0,Matches
2359,2270,Julian Schuster,de GER,"DF,MF",Freiburg,de Bundesliga,32,1985,14.5,1,0,0,7,9,0,74,19,10,0,2,2,55,19,16,54.3,Matches
2360,2271,Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,25.8,10,0,0,60,54,0,122,49,57,0,0,0,103,40,21,65.6,Matches
2361,2272,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,32.3,0,0,0,0,1,0,0,0,0,0,0,1,52,8,0,100.0,Matches
2362,2273,Simone Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6.0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,,Matches
2363,2274,Sergio Segura García,es ESP,DF,Leganés,es La Liga,21,1995,0.3,0,0,0,0,0,0,0,1,2,0,0,0,,,,,Matches
2364,2275,Ernest Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,24.2,4,1,0,29,12,2,30,51,47,0,1,0,132,66,31,68.0,Matches
2365,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2366,2276,Vahid Selimović,lu LUX,DF,Metz,fr Ligue 1,20,1997,11.7,4,1,1,22,8,0,0,17,14,0,0,1,65,7,14,33.3,Matches
2367,2277,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,22,1995,21.0,4,0,0,60,39,10,13,2,10,4,0,0,34,98,100,49.5,Matches
2368,2278,Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,22.9,9,0,0,39,14,0,26,34,45,1,0,0,161,30,20,60.0,Matches
2369,2279,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,23,1993,16.6,1,0,0,12,21,3,15,22,25,1,0,0,103,7,7,50.0,Matches
2370,2280,Rúben Semedo,pt POR,"DF,MF",Villarreal,es La Liga,23,1994,2.6,0,0,0,1,1,0,0,5,5,0,0,0,10,7,3,70.0,Matches
2371,2281,Stefano Sensi,it ITA,MF,Sassuolo,it Serie A,21,1995,11.6,2,0,0,15,29,0,44,22,13,1,0,0,95,3,9,25.0,Matches
2372,2282,Luigi Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
2373,2283,Suat Serdar,de GER,MF,Mainz 05,de Bundesliga,20,1997,18.9,3,0,0,36,28,0,5,21,47,0,0,0,94,18,21,46.2,Matches
2374,2284,Jean Seri,ci CIV,MF,Nice,fr Ligue 1,26,1991,29.1,5,0,0,26,61,0,88,26,14,2,0,0,187,12,15,44.4,Matches
2375,2285,Julien Serrano,fr FRA,DF,Monaco,fr Ligue 1,19,1998,3.1,1,0,0,2,4,0,20,4,2,0,0,0,12,4,8,33.3,Matches
2376,2286,Grégory Sertic,fr FRA,"DF,MF",Marseille,fr Ligue 1,27,1989,3.9,1,0,0,10,3,0,0,6,3,0,1,0,19,9,6,60.0,Matches
2377,2287,Stéphane Sessègnon,bj BEN,"MF,FW",Montpellier,fr Ligue 1,33,1984,10.9,1,0,0,8,20,0,30,0,4,0,0,0,59,6,9,40.0,Matches
2378,2288,Lee Seung-woo,kr KOR,"MF,FW",Hellas Verona,it Serie A,19,1998,4.0,4,0,0,9,10,0,4,2,2,0,0,0,19,1,8,11.1,Matches
2379,2289,Stephan El Shaarawy,it ITA,FW,Roma,it Serie A,24,1992,23.9,1,0,0,13,26,15,35,24,16,0,0,0,91,13,30,30.2,Matches
2380,2290,Meritan Shabani,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,0.6,0,0,0,0,1,1,0,0,1,0,0,0,3,0,1,0.0,Matches
2381,2291,Xherdan Shaqiri,ch SUI,"MF,FW",Stoke City,eng Premier League,25,1991,33.8,5,0,0,28,50,15,201,16,17,0,0,0,153,5,20,20.0,Matches
2382,2292,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,8.8,2,0,0,4,8,0,30,4,15,0,0,0,42,17,19,47.2,Matches
2383,2293,Ryan Shawcross,eng ENG,DF,Stoke City,eng Premier League,29,1987,26.3,2,0,0,26,18,4,0,40,20,0,1,1,80,150,75,66.7,Matches
2384,2294,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,25.2,3,3,1,23,8,0,79,28,24,0,0,0,199,20,13,60.6,Matches
2385,2295,Gaku Shibasaki,jp JPN,"MF,FW",Getafe,es La Liga,25,1992,11.1,2,0,0,27,13,5,26,19,10,0,0,0,58,6,30,16.7,Matches
2386,2296,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,25,1992,23.9,4,0,0,34,37,0,58,46,39,0,2,0,170,41,21,66.1,Matches
2387,2297,Sidnei,br BRA,DF,La Coruña,es La Liga,27,1989,19.8,4,0,0,12,11,0,4,31,28,0,0,0,139,38,29,56.7,Matches
2388,2298,Jaime Sierra Mateos,es ESP,"FW,MF",Leganés,es La Liga,19,1998,0.3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,Matches
2389,2299,Vincent Sierro,ch SUI,"MF,FW",Freiburg,de Bundesliga,21,1995,2.4,0,0,0,7,1,0,6,4,6,0,0,0,1,3,3,50.0,Matches
2390,2300,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,eng Premier League,27,1989,25.1,2,0,0,19,16,1,150,34,26,0,0,0,120,19,39,32.8,Matches
2391,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2392,2301,Kolbeinn Sigþórsson,is ISL,FW,Nantes,fr Ligue 1,27,1990,0.3,0,0,0,0,0,1,0,1,0,0,0,0,1,3,2,60.0,Matches
2393,2302,Adrien Silva,pt POR,MF,Leicester City,eng Premier League,28,1989,8.5,3,0,0,9,8,0,4,14,13,0,0,0,58,11,19,36.7,Matches
2394,2303,André Silva,pt POR,FW,Milan,it Serie A,21,1995,10.4,0,0,0,20,18,6,6,4,4,0,0,0,25,22,34,39.3,Matches
2395,2304,Bernardo Silva,pt POR,"FW,MF",Manchester City,eng Premier League,22,1994,17.0,0,0,0,9,27,0,50,10,18,1,0,0,73,5,14,26.3,Matches
2396,2305,David Silva,es ESP,MF,Manchester City,eng Premier League,31,1986,27.0,5,0,0,21,36,4,74,18,21,0,0,0,135,14,10,58.3,Matches
2397,2306,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,23.1,2,1,0,34,44,3,54,37,20,1,0,0,112,27,29,48.2,Matches
2398,2307,Jonathan Silva,ar ARG,DF,Roma,it Serie A,23,1994,1.2,0,0,0,1,0,0,5,3,0,0,0,0,8,1,1,50.0,Matches
2399,2308,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,32,1984,23.5,5,0,0,24,12,0,1,18,23,0,1,1,151,47,21,69.1,Matches
2400,2309,Matías Silvestre,ar ARG,DF,Sampdoria,it Serie A,32,1984,34.0,3,0,0,13,13,2,2,11,8,0,0,1,158,54,48,52.9,Matches
2401,2310,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,26,1991,2.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,Matches
2402,2311,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,22,1995,33.3,3,0,0,58,48,35,19,12,23,0,0,0,102,43,150,22.3,Matches
2403,2312,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,21,1996,3.5,1,0,0,4,0,0,0,11,3,0,0,0,16,5,8,38.5,Matches
2404,2313,Stefan Simić,cz CZE,DF,Crotone,it Serie A,22,1995,6.2,2,0,0,10,10,0,0,10,8,0,0,0,27,9,7,56.3,Matches
2405,2314,David Simón,es ESP,DF,Las Palmas,es La Liga,28,1988,8.0,3,0,0,17,11,1,29,22,17,0,0,0,41,7,11,38.9,Matches
2406,2315,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,30,1987,25.6,4,0,0,21,10,0,23,34,22,0,1,0,130,39,45,46.4,Matches
2407,2316,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,20,1996,0.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
2408,2317,Josh Sims,eng ENG,"FW,MF",Southampton,eng Premier League,20,1997,1.8,0,0,0,1,1,2,3,1,3,0,0,0,5,4,4,50.0,Matches
2409,2318,Jerome Sinclair,eng ENG,"MF,FW",Watford,eng Premier League,20,1996,0.3,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0.0,Matches
2410,2319,Giovanni Sio,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,24.4,5,1,0,58,41,27,30,6,8,0,0,0,68,80,67,54.4,Matches
2411,2320,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,28,1988,22.9,9,1,1,28,15,2,2,62,33,0,0,0,169,62,27,69.7,Matches
2412,2321,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,29,1988,4.8,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,,Matches
2413,2322,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,30,1987,37.0,2,0,0,0,5,0,0,1,0,0,0,0,51,13,1,92.9,Matches
2414,2323,Moussa Sissoko,fr FRA,"MF,FW",Tottenham,eng Premier League,27,1989,15.4,3,0,0,23,8,3,19,9,17,0,0,0,108,15,14,51.7,Matches
2415,2324,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,es La Liga,22,1995,28.0,2,0,0,15,74,10,78,12,12,0,0,0,155,1,15,6.3,Matches
2416,2325,Antonio Sivera,es ESP,GK,Alavés,es La Liga,20,1996,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
2417,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2418,2326,Ellyes Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,33.9,8,0,0,37,31,0,8,77,54,0,0,0,225,35,34,50.7,Matches
2419,2327,Łukasz Skorupski,pl POL,GK,Roma,it Serie A,26,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2420,2328,Milan Škriniar,sk SVK,DF,Inter,it Serie A,22,1995,38.0,2,0,0,40,29,0,0,35,55,0,0,1,280,66,47,58.4,Matches
2421,2329,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,29,1988,2.8,0,0,0,3,1,4,3,0,2,0,0,0,9,10,16,38.5,Matches
2422,2330,Islam Slimani,dz ALG,FW,Newcastle Utd,eng Premier League,29,1988,1.5,1,0,0,0,3,0,4,1,0,0,0,0,4,3,10,23.1,Matches
2423,2331,Naïm Sliti,tn TUN,"FW,MF",Dijon,fr Ligue 1,25,1992,25.4,2,0,0,23,65,10,112,13,32,2,1,0,125,14,37,27.5,Matches
2424,2332,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,28.2,4,0,0,24,14,2,0,63,25,0,0,0,139,108,48,69.2,Matches
2425,2333,Adam Smith,eng ENG,"DF,MF",Bournemouth,eng Premier League,26,1991,23.0,6,0,0,23,39,1,35,31,36,0,0,0,105,13,27,32.5,Matches
2426,2334,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,25,1992,21.2,7,0,0,20,18,3,64,26,27,0,1,0,109,18,15,54.5,Matches
2427,2335,Wesley Sneijder,nl NED,"MF,FW",Nice,fr Ligue 1,33,1984,4.4,0,0,0,4,3,0,24,2,0,0,0,0,11,0,1,0.0,Matches
2428,2336,Cédric Soares,pt POR,DF,Southampton,eng Premier League,25,1991,31.0,3,0,0,16,19,3,137,24,34,0,0,0,155,30,62,32.6,Matches
2429,2337,Ramadan Sobhi,eg EGY,"MF,FW",Stoke City,eng Premier League,20,1997,13.8,2,0,0,14,13,3,16,14,21,0,0,0,90,11,16,40.7,Matches
2430,2338,Rubén Sobrino,es ESP,"FW,MF",Alavés,es La Liga,25,1992,16.3,5,0,0,37,32,6,13,18,24,0,0,0,76,54,68,44.3,Matches
2431,2339,Dominic Solanke,eng ENG,FW,Liverpool,eng Premier League,19,1997,6.6,0,0,0,13,3,1,3,2,4,0,0,0,20,21,38,35.6,Matches
2432,2340,Carlos Soler,es ESP,MF,Valencia,es La Liga,20,1997,26.3,4,0,0,54,42,1,54,5,32,0,0,0,135,8,16,33.3,Matches
2433,2341,Somália,br BRA,"MF,FW",Toulouse,fr Ligue 1,28,1988,22.2,2,0,0,27,51,2,32,34,45,0,0,0,129,29,53,35.4,Matches
2434,2342,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,28,1988,29.2,1,0,0,0,3,0,0,3,0,0,0,0,48,8,1,88.9,Matches
2435,2343,Kévin Soni,cm CMR,MF,Girona,es La Liga,19,1998,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.0,Matches
2436,2344,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29.0,1,0,0,18,16,1,0,53,19,0,0,0,155,38,21,64.4,Matches
2437,2345,Oliver Sorg,de GER,"DF,MF",Hannover 96,de Bundesliga,27,1990,18.7,4,0,0,18,17,0,25,42,28,0,0,0,71,15,18,45.5,Matches
2438,2346,David Soria,es ESP,GK,Sevilla,es La Liga,24,1993,14.0,1,0,0,0,1,0,0,2,0,0,0,0,18,5,1,83.3,Matches
2439,2347,Roberto Soriano,it ITA,"MF,FW",Villarreal,es La Liga,26,1991,12.7,3,0,0,36,32,7,18,4,20,0,0,0,66,12,24,33.3,Matches
2440,2348,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,38,1979,38.0,2,0,0,0,7,0,0,0,0,0,0,0,45,5,1,83.3,Matches
2441,2349,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2442,2350,Rayan Souici,fr FRA,MF,Saint-Étienne,fr Ligue 1,19,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
2443,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2444,2351,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,25,1992,13.2,2,0,0,7,14,2,0,16,5,0,0,0,80,19,9,67.9,Matches
2445,2352,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,18,1999,5.7,1,0,0,9,6,0,1,7,9,0,0,0,29,9,2,81.8,Matches
2446,2353,Samuel Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28,1989,17.6,2,2,1,19,14,0,13,22,19,0,1,1,95,22,22,50.0,Matches
2447,2354,Arnaud Souquet,fr FRA,DF,Nice,fr Ligue 1,25,1992,26.8,4,0,0,25,47,0,59,39,68,1,0,0,146,20,26,43.5,Matches
2448,2355,Çağlar Söyüncü,tr TUR,DF,Freiburg,de Bundesliga,21,1996,23.9,5,2,1,26,18,2,2,54,26,0,0,0,98,52,37,58.4,Matches
