,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 25_level_0
,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2675,2574,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,30,1991,7.6,0,0,0,3,3,1,20,4,2,0,0,1,22,4,6,40.0,Matches
2676,2575,Leo Štulac,si SVN,MF,Empoli,it Serie A,26,1994,9.3,1,0,0,7,16,0,25,8,6,0,0,0,49,5,6,45.5,Matches
2677,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2678,2576,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,28,1993,19.6,12,0,0,53,37,4,37,15,26,0,0,0,96,50,50,50.0,Matches
2679,2577,Damián Suárez,uy URU,DF,Getafe,es La Liga,33,1988,30.1,13,0,0,46,33,1,130,31,47,0,0,0,193,25,29,46.3,Matches
2680,2578,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,27,1994,31.3,4,0,0,47,39,1,129,16,29,0,1,0,186,13,21,38.2,Matches
2681,2579,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,34,1987,20.4,7,0,0,20,26,12,6,1,5,2,1,0,42,19,24,44.2,Matches
2682,2580,Mario Suárez,es ESP,DF,Rayo Vallecano,es La Liga,34,1987,7.9,2,0,0,17,5,0,0,7,4,0,1,0,55,29,13,69.0,Matches
2683,2581,Isaac Success,ng NGA,"FW,MF",Udinese,it Serie A,25,1996,10.1,1,1,0,24,39,5,6,2,2,0,1,0,26,16,36,30.8,Matches
2684,2582,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,25,1995,20.4,2,0,0,10,1,1,6,28,23,0,0,0,158,40,12,76.9,Matches
2685,2583,Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,fr Ligue 1,19,2002,11.3,3,0,0,19,14,3,28,4,12,0,0,0,45,5,3,62.5,Matches
2686,2584,Crysencio Summerville,nl NED,"MF,FW",Leeds United,eng Premier League,19,2001,1.4,0,0,0,1,1,0,3,2,3,0,0,0,11,0,6,0.0,Matches
2687,2585,Vladyslav Supriaha,ua UKR,FW,Sampdoria,it Serie A,21,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
2688,2586,Suso,es ESP,FW,Sevilla,es La Liga,27,1993,4.3,0,0,0,1,7,2,12,0,3,0,0,0,13,0,2,0.0,Matches
2689,2587,Bosko Sutalo,hr CRO,DF,Hellas Verona,it Serie A,21,2000,10.2,0,0,0,12,9,1,10,17,13,0,0,0,81,20,26,43.5,Matches
2690,2588,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,22,1999,28.5,7,0,0,37,63,0,50,28,15,0,0,0,132,22,33,40.0,Matches
2691,2589,Michael Svoboda,at AUT,DF,Venezia,it Serie A,22,1998,13.7,2,1,0,9,4,0,1,10,17,0,2,0,98,26,27,49.1,Matches
2692,2590,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,21,2000,1.7,1,0,0,5,0,0,1,1,4,0,1,0,7,2,2,50.0,Matches
2693,2591,Mamadou Sylla,sn SEN,"FW,MF",Alavés,es La Liga,27,1994,4.4,1,0,0,8,6,6,11,1,2,0,0,0,5,11,13,45.8,Matches
2694,2592,Mamadou Sylla,sn SEN,FW,Rayo Vallecano,es La Liga,27,1994,2.8,2,0,0,8,4,2,5,4,1,0,0,0,12,14,8,63.6,Matches
2695,2593,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,33,1987,2.9,1,0,0,10,4,5,0,0,2,0,0,0,11,8,11,42.1,Matches
2696,2594,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,31,1990,33.0,2,0,0,2,4,0,0,0,1,0,2,0,29,9,0,100.0,Matches
2697,2595,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,20,2000,17.1,2,0,0,15,23,6,91,10,12,0,0,0,101,17,19,47.2,Matches
2698,2596,Jakob Sørensen,dk DEN,"MF,DF",Norwich City,eng Premier League,23,1998,6.7,0,0,0,7,1,0,2,10,11,0,1,0,48,11,9,55.0,Matches
2699,2597,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,25,1995,19.6,2,0,0,29,14,12,9,4,7,2,0,0,61,51,49,51.0,Matches
2700,2598,Tachi,es ESP,DF,Alavés,es La Liga,23,1997,2.7,1,0,0,3,4,0,2,1,3,0,0,0,13,4,4,50.0,Matches
2701,2599,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,25,1996,32.0,4,0,0,19,10,1,2,43,18,0,0,0,184,96,29,76.8,Matches
2702,2600,Waniss Taibi,fr FRA,"MF,FW",Angers,fr Ligue 1,19,2002,1.5,2,0,0,6,1,0,0,1,7,0,0,0,9,3,2,60.0,Matches
2703,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2704,2601,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,28,1993,23.6,3,0,0,30,48,3,9,19,19,1,0,0,150,8,14,36.4,Matches
2705,2602,Adrien Tameze,cm CMR,"MF,DF",Hellas Verona,it Serie A,27,1994,28.6,4,0,0,33,34,2,31,52,29,0,0,0,233,61,55,52.6,Matches
2706,2603,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,22,1999,8.2,4,1,1,19,8,1,11,9,8,0,0,0,24,15,9,62.5,Matches
2707,2604,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,26,1995,15.7,10,0,0,35,26,0,3,28,31,0,0,0,107,30,23,56.6,Matches
2708,2605,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,22,1999,20.2,1,0,0,19,6,1,0,29,17,0,1,0,171,42,16,72.4,Matches
2709,2606,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,29,1992,29.2,6,0,0,19,37,0,135,42,25,0,0,0,223,28,20,58.3,Matches
2710,2607,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,25,1995,15.9,2,0,0,15,11,0,59,23,18,0,1,1,73,32,14,69.6,Matches
2711,2608,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,25,1995,16.0,1,0,0,9,12,1,76,25,26,0,0,0,72,19,12,61.3,Matches
2712,2609,Oussama Targhalline,ma MAR,FW,Marseille,fr Ligue 1,19,2002,0.1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,Matches
2713,2610,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,28,1992,34.5,11,0,0,30,19,2,1,48,45,0,0,1,171,153,62,71.2,Matches
2714,2611,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,35,1986,6.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches
2715,2612,Niklas Tauer,de GER,"DF,MF",Mainz 05,de Bundesliga,20,2001,5.4,1,1,0,9,4,0,1,9,9,0,1,0,34,8,13,38.1,Matches
2716,2613,Nuno Tavares,pt POR,DF,Arsenal,eng Premier League,21,2000,13.1,2,0,0,23,13,1,40,9,14,0,1,0,68,23,22,51.1,Matches
2717,2614,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,27,1993,30.3,3,0,0,17,43,0,104,58,26,0,0,0,183,58,30,65.9,Matches
2718,2615,Loum Tchaouna,fr FRA,"FW,MF",Rennes,fr Ligue 1,17,2003,1.0,0,0,0,0,1,2,4,2,1,0,0,0,7,2,0,100.0,Matches
2719,2616,Warren Tchimbembé,cg CGO,MF,Metz,fr Ligue 1,23,1998,2.3,0,0,0,2,3,0,2,2,1,0,0,0,16,1,1,50.0,Matches
2720,2617,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,21,2000,32.5,11,1,1,51,59,2,17,101,45,0,1,0,262,77,31,71.3,Matches
2721,2618,Mathys Tel,fr FRA,"FW,MF",Rennes,fr Ligue 1,16,2005,0.6,0,0,0,5,0,0,6,1,1,0,0,0,6,0,2,0.0,Matches
2722,2619,Jordan Tell,gp GLP,FW,Clermont Foot,fr Ligue 1,24,1997,3.2,1,0,0,3,3,0,2,0,5,0,0,0,13,5,7,41.7,Matches
2723,2620,Nathan Tella,ng NGA,"MF,FW",Southampton,eng Premier League,22,1999,8.9,2,0,0,17,22,3,12,6,9,0,0,0,54,6,18,25.0,Matches
2724,2621,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,28,1992,18.4,1,0,0,23,9,1,127,26,27,0,2,0,99,30,24,55.6,Matches
2725,2622,Cristian Tello,es ESP,FW,Betis,es La Liga,29,1991,9.1,2,0,0,9,5,4,16,10,11,0,0,0,53,5,5,50.0,Matches
2726,2623,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,25,1996,11.9,2,0,0,8,8,0,24,26,27,0,1,0,67,23,19,54.8,Matches
2727,2624,Marc Tenas,es ESP,"FW,MF",Alavés,es La Liga,20,2001,0.6,2,0,0,3,1,0,2,0,1,0,0,0,4,1,0,100.0,Matches
2728,2625,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,29,1992,35.0,3,0,0,0,6,0,0,1,0,0,0,0,51,5,0,100.0,Matches
2729,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2730,2626,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
2731,2627,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,31,1990,31.8,0,0,0,0,5,0,0,2,0,0,0,0,44,13,2,86.7,Matches
2732,2628,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,24,1997,30.9,1,0,0,28,41,6,28,18,33,1,0,0,110,41,50,45.1,Matches
2733,2629,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,21,1999,3.0,1,0,0,4,2,0,20,4,5,0,0,0,25,9,3,75.0,Matches
2734,2630,Robert Tesche,de GER,MF,Bochum,de Bundesliga,34,1987,3.9,2,1,0,5,1,1,2,5,4,0,2,0,23,3,6,33.3,Matches
2735,2631,Tanner Tessmann,us USA,MF,Venezia,it Serie A,19,2001,7.6,1,1,0,10,8,0,4,5,5,0,0,0,51,8,17,32.0,Matches
2736,2632,Tetê,br BRA,"FW,MF",Lyon,fr Ligue 1,21,2000,6.5,1,0,0,4,18,3,20,3,5,0,0,0,30,4,6,40.0,Matches
2737,2633,Cedric Teuchert,de GER,"MF,FW",Union Berlin,de Bundesliga,24,1997,1.2,0,0,0,1,1,1,1,0,2,0,0,0,9,2,2,50.0,Matches
2738,2634,Arthur Theate,be BEL,DF,Bologna,it Serie A,21,2000,26.9,6,0,0,26,10,1,18,42,19,0,1,0,181,39,39,50.0,Matches
2739,2635,Jan Thielmann,de GER,"MF,FW",Köln,de Bundesliga,19,2002,13.2,6,0,0,12,12,2,57,10,16,0,0,0,86,21,30,41.2,Matches
2740,2636,Sada Thioub,sn SEN,FW,Angers,fr Ligue 1,26,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
2741,2637,Sada Thioub,sn SEN,"DF,MF",Saint-Étienne,fr Ligue 1,26,1995,10.6,2,0,0,7,5,0,32,10,8,0,0,0,69,5,8,38.5,Matches
2742,2638,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,20,2001,21.2,2,0,0,15,16,0,33,40,31,0,0,0,97,24,32,42.9,Matches
2743,2639,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,33,1988,28.5,9,0,0,38,19,0,0,44,37,0,0,0,153,67,37,64.4,Matches
2744,2640,Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,27,1993,26.5,2,1,0,35,34,4,57,29,31,0,0,0,177,16,30,34.8,Matches
2745,2641,Erik Thommy,de GER,"FW,MF",Stuttgart,de Bundesliga,26,1994,3.0,0,0,0,2,6,2,23,4,0,0,0,0,12,2,4,33.3,Matches
2746,2642,Dominic Thompson,eng ENG,DF,Brentford,eng Premier League,21,2000,1.6,0,0,0,1,0,0,2,2,0,0,0,0,5,1,2,33.3,Matches
2747,2643,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,25,1996,32.7,10,0,0,81,37,0,0,25,26,0,0,0,151,166,135,55.1,Matches
2748,2644,Thuler,br BRA,DF,Montpellier,fr Ligue 1,22,1999,9.5,3,1,1,12,2,0,2,9,12,0,1,0,36,15,9,62.5,Matches
2749,2645,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,20,2001,21.1,4,0,0,33,14,1,10,28,19,1,0,0,127,21,21,50.0,Matches
2750,2646,Marcus Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,23,1997,10.9,2,0,0,12,25,8,7,5,5,1,0,0,29,32,22,59.3,Matches
2751,2647,Alexis Tibidi,fr FRA,"MF,FW",Stuttgart,de Bundesliga,17,2003,4.3,1,0,0,11,12,4,3,3,3,0,0,0,16,7,6,53.8,Matches
2752,2648,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,fr Ligue 1,22,1999,1.7,0,0,0,0,1,0,0,0,3,0,0,0,10,0,3,0.0,Matches
2753,2649,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,24,1997,29.2,3,0,0,32,36,0,56,21,38,0,4,0,188,24,19,55.8,Matches
2754,2650,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,24,1997,21.3,0,0,0,5,16,1,79,15,14,0,0,0,85,12,23,34.3,Matches
2755,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2756,2651,Steffen Tigges,de GER,"FW,MF",Dortmund,de Bundesliga,23,1998,1.2,0,0,0,1,1,1,1,0,3,0,0,0,2,3,9,25.0,Matches
2757,2652,Malik Tillman,us USA,"FW,MF",Bayern Munich,de Bundesliga,19,2002,1.2,0,0,0,4,1,0,0,2,1,0,0,0,11,3,1,75.0,Matches
2758,2653,Timmy Tillman,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,22.3,3,0,0,37,42,1,67,12,26,0,1,0,136,10,28,26.3,Matches
2759,2654,David Timor,es ESP,MF,Getafe,es La Liga,31,1989,3.8,2,0,0,6,2,0,9,1,1,0,0,0,21,7,11,38.9,Matches
2760,2655,Mircea Ţîrlea,ro ROU,DF,Alavés,es La Liga,21,2000,0.2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0.0,Matches
2761,2656,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,21,1999,34.6,6,0,0,24,10,0,9,51,37,0,1,0,228,70,45,60.9,Matches
2762,2657,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,16,2004,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
2763,2658,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,28,1992,25.5,3,0,0,16,16,10,51,20,7,0,0,0,97,33,21,61.1,Matches
2764,2659,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,26,1994,7.8,0,0,0,13,6,3,6,9,5,0,0,0,59,12,15,44.4,Matches
2765,2660,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,26,1994,15.5,2,0,0,8,7,0,22,12,10,0,1,0,75,9,13,40.9,Matches
2766,2661,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,30,1990,16.0,6,0,0,27,10,0,10,26,15,0,1,0,122,38,11,77.6,Matches
2767,2662,Raúl de Tomás,es ESP,FW,Espanyol,es La Liga,26,1994,32.4,7,2,1,35,55,31,22,6,11,1,1,0,67,34,37,47.9,Matches
2768,2663,Tiago Tomás,pt POR,FW,Stuttgart,de Bundesliga,19,2002,11.9,2,0,0,6,25,7,18,4,4,1,0,0,42,6,20,23.1,Matches
2769,2664,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,22,1998,18.7,2,0,0,16,13,0,31,24,17,0,0,0,89,48,39,55.2,Matches
2770,2665,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,22,1998,0.1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.0,Matches
2771,2666,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,32,1989,6.1,2,0,0,7,2,0,0,4,3,0,0,0,33,10,5,66.7,Matches
2772,2667,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,23,1997,30.2,4,0,0,19,11,0,3,45,44,0,0,0,183,51,48,51.5,Matches
2773,2668,Sandro Tonali,it ITA,MF,Milan,it Serie A,21,2000,28.9,9,0,0,45,50,3,108,34,37,0,0,0,189,10,14,41.7,Matches
2774,2669,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,31,1990,9.7,4,0,0,9,24,1,1,19,9,0,0,1,54,28,19,59.6,Matches
2775,2670,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,25,1996,32.3,8,0,0,50,80,25,28,14,21,3,0,0,105,147,114,56.3,Matches
2776,2671,Ernesto Torregrossa,ve VEN,FW,Sampdoria,it Serie A,29,1992,1.3,1,0,0,7,7,5,0,0,1,0,0,0,3,3,3,50.0,Matches
2777,2672,Lucas Torreira,uy URU,MF,Fiorentina,it Serie A,25,1996,24.4,10,1,1,38,44,2,6,26,29,1,0,0,153,18,26,40.9,Matches
2778,2673,Raúl Torrente,es ESP,DF,Granada,es La Liga,19,2001,14.2,5,0,0,24,11,1,2,12,21,1,2,0,67,21,25,45.7,Matches
2779,2674,Ferrán Torres,es ESP,FW,Manchester City,eng Premier League,21,2000,3.4,0,0,0,1,1,1,4,0,2,0,0,0,6,4,1,80.0,Matches
2780,2675,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,21,2000,15.7,1,0,0,9,20,16,7,6,5,0,0,0,44,12,15,44.4,Matches
2781,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2782,2676,Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,26,1994,11.2,2,0,0,17,17,2,25,6,12,0,0,0,89,5,19,20.8,Matches
2783,2677,Pau Torres,es ESP,DF,Villarreal,es La Liga,24,1997,31.7,5,0,0,14,16,0,5,19,19,0,0,0,191,58,39,59.8,Matches
2784,2678,Roberto Torres,es ESP,"MF,FW",Osasuna,es La Liga,32,1989,9.0,3,0,0,8,11,0,80,8,4,0,0,0,59,4,13,23.5,Matches
2785,2679,Lucas Torró,es ESP,MF,Osasuna,es La Liga,27,1994,30.3,10,0,0,55,48,1,7,47,40,0,0,1,207,131,58,69.3,Matches
2786,2680,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,23,1997,5.4,1,0,0,4,4,1,1,17,1,0,0,0,27,15,5,75.0,Matches
2787,2681,Cenk Tosun,tr TUR,MF,Everton,eng Premier League,30,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
2788,2682,Abdoulaye Touré,gn GUI,MF,Genoa,it Serie A,27,1994,4.8,1,0,0,3,9,0,3,4,4,0,0,0,27,5,4,55.6,Matches
2789,2683,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,de Bundesliga,25,1996,5.6,2,0,0,8,2,1,12,5,9,0,0,0,42,13,15,46.4,Matches
2790,2684,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,24,1997,21.8,3,0,0,32,24,1,16,35,25,0,0,0,132,39,45,46.4,Matches
2791,2685,Yoann Touzghar,tn TUN,FW,Troyes,fr Ligue 1,34,1986,16.2,0,0,0,7,19,8,8,3,2,0,0,0,35,25,40,38.5,Matches
2792,2686,Andros Townsend,eng ENG,"MF,FW",Everton,eng Premier League,30,1991,16.2,3,0,0,10,39,1,96,14,17,0,1,0,80,7,18,28.0,Matches
2793,2687,Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,25,1996,11.9,0,0,0,10,26,9,39,2,3,0,0,0,49,15,16,48.4,Matches
2794,2688,Adama Traoré,es ESP,FW,Barcelona,es La Liga,25,1996,4.2,0,0,0,7,7,2,38,4,2,0,0,0,20,5,2,71.4,Matches
2795,2689,Amadou Traore,fr FRA,FW,Bordeaux,fr Ligue 1,19,2002,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
2796,2690,Bertrand Traoré,bf BFA,"MF,FW",Aston Villa,eng Premier League,25,1995,2.4,0,0,0,0,4,2,5,0,3,1,0,0,11,4,4,50.0,Matches
2797,2691,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,19,2001,19.2,9,1,1,53,15,0,1,25,26,0,0,0,138,17,10,63.0,Matches
2798,2692,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,29,1992,8.0,3,0,0,22,7,0,5,15,12,0,0,0,54,15,9,62.5,Matches
2799,2693,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,29,1992,32.1,4,0,0,46,24,9,81,37,36,0,1,1,177,37,38,49.3,Matches
2800,2694,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,34,1986,35.7,1,0,0,15,6,0,5,44,17,0,0,0,215,47,34,58.0,Matches
2801,2695,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,31,1990,32.0,2,0,0,0,3,0,0,1,0,0,0,0,65,5,0,100.0,Matches
2802,2696,Miguel Trauco,pe PER,"DF,MF",Saint-Étienne,fr Ligue 1,28,1992,12.4,3,0,0,8,8,0,46,23,18,0,0,0,65,11,13,45.8,Matches
2803,2697,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,33,1988,22.3,13,0,0,59,68,4,118,13,24,0,0,0,151,25,29,46.3,Matches
2804,2698,Trézéguet,eg EGY,FW,Aston Villa,eng Premier League,26,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2805,2699,Manu Trigueros,es ESP,"MF,FW",Villarreal,es La Liga,29,1991,24.2,3,0,0,49,43,0,19,13,25,1,0,0,113,18,25,41.9,Matches
2806,2700,Simone Trimboli,it ITA,MF,Sampdoria,it Serie A,19,2002,0.7,1,0,0,2,0,0,0,2,1,0,1,0,5,1,1,50.0,Matches
2807,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2808,2701,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,de Bundesliga,34,1987,22.1,5,0,0,29,6,0,146,34,30,0,0,0,145,29,19,60.4,Matches
2809,2702,Francisco Trincão,pt POR,"FW,MF",Wolves,eng Premier League,21,1999,14.8,0,0,0,13,22,1,33,12,15,0,0,0,73,6,16,27.3,Matches
2810,2703,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,30,1990,4.8,0,0,0,3,3,0,28,10,10,0,0,0,31,10,5,66.7,Matches
2811,2704,Kieran Trippier,eng ENG,"DF,FW",Atlético Madrid,es La Liga,30,1990,10.8,1,0,0,14,6,4,33,10,12,0,0,0,54,28,13,68.3,Matches
2812,2705,William Troost-Ekong,ng NGA,DF,Watford,eng Premier League,27,1993,15.4,3,0,0,13,2,1,0,7,9,0,1,0,74,24,23,51.1,Matches
2813,2706,Leandro Trossard,be BEL,"FW,MF",Brighton,eng Premier League,26,1994,31.2,2,0,0,24,26,13,51,15,20,1,1,0,142,9,20,31.0,Matches
2814,2707,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,19,2001,18.2,4,0,0,24,20,0,47,19,21,1,1,0,91,16,27,37.2,Matches
2815,2708,Philipp Tschauner,de GER,GK,RB Leipzig,de Bundesliga,35,1985,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2816,2709,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,25,1996,9.7,3,0,0,20,6,0,116,10,12,0,0,0,62,12,11,52.2,Matches
2817,2710,Axel Tuanzebe,eng ENG,DF,Aston Villa,eng Premier League,23,1997,5.6,1,0,0,3,3,0,1,5,3,0,0,0,29,13,12,52.0,Matches
2818,2711,Axel Tuanzebe,eng ENG,DF,Napoli,it Serie A,23,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
2819,2712,Ozan Tufan,tr TUR,MF,Watford,eng Premier League,26,1995,3.7,0,0,0,9,0,0,7,2,2,0,0,0,13,3,9,25.0,Matches
2820,2713,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,19,2002,2.3,1,0,0,3,3,0,2,2,0,0,0,0,14,1,2,33.3,Matches
2821,2714,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,22,1999,24.3,4,1,1,37,12,1,5,41,28,0,0,0,213,54,46,54.0,Matches
2822,2715,Christos Tzolis,gr GRE,"FW,MF",Norwich City,eng Premier League,19,2002,3.7,0,0,0,2,4,2,7,1,3,0,0,0,13,3,11,21.4,Matches
2823,2716,Destiny Udogie,it ITA,DF,Udinese,it Serie A,18,2002,27.5,4,0,0,36,34,4,17,27,40,0,0,0,156,27,28,49.1,Matches
2824,2717,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,25,1996,11.2,0,0,0,2,6,0,27,31,14,0,0,0,64,23,11,67.6,Matches
2825,2718,Ike Ugbo,ca CAN,FW,Troyes,fr Ligue 1,22,1998,9.0,0,0,0,10,16,2,1,2,1,1,0,0,23,10,27,27.0,Matches
2826,2719,Lesley Ugochukwu,fr FRA,MF,Rennes,fr Ligue 1,17,2004,4.5,2,0,0,14,1,0,0,4,9,0,0,0,17,3,7,30.0,Matches
2827,2720,Hwang Ui-jo,kr KOR,FW,Bordeaux,fr Ligue 1,28,1992,27.9,3,0,0,17,23,22,32,5,4,0,1,0,34,14,43,24.6,Matches
2828,2721,Anthony Ujah,ng NGA,"FW,MF",Union Berlin,de Bundesliga,30,1990,0.4,0,0,0,4,1,0,1,0,0,0,0,0,1,1,1,50.0,Matches
2829,2722,Maximilian Ullmann,at AUT,DF,Venezia,it Serie A,25,1996,2.7,0,0,0,2,1,0,4,2,0,0,0,0,10,1,5,16.7,Matches
2830,2723,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,32,1988,6.0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,100.0,Matches
2831,2724,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,27,1993,1.0,1,0,0,0,1,1,0,0,2,0,0,0,6,3,2,60.0,Matches
2832,2725,Enes Ünal,tr TUR,FW,Getafe,es La Liga,24,1997,31.1,8,0,0,77,71,14,14,5,22,0,0,0,77,142,164,46.4,Matches
2833,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
