,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 25_level_0
2031,1954,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,32,1986,25.2,6,0,0,27,19,0,4,23,17,0,0,0,163,48,52,48.0,Matches
2032,1955,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,33,1985,19.5,3,0,0,15,10,0,36,39,36,0,0,0,110,61,31,66.3,Matches
2033,1956,Claudio Pizarro,pe PER,FW,Werder Bremen,de Bundesliga,39,1978,7.7,1,0,0,18,8,5,4,1,6,0,0,0,35,36,31,53.7,Matches
2034,1957,Marko Pjaca,hr CRO,"FW,MF",Fiorentina,it Serie A,23,1995,8.3,1,0,0,10,16,0,10,7,4,0,0,0,23,12,16,42.9,Matches
2035,1958,Miralem Pjanić,ba BIH,MF,Juventus,it Serie A,28,1990,25.3,6,1,1,37,21,0,123,36,20,0,0,0,172,12,25,32.4,Matches
2036,1959,Carles Planas,es ESP,DF,Girona,es La Liga,27,1991,4.7,3,0,0,5,2,0,14,4,6,0,0,0,25,6,8,42.9,Matches
2037,1960,Óscar Plano,es ESP,"MF,FW",Valladolid,es La Liga,27,1991,29.9,8,0,0,68,66,8,59,22,45,2,2,0,132,34,64,34.7,Matches
2038,1961,Jaroslav Plašil,cz CZE,MF,Bordeaux,fr Ligue 1,36,1982,16.0,2,0,0,18,25,0,27,19,26,0,0,0,103,27,29,48.2,Matches
2039,1962,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,26,1992,21.4,4,0,0,25,23,3,125,7,21,0,1,0,104,11,18,37.9,Matches
2040,1963,Stiven Plaza,ec ECU,"FW,MF",Valladolid,es La Liga,19,1999,0.4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0.0,Matches
2041,1964,Alassane Pléa,fr FRA,FW,M'Gladbach,de Bundesliga,25,1993,27.8,2,0,0,35,32,20,16,3,10,0,0,0,80,36,86,29.5,Matches
2042,1965,Luca Plogmann,de GER,GK,Werder Bremen,de Bundesliga,18,2000,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2043,1966,Morgan Poaty,cg CGO,MF,Montpellier,fr Ligue 1,21,1997,1.0,0,0,0,0,3,0,7,0,1,0,0,0,6,1,0,100.0,Matches
2044,1967,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,25,1993,33.4,6,0,0,54,69,5,28,18,30,1,0,0,218,58,59,49.6,Matches
2045,1968,Denis-Will Poha,fr FRA,MF,Rennes,fr Ligue 1,21,1997,0.3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,,Matches
2046,1969,Andrea Poli,it ITA,MF,Bologna,it Serie A,28,1989,21.5,5,0,0,31,32,3,17,35,47,0,1,0,115,6,21,22.2,Matches
2047,1970,Matteo Politano,it ITA,FW,Inter,it Serie A,24,1993,28.3,4,1,0,13,44,2,215,14,7,1,0,0,115,6,28,17.6,Matches
2048,1971,Pierre-Yves Polomat,fr FRA,DF,Saint-Étienne,fr Ligue 1,24,1993,10.6,2,0,0,12,6,1,35,21,13,0,0,0,56,16,15,51.6,Matches
2049,1972,Giacomo Poluzzi,it ITA,GK,SPAL,it Serie A,30,1988,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
2050,1973,Pere Pons,es ESP,MF,Girona,es La Liga,25,1993,31.0,4,0,0,70,49,0,11,35,46,0,1,0,177,48,68,41.4,Matches
2051,1974,Pedro Porro,es ESP,DF,Girona,es La Liga,18,1999,24.6,4,0,0,24,35,0,124,39,31,0,0,0,179,18,35,34.0,Matches
2052,1975,Manolo Portanova,it ITA,MF,Juventus,it Serie A,18,2000,0.4,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,50.0,Matches
2053,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2054,1976,Francisco Portillo,es ESP,MF,Getafe,es La Liga,28,1990,22.2,3,1,0,30,36,2,40,17,16,0,0,0,132,4,35,10.3,Matches
2055,1977,Portu,es ESP,"FW,MF",Girona,es La Liga,26,1992,31.3,3,0,0,26,42,11,72,8,24,0,0,0,104,24,83,22.4,Matches
2056,1978,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,21,1997,15.6,5,0,0,31,11,0,4,21,32,0,0,0,73,40,29,58.0,Matches
2057,1979,Sergio Postigo,es ESP,DF,Levante,es La Liga,29,1988,16.1,4,1,0,12,4,0,0,20,15,0,0,0,75,20,29,40.8,Matches
2058,1980,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,24,1994,27.2,2,0,0,56,49,19,13,7,10,0,0,0,109,142,145,49.5,Matches
2059,1981,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,25,1992,28.2,4,0,0,24,21,1,107,29,35,0,0,0,118,40,39,50.6,Matches
2060,1982,Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,19,1999,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
2061,1983,José Pozo,es ESP,MF,Rayo Vallecano,es La Liga,22,1996,18.0,4,0,0,12,23,2,20,4,10,0,0,0,75,7,22,24.1,Matches
2062,1984,Dennis Praet,be BEL,MF,Sampdoria,it Serie A,24,1994,32.1,6,0,0,25,40,1,107,36,44,1,0,0,201,20,17,54.1,Matches
2063,1985,Sanjin Prcić,ba BIH,MF,Levante,es La Liga,24,1993,5.9,3,0,0,8,10,0,4,11,13,0,0,0,39,15,5,75.0,Matches
2064,1986,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,24,1993,11.7,1,0,0,11,4,0,45,18,14,0,0,0,75,11,8,57.9,Matches
2065,1987,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,27,1991,14.1,5,0,0,42,35,4,74,10,19,0,1,0,72,30,37,44.8,Matches
2066,1988,Edgar Prib,de GER,MF,Hannover 96,de Bundesliga,28,1989,2.2,1,0,0,7,3,0,22,2,9,0,0,0,7,1,1,50.0,Matches
2067,1989,Alex Pritchard,eng ENG,"MF,FW",Huddersfield,eng Premier League,25,1993,23.1,2,0,0,13,51,7,78,17,24,0,0,0,127,14,35,28.6,Matches
2068,1990,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,31,1987,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
2069,1991,Quincy Promes,nl NED,"FW,DF",Sevilla,es La Liga,26,1992,17.6,2,0,0,24,13,9,61,25,25,1,0,0,112,19,22,46.3,Matches
2070,1992,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,26,1991,28.3,2,0,0,33,18,1,16,53,28,0,1,0,191,36,26,58.1,Matches
2071,1993,Silvio Proto,be BEL,GK,Lazio,it Serie A,35,1983,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
2072,1994,Ivan Provedel,it ITA,GK,Empoli,it Serie A,24,1994,16.0,0,0,0,1,4,0,0,0,0,0,1,0,15,1,0,100.0,Matches
2073,1995,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,20,1998,4.0,0,0,0,4,2,2,2,6,1,1,0,0,21,9,9,50.0,Matches
2074,1996,Manuel Pucciarelli,it ITA,FW,Chievo,it Serie A,27,1991,3.4,1,0,0,7,5,1,2,3,2,0,0,0,14,1,10,9.1,Matches
2075,1997,Riqui Puig,es ESP,MF,Barcelona,es La Liga,18,1999,1.7,0,0,0,1,1,0,0,0,3,0,0,0,9,1,0,100.0,Matches
2076,1998,Erick Pulgar,cl CHI,MF,Bologna,it Serie A,24,1994,26.2,6,1,0,31,34,0,135,50,36,0,0,1,209,43,26,62.3,Matches
2077,1999,Jorge Pulido,es ESP,DF,Huesca,es La Liga,27,1991,30.9,9,2,0,50,32,6,16,50,42,0,0,1,134,69,51,57.5,Matches
2078,2000,Christian Pulisic,us USA,FW,Dortmund,de Bundesliga,19,1998,10.4,2,0,0,9,26,7,39,6,6,0,0,0,37,15,29,34.1,Matches
2079,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2080,2001,Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,32,1986,0.1,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,,Matches
2081,2002,Jason Puncheon,eng ENG,MF,Huddersfield,eng Premier League,32,1986,4.2,1,0,0,9,2,1,9,3,4,0,0,0,21,6,6,50.0,Matches
2082,2003,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,22,1995,24.2,8,0,0,51,56,22,30,29,40,2,0,0,106,92,125,42.4,Matches
2083,2004,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,35,1983,35.5,1,0,0,32,58,37,34,8,8,0,0,0,87,23,55,29.5,Matches
2084,2005,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,24,1993,24.4,1,0,0,31,21,10,11,7,12,0,0,0,65,23,72,24.2,Matches
2085,2006,Collin Quaner,de GER,FW,Huddersfield,eng Premier League,27,1991,0.4,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0.0,Matches
2086,2007,Domingos Quina,pt POR,MF,Watford,eng Premier League,18,1999,3.8,0,0,0,7,6,0,2,3,7,0,0,0,30,2,8,20.0,Matches
2087,2008,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,21,1996,7.0,1,0,0,7,0,0,19,8,4,0,0,0,29,3,9,25.0,Matches
2088,2009,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,22,1995,2.1,0,0,0,5,4,0,6,1,5,0,0,0,17,2,1,66.7,Matches
2089,2010,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,23,1995,11.8,3,0,0,23,8,0,6,10,20,0,0,1,97,20,10,66.7,Matches
2090,2011,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,fr Ligue 1,22,1996,7.6,2,0,0,6,3,4,12,5,5,0,1,0,29,3,10,23.1,Matches
2091,2012,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,29,1988,14.2,3,0,0,21,20,1,6,13,12,0,0,0,97,42,17,71.2,Matches
2092,2013,Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,29,1988,19.0,6,0,0,20,13,1,4,26,22,0,0,0,137,22,20,52.4,Matches
2093,2014,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,21,1997,33.0,0,0,0,0,2,0,0,1,0,0,0,0,31,13,2,86.7,Matches
2094,2015,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,31,1986,24.9,5,0,0,32,23,0,31,42,27,0,0,0,152,34,23,59.6,Matches
2095,2016,Rafael,br BRA,DF,Lyon,fr Ligue 1,28,1990,11.4,4,1,0,22,19,2,47,15,19,0,0,1,72,17,15,53.1,Matches
2096,2017,Raffael,br BRA,FW,M'Gladbach,de Bundesliga,33,1985,6.0,0,0,0,9,5,3,7,1,4,0,0,0,23,3,5,37.5,Matches
2097,2018,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,25,1993,2.5,1,0,0,7,8,0,3,1,6,0,0,0,8,3,2,60.0,Matches
2098,2019,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,32,1985,10.0,1,0,0,7,7,1,14,19,7,0,0,0,63,7,10,41.2,Matches
2099,2020,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,34,1984,5.5,1,1,0,1,6,1,7,7,5,0,0,0,18,4,5,44.4,Matches
2100,2021,Baba Rahman,gh GHA,DF,Reims,fr Ligue 1,24,1994,10.7,3,0,0,15,13,0,13,16,20,0,0,0,58,21,25,45.7,Matches
2101,2022,Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,24,1994,1.8,0,0,0,3,1,0,3,2,1,0,0,0,7,2,0,100.0,Matches
2102,2023,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,30,1988,29.4,7,1,1,27,53,3,24,51,24,0,0,0,215,37,20,64.9,Matches
2103,2024,Joe Ralls,eng ENG,MF,Cardiff City,eng Premier League,24,1993,21.8,4,1,0,29,10,1,77,29,23,0,0,0,141,33,40,45.2,Matches
2104,2025,Jonás Ramalho,es ESP,DF,Girona,es La Liga,25,1993,18.0,4,0,0,15,11,0,30,16,6,0,2,1,83,25,25,50.0,Matches
2105,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2106,2026,Benito Raman,be BEL,"MF,FW",Düsseldorf,de Bundesliga,23,1994,18.7,1,0,0,26,18,1,36,15,20,0,1,0,88,5,14,26.3,Matches
2107,2027,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,32,1985,15.7,2,0,0,17,10,2,2,18,9,0,3,0,97,59,19,75.6,Matches
2108,2028,Gastón Ramírez,uy URU,MF,Sampdoria,it Serie A,27,1990,17.5,7,1,1,42,36,2,75,8,22,1,0,0,77,29,56,34.1,Matches
2109,2029,Sandro Ramírez,es ESP,"FW,MF",Real Sociedad,es La Liga,23,1995,11.7,4,0,0,19,24,9,44,9,10,0,0,0,68,9,11,45.0,Matches
2110,2030,Iván Ramis,es ESP,DF,Eibar,es La Liga,33,1984,18.6,4,0,0,10,10,2,1,18,13,1,1,0,117,62,25,71.3,Matches
2111,2031,Chris Ramos,es ESP,FW,Valladolid,es La Liga,21,1997,0.7,0,0,0,2,2,0,0,0,1,0,0,0,0,8,8,50.0,Matches
2112,2032,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,32,1986,27.5,7,1,1,29,35,5,2,37,32,0,1,0,176,59,31,65.6,Matches
2113,2033,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,27,1990,14.8,0,0,0,21,20,4,15,9,18,0,0,0,89,13,20,39.4,Matches
2114,2034,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,17,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,Matches
2115,2035,Andrea Ranocchia,it ITA,"DF,FW",Inter,it Serie A,30,1988,0.7,1,0,0,4,0,0,0,0,2,0,0,0,0,6,7,46.2,Matches
2116,2036,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,25.9,3,1,0,26,52,15,55,3,12,2,1,0,61,28,44,38.9,Matches
2117,2037,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,22,1996,17.2,1,0,0,33,33,8,115,6,16,0,0,0,80,8,29,21.6,Matches
2118,2038,Jacob Rasmussen,dk DEN,"DF,MF",Empoli,it Serie A,21,1997,11.3,3,0,0,8,5,0,1,12,12,0,0,0,65,35,19,64.8,Matches
2119,2039,Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2120,2040,Yoric Ravet,fr FRA,"FW,MF",Freiburg,de Bundesliga,28,1989,0.8,0,0,0,2,0,0,4,0,1,0,0,0,4,1,0,100.0,Matches
2121,2041,Tim Ream,us USA,DF,Fulham,eng Premier League,30,1987,22.7,1,0,0,12,8,0,1,25,14,0,0,0,111,47,43,52.2,Matches
2122,2042,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,24,1993,22.0,4,1,1,47,21,18,43,8,9,0,0,0,77,37,53,41.1,Matches
2123,2043,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36.0,4,0,0,18,34,1,249,40,35,0,1,0,229,44,37,54.3,Matches
2124,2044,Arkadiusz Reca,pl POL,DF,Atalanta,it Serie A,23,1995,0.5,0,0,0,1,2,0,5,3,0,0,0,0,3,1,3,25.0,Matches
2125,2045,Recio,es ESP,MF,Leganés,es La Liga,27,1991,14.3,9,0,0,46,27,0,9,14,21,0,0,0,93,25,11,69.4,Matches
2126,2046,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,24,1994,36.3,3,0,0,29,28,15,76,20,22,0,0,0,171,25,64,28.1,Matches
2127,2047,Vasco Regini,it ITA,"DF,FW",SPAL,it Serie A,27,1990,0.9,0,0,0,3,3,0,0,0,0,0,0,0,2,2,3,40.0,Matches
2128,2048,Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21,1996,12.4,3,0,0,24,29,0,34,20,14,0,0,0,69,13,12,52.0,Matches
2129,2049,Bobby Reid,jm JAM,"FW,MF",Cardiff City,eng Premier League,25,1993,15.8,0,0,0,5,27,11,6,3,9,0,0,0,62,10,36,21.7,Matches
2130,2050,Pepe Reina,es ESP,GK,Milan,it Serie A,35,1982,3.7,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0,Matches
2131,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2132,2051,Jeff Reine-Adélaïde,fr FRA,"FW,MF",Angers,fr Ligue 1,20,1998,28.4,2,0,0,31,68,3,19,19,22,1,0,0,148,17,27,38.6,Matches
2133,2052,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,23.0,4,1,0,16,23,0,5,34,22,0,2,0,118,48,41,53.9,Matches
2134,2053,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,31,1987,13.4,3,0,0,18,10,10,2,2,1,1,0,0,18,36,47,43.4,Matches
2135,2054,Michael Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32.0,1,0,0,0,4,0,0,2,1,0,0,0,31,14,1,93.3,Matches
2136,2055,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,29,1989,25.7,3,1,0,34,31,15,39,8,22,1,1,0,83,20,26,43.5,Matches
2137,2056,Elvis Rexhbeçaj,de GER,MF,Wolfsburg,de Bundesliga,20,1997,12.7,4,0,0,12,34,0,13,14,18,0,0,0,75,19,23,45.2,Matches
2138,2057,Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,1992,3.6,1,0,0,3,1,0,3,7,4,0,0,0,20,10,2,83.3,Matches
2139,2058,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,30.0,0,1,0,1,8,0,0,1,0,0,0,1,28,9,2,81.8,Matches
2140,2059,Simon Rhein,de GER,MF,Nürnberg,de Bundesliga,20,1998,5.5,1,1,0,5,2,0,9,7,4,0,0,0,45,6,4,60.0,Matches
2141,2060,Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,35,1983,13.0,3,0,0,17,19,9,28,7,7,1,0,0,70,1,8,11.1,Matches
2142,2061,Declan Rice,eng ENG,MF,West Ham,eng Premier League,19,1999,33.4,4,0,0,17,7,1,3,52,60,0,0,0,287,54,41,56.8,Matches
2143,2062,Jazz Richards,wls WAL,"DF,MF",Cardiff City,eng Premier League,27,1991,1.5,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0.0,Matches
2144,2063,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,21,1997,29.6,5,1,0,32,73,17,47,16,34,2,0,0,162,66,150,30.6,Matches
2145,2064,Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,20,1997,15.8,4,0,0,22,26,8,33,13,8,0,0,0,93,21,44,32.3,Matches
2146,2065,Diego Rico,es ESP,"DF,MF",Bournemouth,eng Premier League,25,1993,6.8,1,0,0,10,11,0,39,14,9,0,1,0,47,7,8,46.7,Matches
2147,2066,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,33,1984,2.7,0,0,0,5,3,0,4,2,2,0,0,0,19,7,7,50.0,Matches
2148,2067,Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,1993,29.0,1,0,0,1,5,0,0,1,1,0,1,0,26,13,1,92.9,Matches
2149,2068,Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,1983,14.0,1,0,0,0,0,0,0,0,1,0,0,0,24,1,1,50.0,Matches
2150,2069,Sascha Riether,de GER,FW,Schalke 04,de Bundesliga,35,1983,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2151,2070,Emiliano Rigoni,ar ARG,"FW,MF",Atalanta,it Serie A,25,1993,5.8,1,0,0,5,5,5,47,3,1,0,0,0,24,3,8,27.3,Matches
2152,2071,Luca Rigoni,it ITA,MF,Parma,it Serie A,33,1984,19.6,5,0,0,24,18,0,7,18,25,0,0,0,109,19,31,38.0,Matches
2153,2072,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,27,1990,21.7,9,1,1,47,18,1,9,23,25,0,0,0,133,45,36,55.6,Matches
2154,2073,Kévin Rimane,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
2155,2074,Tomás Rincón,ve VEN,MF,Torino,it Serie A,30,1988,31.1,15,0,0,69,40,0,31,42,44,0,0,0,224,80,50,61.5,Matches
2156,2075,Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,25,1993,33.4,2,0,0,37,69,7,77,27,49,0,0,0,150,95,140,40.4,Matches
2157,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2158,2076,Mihailo Ristić,rs SRB,"DF,MF",Montpellier,fr Ligue 1,22,1995,3.6,0,0,0,3,5,0,12,9,9,0,0,0,17,4,5,44.4,Matches
2159,2077,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,28,1989,32.5,9,0,0,55,38,1,259,51,44,0,0,0,171,32,65,33.0,Matches
2160,2078,Cristian Rivera,es ESP,MF,Huesca,es La Liga,21,1997,18.8,2,0,0,18,11,1,9,31,25,0,0,0,136,23,34,40.4,Matches
2161,2079,Arjen Robben,nl NED,"FW,MF",Bayern Munich,de Bundesliga,34,1984,6.3,1,1,1,5,5,5,22,3,1,0,0,0,24,6,4,60.0,Matches
2162,2080,Rober,es ESP,DF,Levante,es La Liga,23,1995,31.7,6,0,0,28,13,1,1,51,29,0,1,1,191,60,66,47.6,Matches
2163,2081,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,26,1992,23.2,3,0,0,18,33,0,27,43,20,0,1,0,102,28,28,50.0,Matches
2164,2082,Patrick Roberts,eng ENG,"MF,FW",Girona,es La Liga,21,1997,6.7,0,0,0,0,9,2,8,3,6,0,0,0,23,1,4,20.0,Matches
2165,2083,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,24,1994,35.7,4,0,0,18,16,1,135,29,49,0,0,0,223,24,28,46.2,Matches
2166,2084,Joel Robles,es ESP,GK,Betis,es La Liga,28,1990,5.0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,100.0,Matches
2167,2085,Marc Roca,es ESP,MF,Espanyol,es La Liga,21,1996,34.6,9,0,0,60,27,0,5,36,45,0,0,0,236,43,40,51.8,Matches
2168,2086,Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
2169,2087,Kenny Rocha Santos,cv CPV,MF,Saint-Étienne,fr Ligue 1,18,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2170,2088,Rubén Rochina,es ESP,MF,Levante,es La Liga,27,1991,20.0,13,2,2,49,53,1,85,21,33,0,0,0,130,24,20,54.5,Matches
2171,2089,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,10.3,4,0,0,16,10,0,27,19,19,0,0,0,71,16,15,51.6,Matches
2172,2090,Ronny Rodelin,fr FRA,"MF,FW",Guingamp,fr Ligue 1,28,1989,8.8,0,0,0,10,9,3,8,8,5,0,0,0,28,47,28,62.7,Matches
2173,2091,Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,1996,30.4,5,0,0,59,43,1,2,41,70,0,0,0,280,77,35,68.8,Matches
2174,2092,Rodrigo,es ESP,FW,Valencia,es La Liga,27,1991,28.1,5,1,1,23,41,14,30,3,10,1,0,0,74,48,77,38.4,Matches
2175,2093,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,5.4,1,0,0,5,6,0,12,8,11,0,0,0,31,6,13,31.6,Matches
2176,2094,Alejandro Rodríguez,es ESP,MF,Empoli,it Serie A,27,1991,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0.0,Matches
2177,2095,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,31,1987,20.2,4,0,0,42,35,35,27,8,7,0,1,0,59,26,68,27.7,Matches
2178,2096,Óscar Rodríguez Arnaiz,es ESP,MF,Leganés,es La Liga,20,1998,27.8,6,0,0,31,27,4,137,16,25,1,0,0,138,22,47,31.9,Matches
2179,2097,James Rodríguez,co COL,MF,Bayern Munich,de Bundesliga,27,1991,12.6,2,0,0,7,15,5,84,4,8,1,0,0,73,3,7,30.0,Matches
2180,2098,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,1992,33.9,5,0,0,24,19,1,86,38,32,0,0,0,174,41,35,53.9,Matches
2181,2099,Marko Rog,hr CRO,MF,Napoli,it Serie A,23,1995,3.7,3,0,0,12,9,0,1,5,9,0,0,0,20,3,2,60.0,Matches
2182,2100,Marko Rog,hr CRO,MF,Sevilla,es La Liga,23,1995,4.0,5,0,0,14,11,0,2,8,11,0,0,0,37,9,10,47.4,Matches
2183,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2184,2101,Rogério,br BRA,"DF,MF",Sassuolo,it Serie A,20,1998,29.7,9,1,0,28,27,2,108,37,38,0,0,0,152,26,46,36.1,Matches
2185,2102,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,2.4,2,0,0,3,1,0,3,6,3,0,0,1,8,3,1,75.0,Matches
2186,2103,Diego Rolán,uy URU,"MF,FW",Leganés,es La Liga,25,1993,2.4,0,0,0,4,8,0,5,3,4,0,0,0,26,1,3,25.0,Matches
2187,2104,Diego Rolán,uy URU,"MF,FW",Alavés,es La Liga,25,1993,3.3,1,0,0,6,9,0,5,1,4,0,0,0,15,8,7,53.3,Matches
2188,2105,Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,8.9,2,0,0,8,2,0,0,11,7,0,0,0,44,19,18,51.4,Matches
2189,2106,Esteban Rolón,ar ARG,MF,Genoa,it Serie A,23,1995,11.6,9,0,0,28,17,0,10,16,29,0,0,0,74,9,26,25.7,Matches
2190,2107,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,16.4,2,0,0,8,14,0,3,19,9,0,1,0,74,35,26,57.4,Matches
2191,2108,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,23,1995,31.6,6,1,0,20,14,4,2,37,19,0,0,1,127,71,33,68.3,Matches
2192,2109,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,34,1984,35.1,8,1,0,89,81,0,6,58,71,0,0,0,243,61,55,52.6,Matches
