,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 26_level_0
2467,2374,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,30,1989,24.4,0,10,3,30.0,0.41,0.12,0.00,0.00,18.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
2468,2375,Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,de Bundesliga,26,1994,10.5,0,10,1,10.0,0.96,0.10,0.00,0.00,21.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
2469,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2470,2376,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,23,1997,27.9,1,9,4,44.4,0.32,0.14,0.11,0.25,28.7,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
2471,2377,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,27,1993,6.8,0,2,0,0.0,0.30,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2472,2378,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,28,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2473,2379,Christopher Scott,de GER,"MF,FW",Bayern Munich,de Bundesliga,18,2002,0.4,0,1,0,0.0,2.65,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2474,2380,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,32,1988,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2475,2381,Simone Scuffet,it ITA,GK,Udinese,it Serie A,24,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2476,2382,Jacopo Segre,it ITA,MF,Torino,it Serie A,23,1997,2.1,0,4,1,25.0,1.88,0.47,0.00,0.00,16.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2477,2383,Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,25,1995,9.0,3,27,12,44.4,2.99,1.33,0.07,0.17,13.7,0,1,1,3.7,2.9,0.11,-0.7,-0.9,Matches
2478,2384,Malik Sellouki,fr FRA,"FW,MF",Nice,fr Ligue 1,20,2000,0.7,1,4,1,25.0,5.45,1.36,0.25,1.00,18.8,1,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
2479,2385,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,28,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2480,2386,Nélson Semedo,pt POR,"DF,MF",Wolves,eng Premier League,26,1993,33.1,1,23,11,47.8,0.69,0.33,0.04,0.09,21.2,0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
2481,2387,Léo Sena,br BRA,MF,Spezia,it Serie A,24,1995,9.8,0,2,0,0.0,0.20,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2482,2388,Stefano Sensi,it ITA,MF,Inter,it Serie A,24,1995,6.7,0,18,7,38.9,2.69,1.04,0.00,0.00,21.9,1,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
2483,2389,Jaime Seoane,es ESP,MF,Huesca,es La Liga,23,1997,22.9,1,24,9,37.5,1.05,0.39,0.04,0.11,21.8,0,0,0,1.5,1.5,0.06,-0.5,-0.5,Matches
2484,2390,Luigi Sepe,it ITA,GK,Parma,it Serie A,29,1991,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2485,2391,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,23,1997,21.7,1,32,9,28.1,1.47,0.41,0.03,0.11,20.4,0,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
2486,2392,Jean Seri,ci CIV,MF,Bordeaux,fr Ligue 1,29,1991,7.9,0,4,0,0.0,0.51,0.00,0.00,,24.1,2,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2487,2393,Femi Seriki,eng ENG,MF,Sheffield Utd,eng Premier League,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2488,2394,Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,de Bundesliga,20,2000,17.5,2,5,2,40.0,0.29,0.11,0.40,1.00,11.5,0,0,0,0.8,0.8,0.16,+1.2,+1.2,Matches
2489,2395,Nils Seufert,de GER,"MF,FW",Arminia,de Bundesliga,23,1997,3.8,0,1,0,0.0,0.26,0.00,0.00,,18.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2490,2396,Edgar Sevikyan,am ARM,MF,Levante,es La Liga,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2491,2397,Stephan El Shaarawy,it ITA,"MF,FW",Roma,it Serie A,27,1992,6.4,1,16,7,43.8,2.52,1.10,0.06,0.14,18.0,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
2492,2398,Jamie Shackleton,eng ENG,"MF,DF",Leeds United,eng Premier League,20,1999,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2493,2399,Xherdan Shaqiri,ch SUI,"MF,FW",Liverpool,eng Premier League,28,1991,6.2,0,11,0,0.0,1.78,0.00,0.00,,22.8,1,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
2494,2400,Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,34,1986,8.2,3,7,4,57.1,0.86,0.49,0.14,0.25,16.5,0,2,2,3.0,1.5,0.21,0.0,-0.5,Matches
2495,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2496,2401,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,25,1995,29.5,1,11,6,54.5,0.37,0.20,0.09,0.17,17.3,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
2497,2402,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,28,1992,29.1,1,42,9,21.4,1.44,0.31,0.02,0.11,24.3,11,0,0,2.5,2.5,0.06,-1.5,-1.5,Matches
2498,2403,Eldor Shomurodov,uz UZB,FW,Genoa,it Serie A,25,1995,18.6,8,39,17,43.6,2.09,0.91,0.21,0.47,14.5,0,0,0,5.7,5.7,0.15,+2.3,+2.3,Matches
2499,2404,Shola Shoretire,eng ENG,FW,Manchester Utd,eng Premier League,16,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2500,2405,Mahame Siby,ml MLI,MF,Strasbourg,fr Ligue 1,24,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2501,2406,Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2502,2407,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,28,1992,22.0,0,5,1,20.0,0.23,0.05,0.00,0.00,30.6,3,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2503,2408,Sidnei,br BRA,DF,Betis,es La Liga,30,1989,7.7,0,1,0,0.0,0.13,0.00,0.00,,4.7,0,0,0,0.3,0.3,0.32,-0.3,-0.3,Matches
2504,2409,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,22,1998,7.2,0,14,3,21.4,1.93,0.41,0.00,0.00,16.4,1,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
2505,2410,Tim Siersleben,de GER,DF,Wolfsburg,de Bundesliga,20,2000,0.4,0,1,0,0.0,2.65,0.00,0.00,,15.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2506,2411,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,eng Premier League,30,1989,25.0,6,45,13,28.9,1.80,0.52,0.07,0.23,22.8,7,3,4,6.5,3.4,0.07,-0.5,-0.4,Matches
2507,2412,Luca Siligardi,it ITA,"MF,FW",Crotone,it Serie A,32,1988,0.5,0,2,1,50.0,3.67,1.84,0.00,0.00,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2508,2413,Luca Siligardi,it ITA,"FW,MF",Parma,it Serie A,32,1988,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2509,2414,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,31,1989,17.8,1,6,1,16.7,0.34,0.06,0.17,1.00,23.5,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
2510,2415,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,30.7,28,110,53,48.2,3.59,1.73,0.19,0.40,13.3,3,7,7,25.6,20.1,0.19,+2.4,+0.9,Matches
2511,2416,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,25,1994,22.9,2,28,13,46.4,1.22,0.57,0.07,0.15,14.9,0,0,0,2.8,2.8,0.10,-0.8,-0.8,Matches
2512,2417,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,23,1997,26.3,0,5,1,20.0,0.19,0.04,0.00,0.00,15.9,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
2513,2418,David Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,15.5,2,20,3,15.0,1.29,0.19,0.10,0.67,14.3,2,0,0,2.4,2.4,0.12,-0.4,-0.4,Matches
2514,2419,Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,2002,15.2,4,47,16,34.0,3.09,1.05,0.06,0.19,13.0,0,1,1,5.3,4.5,0.10,-1.3,-1.5,Matches
2515,2420,Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2516,2421,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2517,2422,Gastón Silva,uy URU,DF,Huesca,es La Liga,26,1994,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2518,2423,Rui Silva,pt POR,GK,Granada,es La Liga,26,1994,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2519,2424,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,35,1984,21.5,2,13,4,30.8,0.60,0.19,0.15,0.50,8.8,0,0,0,1.7,1.7,0.13,+0.3,+0.3,Matches
2520,2425,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,1991,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2521,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2522,2426,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,17.9,1,14,4,28.6,0.78,0.22,0.07,0.25,14.8,0,0,0,1.3,1.3,0.10,-0.3,-0.3,Matches
2523,2427,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,19.3,6,43,13,30.2,2.22,0.67,0.14,0.46,13.8,0,0,0,7.7,7.7,0.18,-1.7,-1.7,Matches
2524,2428,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,25,1995,25.8,6,37,17,45.9,1.43,0.66,0.14,0.29,14.5,1,1,1,7.7,7.0,0.19,-1.7,-2.0,Matches
2525,2429,Unai Simón,es ESP,GK,Athletic Club,es La Liga,23,1997,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2526,2430,Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,0.0,0,1,0,0.0,45.00,0.00,0.00,,23.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2527,2431,Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,de Bundesliga,29,1991,0.6,1,3,2,66.7,4.66,3.10,0.33,0.50,12.9,0,0,0,0.4,0.4,0.14,+0.6,+0.6,Matches
2528,2432,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,2000,20.6,1,10,1,10.0,0.49,0.05,0.10,1.00,14.6,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
2529,2433,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,17.4,0,6,1,16.7,0.34,0.06,0.00,0.00,18.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
2530,2434,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,34.1,2,29,8,27.6,0.85,0.23,0.07,0.25,11.3,0,0,0,3.1,3.1,0.12,-1.1,-1.1,Matches
2531,2435,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,1988,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2532,2436,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2533,2437,Issouf Sissokho,ml MLI,"MF,DF",Bordeaux,fr Ligue 1,18,2002,0.9,1,2,1,50.0,2.31,1.15,0.50,1.00,26.4,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
2534,2438,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,22,1997,28.7,0,25,3,12.0,0.87,0.10,0.00,0.00,19.4,0,0,0,2.0,2.0,0.08,-2.0,-2.0,Matches
2535,2439,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,17.6,0,3,1,33.3,0.17,0.06,0.00,0.00,13.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
2536,2440,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,5.3,0,1,0,0.0,0.19,0.00,0.00,,35.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2537,2441,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23,1996,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2538,2442,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1.9,0,3,0,0.0,1.60,0.00,0.00,,18.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
2539,2443,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,30.9,5,17,7,41.2,0.55,0.23,0.29,0.71,11.6,0,0,0,4.5,4.5,0.27,+0.5,+0.5,Matches
2540,2444,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29,1991,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2541,2445,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,20,1999,13.1,2,30,10,33.3,2.29,0.76,0.07,0.20,19.5,2,0,0,4.1,4.1,0.14,-2.1,-2.1,Matches
2542,2446,Robert Skov,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,24,1996,12.9,1,33,7,21.2,2.55,0.54,0.03,0.14,23.2,8,0,0,1.9,1.9,0.06,-0.9,-0.9,Matches
2543,2447,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,1995,30.9,3,15,6,40.0,0.49,0.19,0.20,0.50,10.3,0,0,0,2.3,2.3,0.15,+0.7,+0.7,Matches
2544,2448,Steven Skrzybski,de GER,"FW,DF",Schalke 04,de Bundesliga,27,1992,4.7,0,7,1,14.3,1.50,0.21,0.00,0.00,23.1,0,0,1,1.1,0.3,0.04,-1.1,-0.3,Matches
2545,2449,Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,30,1990,2.6,2,11,5,45.5,4.23,1.92,0.18,0.40,15.3,0,0,0,1.4,1.4,0.13,+0.6,+0.6,Matches
2546,2450,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,32,1988,0.2,0,1,0,0.0,4.50,0.00,0.00,,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2547,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2548,2451,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,1988,6.4,3,18,7,38.9,2.80,1.09,0.17,0.43,11.2,0,0,0,3.7,3.7,0.20,-0.7,-0.7,Matches
2549,2452,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,1.9,0,1,1,100.0,0.52,0.52,0.00,0.00,19.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2550,2453,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,1989,12.3,0,7,1,14.3,0.57,0.08,0.00,0.00,10.5,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
2551,2454,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,20,2000,16.0,2,13,4,30.8,0.81,0.25,0.15,0.50,17.8,0,0,0,1.8,1.8,0.14,+0.2,+0.2,Matches
2552,2455,Robert Snodgrass,sct SCO,"MF,FW",West Brom,eng Premier League,32,1987,5.8,0,4,1,25.0,0.68,0.17,0.00,0.00,18.3,1,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
2553,2456,Robert Snodgrass,sct SCO,"FW,MF",West Ham,eng Premier League,32,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2554,2457,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,8.3,0,7,2,28.6,0.84,0.24,0.00,0.00,25.2,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2555,2458,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,1995,12.6,0,2,0,0.0,0.16,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2556,2459,Rubén Sobrino,es ESP,"MF,FW",Valencia,es La Liga,28,1992,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2557,2460,Rubén Sobrino,es ESP,"FW,MF",Cádiz,es La Liga,28,1992,12.4,1,9,5,55.6,0.73,0.40,0.11,0.20,11.8,0,0,0,2.0,2.0,0.22,-1.0,-1.0,Matches
2558,2461,Simon Sohm,ch SUI,MF,Parma,it Serie A,19,2001,10.0,1,5,1,20.0,0.50,0.10,0.20,1.00,19.6,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
2559,2462,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,5.4,2,5,3,60.0,0.93,0.56,0.40,0.67,23.7,0,0,0,1.1,1.1,0.22,+0.9,+0.9,Matches
2560,2463,Roberto Soldado,es ESP,FW,Granada,es La Liga,35,1985,16.0,9,28,10,35.7,1.75,0.63,0.25,0.70,16.6,2,2,2,5.6,4.1,0.15,+3.4,+2.9,Matches
2561,2464,Carlos Soler,es ESP,MF,Valencia,es La Liga,23,1997,30.4,11,28,9,32.1,0.92,0.30,0.14,0.44,27.4,8,7,9,9.5,2.4,0.09,+1.5,+1.6,Matches
2562,2465,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,31,1988,30.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2563,2466,Son,es ESP,"DF,MF",Levante,es La Liga,26,1994,12.3,0,8,5,62.5,0.65,0.41,0.00,0.00,17.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
2564,2467,Brandon Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,6.2,0,5,1,20.0,0.81,0.16,0.00,0.00,25.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2565,2468,David Soria,es ESP,GK,Getafe,es La Liga,27,1993,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2566,2469,Roberto Soriano,it ITA,MF,Bologna,it Serie A,29,1991,36.1,9,61,19,31.1,1.69,0.53,0.15,0.47,18.3,0,0,0,6.9,6.9,0.11,+2.1,+2.1,Matches
2567,2470,Alberto Soro,es ESP,"FW,MF",Granada,es La Liga,21,1999,4.4,1,2,1,50.0,0.46,0.23,0.50,1.00,11.3,0,0,0,0.7,0.7,0.37,+0.3,+0.3,Matches
2568,2471,Borna Sosa,hr CRO,"DF,FW",Stuttgart,de Bundesliga,22,1998,22.7,0,14,3,21.4,0.62,0.13,0.00,0.00,22.1,2,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
2569,2472,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2570,2473,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,26.8,8,69,17,24.6,2.57,0.63,0.09,0.35,13.9,0,2,2,10.2,8.6,0.13,-2.2,-2.6,Matches
2571,2474,Riccardo Sottil,it ITA,"FW,MF",Cagliari,it Serie A,21,1999,13.2,2,25,9,36.0,1.90,0.68,0.08,0.22,16.9,0,0,0,1.5,1.5,0.06,+0.5,+0.5,Matches
2572,2475,Cheick Souaré,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2573,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2574,2476,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,25,1995,38.0,10,64,23,35.9,1.68,0.61,0.16,0.43,12.3,0,0,0,8.4,8.4,0.13,+1.6,+1.6,Matches
2575,2477,Rayan Souici,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2576,2478,Cebio Soukou,bj BEN,"FW,MF",Arminia,de Bundesliga,27,1992,5.1,1,9,1,11.1,1.77,0.20,0.11,1.00,21.3,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
2577,2479,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,28,1992,19.5,1,8,2,25.0,0.41,0.10,0.13,0.50,9.5,0,0,0,1.4,1.4,0.17,-0.4,-0.4,Matches
2578,2480,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,28,1992,1.6,0,2,0,0.0,1.24,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2579,2481,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,21,1999,21.3,0,8,3,37.5,0.38,0.14,0.00,0.00,25.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2580,2482,Yaya Soumaré,ml MLI,FW,Lyon,fr Ligue 1,20,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2581,2483,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,28,1992,13.6,1,6,2,33.3,0.44,0.15,0.17,0.50,23.0,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
2582,2484,Ansou Sow,sn SEN,MF,Lens,fr Ligue 1,20,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2583,2485,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,1997,24.2,0,11,3,27.3,0.46,0.12,0.00,0.00,22.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
2584,2486,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,11.1,0,2,1,50.0,0.18,0.09,0.00,0.00,9.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
2585,2487,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,24,1996,20.2,1,10,3,30.0,0.49,0.15,0.10,0.33,10.4,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
2586,2488,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,27,1993,23.6,2,22,6,27.3,0.93,0.25,0.09,0.33,17.6,0,0,0,1.7,1.7,0.09,+0.3,+0.3,Matches
2587,2489,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,28,1992,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2588,2490,Mattia Sprocati,it ITA,"MF,FW",Parma,it Serie A,27,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2589,2491,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32.0,0,22,5,22.7,0.69,0.16,0.00,0.00,17.5,4,0,0,1.9,1.9,0.09,-1.9,-1.9,Matches
2590,2492,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,29,1990,21.7,0,2,1,50.0,0.09,0.05,0.00,0.00,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2591,2493,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,20,2000,1.0,0,2,0,0.0,2.00,0.00,0.00,,9.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2592,2494,Niklas Stark,de GER,"DF,MF",Hertha BSC,de Bundesliga,25,1995,31.0,0,11,2,18.2,0.35,0.06,0.00,0.00,10.6,0,0,0,1.1,1.1,0.10,-1.1,-1.1,Matches
2593,2495,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,28,1991,17.4,5,30,14,46.7,1.72,0.80,0.17,0.36,15.3,0,0,0,4.1,4.1,0.14,+0.9,+0.9,Matches
2594,2496,Zack Steffen,us USA,GK,Manchester City,eng Premier League,25,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2595,2497,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,1996,14.2,0,5,1,20.0,0.35,0.07,0.00,0.00,24.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2596,2498,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,31,1989,2.9,0,4,0,0.0,1.38,0.00,0.00,,21.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2597,2499,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,26,1994,17.1,0,6,2,33.3,0.35,0.12,0.00,0.00,9.2,0,0,0,0.8,0.8,0.13,-0.8,-0.8,Matches
